election_year,section,question,option_text,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status,candidates_observed,selected_responses,normalized_option,policy_family
1996.0,Defense Spending,Indicate what changes you support (if any) regarding funding for the following categories. Select one number only.,6) Development of new weapons,,,,,,unmapped,1,1,development of new weapons,fiscal_tax_budget
1996.0,Defense Spending,Indicate what changes you support (if any) regarding funding for the following categories. Select one number only.,7) Strategic Defense Initiative (SDI),,,,,,unmapped,1,1,strategic defense initiative (sdi),fiscal_tax_budget
1996.0,Defense Spending,Indicate what changes you support (if any) regarding funding for the following categories. Select one number only.,8) Armed Forces personnel training,,,,,,unmapped,1,1,armed forces personnel training,fiscal_tax_budget
1996.0,Defense Spending,Indicate what changes you support (if any) regarding funding for the following categories. Select one number only.,9) Other,,,,,,unmapped,1,0,other,fiscal_tax_budget
1996.0,Education,3) Indicate which principles you support concerning education.,1) Do you support amending the United States Constitution to allow voluntary prayer and/or moment of silence in public schools?,,,,,,unmapped,1,1,do you support amending the united states constitution to allow voluntary prayer and/or moment of silence in public schools?,education
1996.0,Education,3) Indicate which principles you support concerning education.,2) Do you support funding the National Service Program (Ameri-Corps) in which young people receive money from the federal government for college in return for performing community service?,,,,,,unmapped,1,1,do you support funding the national service program (ameri-corps) in which young people receive money from the federal government for college in return for performing community service?,education
1996.0,Education,3) Indicate which principles you support concerning education.,"a) Maintain the national standards and goals set forth in ""Goals 2000"".",,,,,,unmapped,1,1,"maintain the national standards and goals set forth in ""goals 2000"".",education
1996.0,Education,3) Indicate which principles you support concerning education.,b) Provide parents with vouchers to send their children to any publicly funded school.,education_vouchers,education_position,1.0,medium,binary,rule_mapped,1,0,provide parents with vouchers to send their children to any publicly funded school.,education
1996.0,Education,3) Indicate which principles you support concerning education.,"c) Provide parents with vouchers to send their children to any participating school: public, private or religious.",education_vouchers,education_position,1.0,medium,binary,rule_mapped,1,0,"provide parents with vouchers to send their children to any participating school: public, private or religious.",education
1996.0,Education,3) Indicate which principles you support concerning education.,d) Implement charter schools where teachers and professionals receive authorization and funding to establish new schools.,education_charter_schools,education_position,1.0,medium,binary,rule_mapped,1,0,implement charter schools where teachers and professionals receive authorization and funding to establish new schools.,education
1996.0,Education,3) Indicate which principles you support concerning education.,"e) Eliminate the Department of Education, thereby giving state and local government greater control over educational issues.",,,,,,unmapped,1,0,"eliminate the department of education, thereby giving state and local government greater control over educational issues.",education
1996.0,Education,3) Indicate which principles you support concerning education.,f) Other,open_ended_other,non_scorable,,high,,non_scorable,1,0,other,education
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,"a) Transfer public lands, such as federal forests and range lands, to the jurisdiction of state and local governments.",,,,,,unmapped,1,0,"transfer public lands, such as federal forests and range lands, to the jurisdiction of state and local governments.",environment_energy_resources
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,b) Require the federal government to reimburse citizens when environmental regulations limit use of privately owned lands.,,,,,,unmapped,1,0,require the federal government to reimburse citizens when environmental regulations limit use of privately owned lands.,environment_energy_resources
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,c) Strengthen the Clean Water Act.,,,,,,unmapped,1,1,strengthen the clean water act.,environment_energy_resources
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,d) Change the Endangered Species Act of 1973 to limit the number of habitats eligible to be designated as endangered.,,,,,,unmapped,1,0,change the endangered species act of 1973 to limit the number of habitats eligible to be designated as endangered.,environment_energy_resources
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,e) Utilize cost-benefit analysis to determine economic impacts of proposed environmental protection and cleanup legislation.,,,,,,unmapped,1,1,utilize cost-benefit analysis to determine economic impacts of proposed environmental protection and cleanup legislation.,environment_energy_resources
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,f) Increase fees charged to ranchers who graze cattle on federal lands.,,,,,,unmapped,1,1,increase fees charged to ranchers who graze cattle on federal lands.,environment_energy_resources
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,g) Revise the 1872 mining law to increase the amounts charged to mining companies using federal lands.,,,,,,unmapped,1,0,revise the 1872 mining law to increase the amounts charged to mining companies using federal lands.,environment_energy_resources
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,h) Encourage development of alternative fuels and electric cars to reduce pollution.,,,,,,unmapped,1,1,encourage development of alternative fuels and electric cars to reduce pollution.,environment_energy_resources
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,"i) Strengthen emission controls on all gasoline or diesel powered engines, including cars and trucks.",,,,,,unmapped,1,1,"strengthen emission controls on all gasoline or diesel powered engines, including cars and trucks.",environment_energy_resources
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,j) Increase federal taxes on gasoline and diesel fuels to promote conservation and alternative fuel development.,,,,,,unmapped,1,0,increase federal taxes on gasoline and diesel fuels to promote conservation and alternative fuel development.,environment_energy_resources
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,k) Require that a percentage of purchases made by federal agencies include recycled components.,,,,,,unmapped,1,1,require that a percentage of purchases made by federal agencies include recycled components.,environment_energy_resources
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,l) Promote the selling of pollution credits to encourage industries to decrease amount of pollution.,,,,,,unmapped,1,1,promote the selling of pollution credits to encourage industries to decrease amount of pollution.,environment_energy_resources
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,m) Other,open_ended_other,non_scorable,,high,,non_scorable,1,0,other,environment_energy_resources
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,1) Border security,,,,,,unmapped,1,1,border security,federalism_intergovernmental
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,2) Civil rights enforcement,,,,,,unmapped,1,1,civil rights enforcement,federalism_intergovernmental
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,3) Education,,,,,,unmapped,1,1,education,federalism_intergovernmental
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,4) Environmental cleanup,,,,,,unmapped,1,1,environmental cleanup,federalism_intergovernmental
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,5) Job training,,,,,,unmapped,1,1,job training,federalism_intergovernmental
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,6) Law enforcement,,,,,,unmapped,1,1,law enforcement,federalism_intergovernmental
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,7) Low-income housing,,,,,,unmapped,1,1,low-income housing,federalism_intergovernmental
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,8) Medicaid,,,,,,unmapped,1,1,medicaid,federalism_intergovernmental
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,9) Medicare,,,,,,unmapped,1,1,medicare,federalism_intergovernmental
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,10) Welfare (AFDC),,,,,,unmapped,1,1,welfare (afdc),federalism_intergovernmental
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,11) Other,,,,,,unmapped,1,0,other,federalism_intergovernmental
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,1) Should the US have diplomatic relations with the government of Cuba?,,,,,,unmapped,1,1,should the us have diplomatic relations with the government of cuba?,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,2) Should the US have diplomatic relations with the government of Vietnam?,,,,,,unmapped,1,1,should the us have diplomatic relations with the government of vietnam?,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,3) Should the US recognize and extend full diplomatic relations to Taiwan?,,,,,,unmapped,1,1,should the us recognize and extend full diplomatic relations to taiwan?,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,4) Should the US continue funding for Radio Free Europe and Radio Liberty?,,,,,,unmapped,1,1,should the us continue funding for radio free europe and radio liberty?,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,5) Should the US continue funding for Radio Marti and TV Marti?,,,,,,unmapped,1,1,should the us continue funding for radio marti and tv marti?,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,6) Should the US continue funding for Radio Free Asia?,,,,,,unmapped,1,1,should the us continue funding for radio free asia?,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,7) Do you support the deployment of US troops to the former Yugoslavia?,,,,,,unmapped,1,1,do you support the deployment of us troops to the former yugoslavia?,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,a) Economic aid to Russia and the former republics should be increased to facilitate democracy and market reforms.,,,,,,unmapped,1,0,economic aid to russia and the former republics should be increased to facilitate democracy and market reforms.,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,b) Economic aid to Russia and the former republics should be continued unless Russia exports nuclear weapons or related technology.,,,,,,unmapped,1,1,economic aid to russia and the former republics should be continued unless russia exports nuclear weapons or related technology.,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,c) Economic aid to Russia and the former republics should be decreased and/or eliminated.,,,,,,unmapped,1,0,economic aid to russia and the former republics should be decreased and/or eliminated.,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,d) Other,open_ended_other,non_scorable,,high,,non_scorable,1,0,other,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,a) Foreign aid should only be given when extraordinary circumstances and disaster threaten the lives of civilian populations.,,,,,,unmapped,1,0,foreign aid should only be given when extraordinary circumstances and disaster threaten the lives of civilian populations.,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,b) Foreign aid should be given to countries only when it is in the security interests of the United States.,,,,,,unmapped,1,0,foreign aid should be given to countries only when it is in the security interests of the united states.,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,c) Foreign aid should be eliminated from any nation with documented human rights abuses.,,,,,,unmapped,1,1,foreign aid should be eliminated from any nation with documented human rights abuses.,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,d) Foreign aid should be maintained at current levels.,,,,,,unmapped,1,0,foreign aid should be maintained at current levels.,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,e) Other,open_ended_other,non_scorable,,high,,non_scorable,1,0,other,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,a) The US should contribute more funding and troops to United Nations peacekeeping missions.,,,,,,unmapped,1,0,the us should contribute more funding and troops to united nations peacekeeping missions.,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,b) The US should participate in UN peacekeeping missions only when vital US interests are directly threatened.,,,,,,unmapped,1,1,the us should participate in un peacekeeping missions only when vital us interests are directly threatened.,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,c) The US should use military force only when the US border or territories are attacked or American citizens are in danger.,,,,,,unmapped,1,1,the us should use military force only when the us border or territories are attacked or american citizens are in danger.,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,d) The US should pay the money it owes to the United Nations.,,,,,,unmapped,1,0,the us should pay the money it owes to the united nations.,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,e) The US should withdraw from the UN completely.,,,,,,unmapped,1,0,the us should withdraw from the un completely.,foreign_policy_aid
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,f) Other,open_ended_other,non_scorable,,high,,non_scorable,1,0,other,foreign_policy_aid
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,a) Expand the nationwide ban on the sale or transfer of assault weapons to include all forms of semi-automatic weapons.,,,,,,unmapped,1,0,expand the nationwide ban on the sale or transfer of assault weapons to include all forms of semi-automatic weapons.,guns
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,b) Increase restrictions on the purchase and possession of firearms.,guns_restrictions,guns_position,-1.0,high,binary,rule_mapped,1,0,increase restrictions on the purchase and possession of firearms.,guns
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,c) Maintain all federal registration procedures and restrictions on possessing firearms.,,,,,,unmapped,1,0,maintain all federal registration procedures and restrictions on possessing firearms.,guns
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,d) Ease procedures on the purchase and registration of firearms.,,,,,,unmapped,1,1,ease procedures on the purchase and registration of firearms.,guns
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,e) Repeal all bans and measures that restrict law-abiding citizens from owning legally-obtained firearms.,,,,,,unmapped,1,1,repeal all bans and measures that restrict law-abiding citizens from owning legally-obtained firearms.,guns
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,f) Allow law-abiding citizens to carry concealed firearms that are legally owned and registered.,,,,,,unmapped,1,0,allow law-abiding citizens to carry concealed firearms that are legally owned and registered.,guns
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,g) Other,open_ended_other,non_scorable,,high,,non_scorable,1,0,other,guns
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,a) Implement a universal health care program to guarantee coverage to all Americans regardless of income.,,,,,,unmapped,1,0,implement a universal health care program to guarantee coverage to all americans regardless of income.,healthcare
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,b) Provide vouchers to the working poor so they can buy into a private health care plan.,,,,,,unmapped,1,0,provide vouchers to the working poor so they can buy into a private health care plan.,healthcare
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,"c) Implement a government-financed, single-payer national health care system similar to that of Canada.",health_government_insurance,healthcare_position,-1.0,medium,binary,rule_mapped,1,0,"implement a government-financed, single-payer national health care system similar to that of canada.",healthcare
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,"d) Support a ""managed competition"" health care plan to contain costs and improve access that does not include mandated health alliances, government cost control powers, or employer/employee mandates.",,,,,,unmapped,1,0,"support a ""managed competition"" health care plan to contain costs and improve access that does not include mandated health alliances, government cost control powers, or employer/employee mandates.",healthcare
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,e) Provide tax incentives for small businesses to help provide health care to their employees.,,,,,,unmapped,1,1,provide tax incentives for small businesses to help provide health care to their employees.,healthcare
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,f) Allow middle and low income families to deduct yearly health care costs from their taxable income.,,,,,,unmapped,1,1,allow middle and low income families to deduct yearly health care costs from their taxable income.,healthcare
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,g) Establish limits on the amount of damages awarded in medical malpractice lawsuits.,,,,,,unmapped,1,0,establish limits on the amount of damages awarded in medical malpractice lawsuits.,healthcare
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,"h) Encourage tax-free medical savings accounts, which would be taxed if used for any purpose other than medical costs.",,,,,,unmapped,1,1,"encourage tax-free medical savings accounts, which would be taxed if used for any purpose other than medical costs.",healthcare
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,i) The federal government has no responsibility in providing health care.,health_government_insurance,healthcare_position,-1.0,medium,binary,rule_mapped,1,0,the federal government has no responsibility in providing health care.,healthcare
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,j) Other,open_ended_other,non_scorable,,high,,non_scorable,1,0,other,healthcare
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,a) Increase penalties for selling illegal drugs.,,,,,,unmapped,1,1,increase penalties for selling illegal drugs.,drugs
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,b) Impose mandatory jail sentences for selling illegal drugs.,,,,,,unmapped,1,1,impose mandatory jail sentences for selling illegal drugs.,drugs
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,c) Impose capital punishment for convicted international drug traffickers.,crime_death_penalty,criminal_justice_position,1.0,high,binary,rule_mapped,1,0,impose capital punishment for convicted international drug traffickers.,drugs
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,"d) Require drug testing for federal employees in sensitive positions (Air Traffic Control, National Park Police, Secret Service, etc.).",,,,,,unmapped,1,0,"require drug testing for federal employees in sensitive positions (air traffic control, national park police, secret service, etc.).",drugs
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,"e) Strengthen current laws dealing with non-controlled substances, including inhalants and commercially available pills.",,,,,,unmapped,1,0,"strengthen current laws dealing with non-controlled substances, including inhalants and commercially available pills.",drugs
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,f) Increase funding of federally-sponsored drug education and drug treatment programs.,,,,,,unmapped,1,0,increase funding of federally-sponsored drug education and drug treatment programs.,drugs
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,g) Decriminalize the possession and private use of marijuana.,,,,,,unmapped,1,0,decriminalize the possession and private use of marijuana.,drugs
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,h) Other,open_ended_other,non_scorable,,high,,non_scorable,1,0,other,drugs
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,a) Further limit the number of immigrants allowed into the country.,,,,,,unmapped,1,0,further limit the number of immigrants allowed into the country.,immigration
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,"b) Prohibit states from passing laws that deny human services (medical care, education) to illegal immigrants or their children.",,,,,,unmapped,1,0,"prohibit states from passing laws that deny human services (medical care, education) to illegal immigrants or their children.",immigration
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,c) Ease citizenship requirements in order to make it easier for immigrants to become United States citizens.,,,,,,unmapped,1,0,ease citizenship requirements in order to make it easier for immigrants to become united states citizens.,immigration
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,d) Establish English as the official and recognized language of the United States.,,,,,,unmapped,1,1,establish english as the official and recognized language of the united states.,immigration
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,e) Provide extra federal aid to states with higher numbers of immigrants for necessary medical and social services.,,,,,,unmapped,1,0,provide extra federal aid to states with higher numbers of immigrants for necessary medical and social services.,immigration
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,"f) Restrict the eligibility of legal immigrants for certain social programs (i.e. AFDC, HUD housing, food stamps, etc.).",,,,,,unmapped,1,0,"restrict the eligibility of legal immigrants for certain social programs (i.e. afdc, hud housing, food stamps, etc.).",immigration
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,"g) Children of illegal immigrants, born in the United States, should not automatically receive US citizenship.",,,,,,unmapped,1,0,"children of illegal immigrants, born in the united states, should not automatically receive us citizenship.",immigration
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,h) Other,open_ended_other,non_scorable,,high,,non_scorable,1,0,other,immigration
1996.0,Line Item Veto,,Should the President be allowed to veto certain items of legislation while signing spending or tax bills into law?,,,,,,unmapped,1,1,should the president be allowed to veto certain items of legislation while signing spending or tax bills into law?,fiscal_tax_budget
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,a) Provide tax incentives for companies to hire and train homeless people who want to work.,,,,,,unmapped,1,1,provide tax incentives for companies to hire and train homeless people who want to work.,welfare_poverty_housing
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,b) Increase funding of homeless shelters and low income housing projects.,,,,,,unmapped,1,0,increase funding of homeless shelters and low income housing projects.,welfare_poverty_housing
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,c) Increase funding of programs that help alcoholics and drug addicts recover and find steady work.,,,,,,unmapped,1,0,increase funding of programs that help alcoholics and drug addicts recover and find steady work.,welfare_poverty_housing
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,d) Increase the minimum wage.,,,,,,unmapped,1,1,increase the minimum wage.,welfare_poverty_housing
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,e) Provide homeless families with apartment vouchers they can use to supplement the cost of an apartment.,,,,,,unmapped,1,0,provide homeless families with apartment vouchers they can use to supplement the cost of an apartment.,welfare_poverty_housing
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,f) Provide government jobs for those who wish to work and cannot find a job in the private sector.,,,,,,unmapped,1,0,provide government jobs for those who wish to work and cannot find a job in the private sector.,welfare_poverty_housing
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,g) Increase the income tax deduction on individual contributions made to charities that help the poor and homeless.,,,,,,unmapped,1,1,increase the income tax deduction on individual contributions made to charities that help the poor and homeless.,welfare_poverty_housing
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,h) Implement enterprise zones in communities with high unemployment.,,,,,,unmapped,1,1,implement enterprise zones in communities with high unemployment.,welfare_poverty_housing
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,i) Other,open_ended_other,non_scorable,,high,,non_scorable,1,0,other,welfare_poverty_housing
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,"a) Retiree income over $40,000",,,,,,unmapped,1,1,"retiree income over $40,000",fiscal_tax_budget
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,"b) Family income less than $25,000",,,,,,unmapped,1,1,"family income less than $25,000",fiscal_tax_budget
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,"c) Family income $25-75,000",,,,,,unmapped,1,1,"family income $25-75,000",fiscal_tax_budget
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,"d) Family income $75-150,000",,,,,,unmapped,1,1,"family income $75-150,000",fiscal_tax_budget
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,"e) Family income over $150,000",,,,,,unmapped,1,1,"family income over $150,000",fiscal_tax_budget
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,f) Alcohol taxes,tax_alcohol,economic_ideology,-1.0,medium,ordinal,rule_mapped,1,1,alcohol taxes,fiscal_tax_budget
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,g) Capital gains taxes,tax_capital_gains,economic_ideology,-1.0,high,ordinal,rule_mapped,1,1,capital gains taxes,fiscal_tax_budget
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,h) Charitable deductions,,,,,,unmapped,1,1,charitable deductions,fiscal_tax_budget
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,i) Cigarette taxes,tax_cigarette,economic_ideology,-1.0,medium,ordinal,rule_mapped,1,1,cigarette taxes,fiscal_tax_budget
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,j) Corporate income taxes,,,,,,unmapped,1,1,corporate income taxes,fiscal_tax_budget
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,k) Earned income tax credit,,,,,,unmapped,1,1,earned income tax credit,fiscal_tax_budget
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,l) Estate taxes,,,,,,unmapped,1,1,estate taxes,fiscal_tax_budget
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,m) Medical expense deductions,,,,,,unmapped,1,1,medical expense deductions,fiscal_tax_budget
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,n) Mortgage deductions,,,,,,unmapped,1,1,mortgage deductions,fiscal_tax_budget
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,o) Other,open_ended_other,non_scorable,,high,,non_scorable,1,0,other,fiscal_tax_budget
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,2) Do you support replacing the US income tax structure with a flat income tax?,economic_flat_federal_income_tax,economic_ideology,1.0,high,binary,rule_mapped,1,1,do you support replacing the us income tax structure with a flat income tax?,fiscal_tax_budget
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,3) Do you support replacing the US income tax structure with a broad-based consumption tax?,,,,,,unmapped,1,1,do you support replacing the us income tax structure with a broad-based consumption tax?,fiscal_tax_budget
1996.0,Term Limits,"2) If you support term limits, how many years should each serve?",1) Do you support amending the Constitution to limit the number of terms which members of Congress can serve?,government_term_limits,position_only,,high,binary,position_only,1,1,do you support amending the constitution to limit the number of terms which members of congress can serve?,campaign_elections_government
