canonical_candidate_id,person_id,year,chamber,district_candidate,canonical_party,canonical_name,incumbent,winner,prior_winner_i,expected_prior_officeholder,resolved_name,name_source,people_id,member_source_id,member_display_name,first_session,last_session,legislative_sessions,identity_status,identity_match_method,review_reason
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,1998,senate,30,R,Holland,0,0,False,False,Patrick F. Owens,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-75-D-HOLLEY,ALPERSON-HOLLEY,1994,house,75,D,Holley,0,0,False,False,Holley,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-31-D-HOLLEY-JIMMY-W,ALPERSON-HOLLEY-JIMMY-W,2002,senate,31,D,"Holley, Jimmy W.",0,1,False,False,"Holley, Jimmy W.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-22-R-HOLLINGSWORTH,ALPERSON-HOLLINGSWORTH,1998,house,22,R,Hollingsworth,0,0,False,False,Randy Hollingsworth,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-78-D-HOLMES,ALPERSON-HOLMES,1994,house,78,D,Holmes,0,1,False,False,Holmes,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-78-D-HOLMES-ALVIN,ALPERSON-HOLMES-ALVIN,2002,house,78,D,"Holmes, Alvin",0,1,False,False,"Holmes, Alvin",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-73-R-HOOPER,ALPERSON-HOOPER,1994,house,73,R,Hooper,0,1,False,False,Perry O. Hooper Jr.,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-senate-8-D-HORACE-CLEMMONS,ALPERSON-HORACE-CLEMMONS,2014,senate,8,D,Horace Clemmons,0,0,False,False,Horace Clemmons,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-18-R-HORN,ALPERSON-HORN,1994,senate,18,R,Horn,0,0,False,False,Fred Horn,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-84-R-HORNE,ALPERSON-HORNE,1998,house,84,R,Horne,0,0,False,False,Horne,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-57-D-HOUSTON,ALPERSON-HOUSTON,1994,house,57,D,Houston,0,1,False,False,Houston,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-91-R-HOWELL-WES,ALPERSON-HOWELL-WES,2002,house,91,R,"Howell, Wes",0,0,False,False,Wess Howell,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-79-R-HUBBARD-MIKE,ALPERSON-HUBBARD-MIKE,2002,house,79,R,"Hubbard, Mike",0,1,False,False,"Hubbard, Mike",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-house-38-D-HUEY-P-LONG,ALPERSON-HUEY-P-LONG,2010,house,38,D,HUEY P. LONG,0,0,False,False,HUEY P. LONG,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-22-R-HUGHES,ALPERSON-HUGHES,1994,senate,22,R,Hughes,0,0,False,False,Barry Hughes,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-51-R-HUMPHRYES,ALPERSON-HUMPHRYES,1998,house,51,R,Humphryes,0,1,False,False,Bobby Humphryes,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-15-R-HUMPHYRES-BOBBY,ALPERSON-HUMPHYRES-BOBBY,2002,house,15,R,"Humphyres, Bobby",0,1,False,False,"Humphyres, Bobby",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-4-R-HUNT-GUY,ALPERSON-HUNT-GUY,2002,senate,4,R,"Hunt, Guy",0,0,False,False,H. Guy Hunt,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-35-D-HURST-STEVE,ALPERSON-HURST-STEVE,2002,house,35,D,"Hurst, Steve",0,1,False,False,"Hurst, Steve",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-87-D-HUTTO-MICKEY-A,ALPERSON-HUTTO-MICKEY-A,2002,house,87,D,"Hutto, Mickey A.",0,0,False,False,"Hutto, Mickey A.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-38-R-INGRAM,ALPERSON-INGRAM,1998,house,38,R,Ingram,0,0,False,False,Ingram,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-101-R-ISON-JAMIE,ALPERSON-ISON-JAMIE,2002,house,101,R,"Ison, Jamie",0,1,False,False,"Ison, Jamie",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-10-D-J-B-KING,ALPERSON-J-B-KING,2018,house,10,D,J.B. King,0,0,False,False,JB King,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-48-R-J-GREGORY-GREG-CANFIELD,ALPERSON-J-GREGORY-GREG-CANFIELD,2006,house,48,R,"J. GREGORY ""GREG"" CANFIELD",0,1,False,False,"J. GREGORY ""GREG"" CANFIELD",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-85-R-J-RON-WILSON,ALPERSON-J-RON-WILSON,2018,house,85,R,J. Ron Wilson,0,0,False,False,J. Ron Wilson,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-73-D-JACK-JACOBS,ALPERSON-JACK-JACOBS,2018,house,73,D,Jack Jacobs,0,0,False,False,Jack Jacobs,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-house-102-R-JACK-WILLIAMS,ALPERSON-JACK-WILLIAMS,2014,house,102,R,Jack Williams,0,1,False,False,Jack Williams,canonical_election_ballot,,,,,,0,ambiguous,ambiguous,multiple plausible members
AL-1994-house-68-D-JACKSON,ALPERSON-JACKSON,1994,house,68,D,Jackson,0,1,False,False,Jackson,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-68-D-JACKSON-THOMAS-E,ALPERSON-JACKSON-THOMAS-E,2002,house,68,D,"Jackson, Thomas E.",0,1,False,False,"Jackson, Thomas E.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-12-R-JAMES,ALPERSON-JAMES,1994,senate,12,R,James,0,0,False,False,Mike James,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-32-R-JAMES-ALLEN-LLOYD,ALPERSON-JAMES-ALLEN-LLOYD,2018,house,32,R,James Allen Lloyd,0,0,False,False,James Allen Lloyd,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-13-R-JAMES-BROOKS,ALPERSON-JAMES-BROOKS,2006,house,13,R,JAMES BROOKS,0,0,False,False,JAMES BROOKS,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-29-D-JARED-MILLICAN,ALPERSON-JARED-MILLICAN,2018,house,29,D,Jared Millican,0,0,False,False,Jared Millican,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-30-D-JARED-VAUGHN,ALPERSON-JARED-VAUGHN,2018,house,30,D,Jared Vaughn,0,0,False,False,Jared Vaughn,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-senate-32-D-JASON-FISHER,ALPERSON-JASON-FISHER,2018,senate,32,D,Jason Fisher,0,0,False,False,Jason Fisher,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-senate-7-D-JEFF-ENFINGER,ALPERSON-JEFF-ENFINGER,2010,senate,7,D,JEFF ENFINGER,0,0,False,False,Jeff Enfinger,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-26-R-JEFF-STONE,ALPERSON-JEFF-STONE,2006,house,26,R,JEFF STONE,0,0,False,False,JEFF STONE,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-86-R-JEFFERS,ALPERSON-JEFFERS,1998,house,86,R,Jeffers,0,0,False,False,Ruth Jeffers,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-senate-33-R-JEFFERY-JONES,ALPERSON-JEFFERY-JONES,2006,senate,33,R,JEFFERY JONES,0,0,False,False,JEFFERY JONES,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-45-D-JENN-GRAY,ALPERSON-JENN-GRAY,2018,house,45,D,Jenn Gray,0,0,False,False,Jenn Gray,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-house-93-D-JENNIFER-MARSDEN,ALPERSON-JENNIFER-MARSDEN,2014,house,93,D,Jennifer Marsden,0,0,False,False,Jennifer Marsden,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-32-D-JENSEN,ALPERSON-JENSEN,1998,senate,32,D,Jensen,0,0,False,False,Jensen,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-81-D-JEREMY-J-J-JEFFCOAT,ALPERSON-JEREMY-J-J-JEFFCOAT,2018,house,81,D,"Jeremy ""J.J."" Jeffcoat",0,0,False,False,"Jeremy ""J.J."" Jeffcoat",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-34-D-JEREMY-P-SHERER,ALPERSON-JEREMY-P-SHERER,2006,house,34,D,JEREMY P. SHERER,0,0,False,False,JEREMY P. SHERER,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-house-84-R-JERRY-A-MCGILVRAY,ALPERSON-JERRY-A-MCGILVRAY,2014,house,84,R,Jerry A. McGilvray,0,0,False,False,Jerry A. McGilvray,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-senate-1-R-JERRY-FREEMAN,ALPERSON-JERRY-FREEMAN,2010,senate,1,R,JERRY FREEMAN,0,0,False,False,JERRY FREEMAN,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-house-90-R-JERRY-HARTIN,ALPERSON-JERRY-HARTIN,2010,house,90,R,JERRY HARTIN,0,0,False,False,JERRY HARTIN,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-senate-14-D-JERRY-MCDONALD,ALPERSON-JERRY-MCDONALD,2018,senate,14,D,Jerry McDonald,0,0,False,False,Jerry McDonald,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-senate-6-R-JIM-BONNER,ALPERSON-JIM-BONNER,2010,senate,6,R,JIM BONNER,0,0,False,False,JIM BONNER,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-11-D-JIM-BOYD,ALPERSON-JIM-BOYD,2006,house,11,D,JIM BOYD,0,0,False,False,Jim Boyd,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-senate-2-R-JIM-BURDEN,ALPERSON-JIM-BURDEN,2006,senate,2,R,JIM BURDEN,0,0,False,False,JIM BURDEN,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-senate-13-R-JIM-C-INGRAM,ALPERSON-JIM-C-INGRAM,2006,senate,13,R,JIM C. INGRAM,0,0,False,False,Jim C. Ingram,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-senate-11-R-JIM-HETHCOX,ALPERSON-JIM-HETHCOX,2006,senate,11,R,JIM HETHCOX,0,0,False,False,JIM HETHCOX,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-47-D-JIM-TOOMEY,ALPERSON-JIM-TOOMEY,2018,house,47,D,Jim Toomey,0,0,False,False,Jim Toomey,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-senate-12-D-JIM-WILLIAMS,ALPERSON-JIM-WILLIAMS,2018,senate,12,D,Jim Williams,0,0,False,False,Jim Williams,manual_verified_candidate_alias,,,,,,0,ambiguous,ambiguous,multiple plausible members
AL-2018-house-4-D-JO-ANN-CUMMINGS,ALPERSON-JO-ANN-CUMMINGS,2018,house,4,D,Jo Ann Cummings,0,0,False,False,Jo Ann Cummings,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-senate-30-R-JOAN-REYNOLDS,ALPERSON-JOAN-REYNOLDS,2006,senate,30,R,JOAN REYNOLDS,0,0,False,False,JOAN REYNOLDS,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-90-D-JOANNE-WHETSTONE,ALPERSON-JOANNE-WHETSTONE,2018,house,90,D,Joanne Whetstone,0,0,False,False,Joanne Whetstone,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-house-85-R-JODY-SINGLETON,ALPERSON-JODY-SINGLETON,2010,house,85,R,JODY SINGLETON,0,0,False,False,Jody Singleton,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-senate-21-R-JOE-NATHAN-SAXTON-SR,ALPERSON-JOE-NATHAN-SAXTON-SR,2006,senate,21,R,"JOE NATHAN SAXTON, SR.",0,0,False,False,"JOE NATHAN SAXTON, SR.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-house-89-D-JOEL-LEE-WILLIAMS,ALPERSON-JOEL-LEE-WILLIAMS,2014,house,89,D,Joel Lee Williams,0,0,False,False,Joel Lee Williams,manual_verified_candidate_alias,,,,,,0,ambiguous,ambiguous,multiple plausible members
AL-2018-house-89-D-JOEL-LEE-WILLIAMS,ALPERSON-JOEL-LEE-WILLIAMS,2018,house,89,D,Joel Lee Williams,0,0,False,False,Joel Lee Williams,manual_verified_candidate_alias,,,,,,0,ambiguous,ambiguous,multiple plausible members
AL-2006-senate-22-R-JOHN-MCMILLAN,ALPERSON-JOHN-MCMILLAN,2006,senate,22,R,JOHN MCMILLAN,0,1,False,False,JOHN MCMILLAN,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-senate-28-R-JOHN-SAVAGE,ALPERSON-JOHN-SAVAGE,2014,senate,28,R,John Savage,0,0,False,False,John Savage,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-6-R-JOHN-TONY-STILES,ALPERSON-JOHN-TONY-STILES,2006,house,6,R,"JOHN ""TONY"" STILES",0,0,False,False,"JOHN ""TONY"" STILES",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-93-D-JOHN-WILLIAMS,ALPERSON-JOHN-WILLIAMS,2006,house,93,D,JOHN WILLIAMS,0,0,False,False,JOHN WILLIAMS,canonical_election_ballot,,,,,,0,ambiguous,ambiguous,multiple plausible members
AL-1998-senate-16-D-JOHNS,ALPERSON-JOHNS,1998,senate,16,D,Johns,0,0,False,False,Johns,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-58-D-JOHNSON,ALPERSON-JOHNSON,1994,house,58,D,Johnson,0,1,False,False,Earnest Johnson,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-17-R-JOHNSON,ALPERSON-JOHNSON,1998,house,17,R,Johnson,0,0,True,True,Van Johnson,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-102-D-JOHNSON-GARY,ALPERSON-JOHNSON-GARY,2002,house,102,D,"Johnson, Gary",0,0,False,False,"Johnson, Gary",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-21-D-JOHNSTON,ALPERSON-JOHNSTON,1994,house,21,D,Johnston,0,1,False,False,Johnston,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-26-R-JOHNSTON,ALPERSON-JOHNSTON,1998,house,26,R,Johnston,0,0,True,True,Micah Johnston,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-44-D-JONATHAN-BARBEE,ALPERSON-JONATHAN-BARBEE,2006,house,44,D,JONATHAN BARBEE,0,0,False,False,JONATHAN BARBEE,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-46-D-JONES,ALPERSON-JONES,1994,house,46,D,Jones,0,0,False,False,"Richard L. ""Rick"" Jones",manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-21-D-JONES,ALPERSON-JONES,1998,house,21,D,Jones,0,1,False,False,Patrick Jones,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-6-R-JORGENSEN,ALPERSON-JORGENSEN,1994,house,6,R,Jorgensen,0,1,False,False,Jorgensen,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-6-R-JORGENSEN,ALPERSON-JORGENSEN,1998,house,6,R,Jorgensen,0,0,True,True,Lee Jorgensen,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-house-37-D-JOSH-BURNS,ALPERSON-JOSH-BURNS,2014,house,37,D,Josh Burns,0,0,False,False,Josh Burns,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-house-84-R-JOYCE-L-PERRIN,ALPERSON-JOYCE-L-PERRIN,2010,house,84,R,JOYCE L. PERRIN,0,0,False,False,JOYCE L. PERRIN,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-22-R-JOYNER,ALPERSON-JOYNER,1998,senate,22,R,Joyner,0,0,False,False,Danny B. Joyner,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-house-9-D-KATHY-WHITE-GOODWIN,ALPERSON-KATHY-WHITE-GOODWIN,2010,house,9,D,KATHY WHITE GOODWIN,0,0,False,False,KATHY WHITE GOODWIN,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-97-D-KENNEDY-YVONNE,ALPERSON-KENNEDY-YVONNE,2002,house,97,D,"Kennedy, Yvonne",0,1,False,False,"Kennedy, Yvonne",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-7-D-KENNETH-A-BRACKINS,ALPERSON-KENNETH-A-BRACKINS,2018,house,7,D,Kenneth A. Brackins,0,0,False,False,Kenneth A. Brackins,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-8-R-KEY,ALPERSON-KEY,1998,house,8,R,Key,0,0,False,False,Key,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-senate-28-R-KIM-WEST,ALPERSON-KIM-WEST,2010,senate,28,R,KIM WEST,0,0,False,False,KIM WEST,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-9-R-KING,ALPERSON-KING,1998,senate,9,R,King,0,0,False,False,King,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-40-R-KNIGHT,ALPERSON-KNIGHT,1994,house,40,R,Knight,0,1,False,False,Knight,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-77-D-KNIGHT,ALPERSON-KNIGHT,1994,house,77,D,Knight,0,1,False,False,Knight,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-81-R-KNIGHT,ALPERSON-KNIGHT,1998,house,81,R,Knight,0,0,True,True,Knight,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-77-D-KNIGHT-JOHN,ALPERSON-KNIGHT-JOHN,2002,house,77,D,"Knight, John",0,1,False,False,"Knight, John",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-32-D-KOONTZ,ALPERSON-KOONTZ,1994,senate,32,D,Koontz,0,0,False,False,Koontz,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-86-D-KRISTY-M-KIRKLAND,ALPERSON-KRISTY-M-KIRKLAND,2018,house,86,D,Kristy M. Kirkland,0,0,False,False,Kristy M. Kirkland,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-28-D-KYLE-PIERCE,ALPERSON-KYLE-PIERCE,2018,house,28,D,Kyle Pierce,0,0,False,False,Kyle Pierce,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-37-D-LAIRD,ALPERSON-LAIRD,1994,house,37,D,Laird,0,1,False,False,Laird,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-37-D-LAIRD-RICHARD,ALPERSON-LAIRD-RICHARD,2002,house,37,D,"Laird, Richard",0,1,False,False,"Laird, Richard",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-26-D-LANGFORD,ALPERSON-LANGFORD,1994,senate,26,D,Langford,0,1,False,False,Langford,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-26-D-LANGFORD,ALPERSON-LANGFORD,1998,senate,26,D,Langford,0,1,True,True,Charles D. Langford,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-73-D-LARRY-A-GREWELLE,ALPERSON-LARRY-A-GREWELLE,2006,house,73,D,LARRY A. GREWELLE,0,0,False,False,LARRY A. GREWELLE,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-senate-5-D-LARRY-B-CAGLE,ALPERSON-LARRY-B-CAGLE,2006,senate,5,D,LARRY B. CAGLE,0,0,False,False,LARRY B. CAGLE,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-senate-31-D-LARRY-GREENWOOD,ALPERSON-LARRY-GREENWOOD,2014,senate,31,D,Larry Greenwood,0,0,False,False,Larry Greenwood,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-54-R-LATIMORE,ALPERSON-LATIMORE,1998,house,54,R,Latimore,0,0,False,False,Mary L. Latimore,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-61-D-LAYSON,ALPERSON-LAYSON,1994,house,61,D,Layson,0,1,False,False,Layson,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-61-D-LAYSON-ALLEN,ALPERSON-LAYSON-ALLEN,2002,house,61,D,"Layson, Allen",0,1,False,False,"Layson, Allen",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-5-R-LEE,ALPERSON-LEE,1998,senate,5,R,Lee,0,1,False,False,Curt Lee,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-5-R-LEE-CURT,ALPERSON-LEE-CURT,2002,senate,5,R,"Lee, Curt",0,1,False,False,"Lee, Curt",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-58-R-LELAND,ALPERSON-LELAND,1994,house,58,R,Leland,0,0,False,False,Leland,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-7-D-LETSON-JOHN-JODY,ALPERSON-LETSON-JOHN-JODY,2002,house,7,D,"Letson, John (Jody)",0,1,False,False,"Letson, John (Jody)",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-senate-20-D-LINDA-COLEMAN,ALPERSON-LINDA-COLEMAN,2006,senate,20,D,LINDA COLEMAN,0,1,False,False,LINDA COLEMAN,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-20-D-LINDA-MEIGS,ALPERSON-LINDA-MEIGS,2018,house,20,D,Linda Meigs,0,0,False,False,Linda Meigs,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-39-D-LINDSEY,ALPERSON-LINDSEY,1994,house,39,D,Lindsey,0,1,False,False,Lindsey,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-22-D-LINDSEY,ALPERSON-LINDSEY,1994,senate,22,D,Lindsey,0,1,False,False,WH Lindsey,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-22-D-LINDSEY,ALPERSON-LINDSEY,1998,senate,22,D,Lindsey,0,1,True,True,Wallace Henry Pat Lindsey III,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-senate-16-D-LINDSEY-DECKARD,ALPERSON-LINDSEY-DECKARD,2018,senate,16,D,Lindsey Deckard,0,0,False,False,Lindsey Deckard,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-22-D-LINDSEY-PAT,ALPERSON-LINDSEY-PAT,2002,senate,22,D,"Lindsey, Pat",0,1,False,False,Wallace Henry Pat Lindsey III,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-39-D-LINDSEY-RICHARD-J,ALPERSON-LINDSEY-RICHARD-J,2002,house,39,D,"Lindsey, Richard J.",0,1,False,False,"Lindsey, Richard J.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-32-R-LIPSCOMB,ALPERSON-LIPSCOMB,1998,senate,32,R,Lipscomb,0,1,False,False,Albert Lipscomb,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-32-R-LIPSOCOMB,ALPERSON-LIPSOCOMB,1994,senate,32,R,Lipsocomb,0,1,False,False,Albert Lipscomb,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-32-R-LITTLE-BENJAMIN-L,ALPERSON-LITTLE-BENJAMIN-L,2002,house,32,R,"Little, Benjamin L.",0,0,False,False,Benjamin L. Little,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-27-D-LITTLE-T-D-TED,ALPERSON-LITTLE-T-D-TED,2002,senate,27,D,"Little, T.D. (Ted)",0,1,False,False,"Little, T.D. (Ted)",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
