ontology_version,evidence_id,canonical_candidate_id,person_id,candidate_name,election_cycle,evidence_date,temporal_status,source_type,source_provider,source_record_id,source_url,item_id,policy_family,policy_key,primitive_axis,policy_pole,candidate_stance,position_value,response_mode,family,family_direction,family_contribution,constituency_tags_json,confidence,adjudication_authority,evidence_weight,source_text,raw_answer
3.0.0,69F6D98FFAAF33B7FF71,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2016-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:864825,,2AEDCF2992D707190ACA,campaign_finance_disclosure,campaign_finance_disclosure_SB356,campaign_finance_disclosure,strengthen,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB356,sponsor
3.0.0,72E40BCFAA518201A026,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2016-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:835283,,17EC2CB5C93BA957C3A4,market_governance,market_governance_SB91,market_governance,intervention,support,1.0,sponsorship,market_government_direction,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB91,sponsor
3.0.0,647BF1B69C83F2C9931E,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2015-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:759621,,C35D866CE48C5496FB01,gun_purchase_regulation,gun_purchase_regulation_SB262,gun_purchase_regulation,weaken,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB262,sponsor
3.0.0,416D18E3DD8F9003BEDE,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2017-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:978962,,37DD9332580A6B9E747A,resource_development,resource_development_SB255,resource_development,expand,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB255,sponsor
3.0.0,030A3266A4A4A185B516,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2016-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:884463,,7F393CF70E1D55577161,gun_purchase_regulation,gun_purchase_regulation_SB2,gun_purchase_regulation,weaken,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB2,sponsor
3.0.0,DA23DF55B7478080AA97,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2015-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:790571,,4DF4DCF428AD38A969D3,campaign_finance_restrictions,campaign_finance_restrictions_SB38,campaign_finance_restrictions,strengthen,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB38,sponsor
3.0.0,8B0D8F8D259BF8A90C33,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2016-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:861582,,82ED1422FFD656608867,education_access,education_access_SB334,education_access,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB334,sponsor
3.0.0,C27CD913C08736FDC1EA,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2017-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:964934,,F82A1DE9F9CB867AE2E7,criminal_punishment,criminal_punishment_SB196,criminal_punishment,punitive,support,1.0,sponsorship,order_justice,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB196,sponsor
3.0.0,336F5824838BF4A34CF1,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2017-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:964934,,E3CCD61B9DD9E8ACC624,welfare_conditionality,welfare_conditionality_SB196,welfare_conditionality,strengthen_conditions,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB196,sponsor
3.0.0,AAAAAE0B7F8E9595BA5E,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2015-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:743193,,04B13F0199EE98B17776,education_public_funding,education_public_funding_SB114,education_public_funding,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB114,sponsor
3.0.0,C299C773437973F2A74D,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2017-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:960695,,ABEA04E89C297FDDA8C2,criminal_punishment,criminal_punishment_SB180,criminal_punishment,punitive,support,1.0,sponsorship,order_justice,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB180,sponsor
3.0.0,C7E5390DE85648EFDF4F,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2018-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:1049247,,EF4186A11CED3EA507CC,tax_burden,tax_burden_SB89,tax_burden,increase,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB89,sponsor
3.0.0,B295C92C60CE192505D4,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2018-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:1049247,,320F6B249D37B316BADE,public_spending,public_spending_SB89,public_spending,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB89,sponsor
3.0.0,9C8D3910F84D574C56FB,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2016-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:835275,,9FB6CFD477255C84FD4F,education_accountability,education_accountability_SB89,education_accountability,strengthen,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB89,sponsor
3.0.0,83F7F17FD64083A4BEF2,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2018-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:1102152,,5C23DCB94FA521159356,labor_rights,labor_rights_SB363,labor_rights,expand,support,1.0,sponsorship,labor_capital,1.0,1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB363,sponsor
3.0.0,D459D8A38E7D30C23707,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2018-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:1049690,,B810299A7C44BBD81CCE,education_public_funding,education_public_funding_SB101,education_public_funding,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB101,sponsor
3.0.0,D54C07E3226D6EF0E682,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2016-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:855479,,41BC28728A2A960137E6,public_private_provision,public_private_provision_SB292,public_private_provision,private_provision,support,1.0,sponsorship,market_government_direction,-1.0,-1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB292,sponsor
3.0.0,6BDE8669D4B8E9C79B8D,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2016-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:855479,,C3FC86C63EAC3BB01F1C,market_governance,market_governance_SB292,market_governance,market_autonomy,support,1.0,sponsorship,market_government_direction,-1.0,-1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB292,sponsor
3.0.0,91626DE9E0B421130B48,AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2018,2018-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:1049721,,586DEDEF0285796D0CDB,public_spending,public_spending_SB100,public_spending,expand,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB100,sponsor
3.0.0,AFA6A5F34CE71E2F410E,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2018-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:1097680,,3F0039FBE4298397AFED,healthcare_access,healthcare_access_SB351,healthcare_access,expand,support,1.0,sponsorship,material_support,1.0,1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB351,sponsor
3.0.0,01F7DAD15AC72B75B7BC,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2015-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:703281,,3A780872F8F100A5B792,civil_social_liberty,civil_social_liberty_SB13,civil_social_liberty,expand,support,1.0,sponsorship,social_liberty_equality,1.0,1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB13,sponsor
3.0.0,FC38BDE477C7FA7489FB,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2017-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:1007491,,194916AE7D4DBEBA64F6,healthcare_public_responsibility,healthcare_public_responsibility_SB387,healthcare_public_responsibility,public_responsibility,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB387,sponsor
3.0.0,79ED6D71B5F30D07AB62,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2017-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:964875,,93A0B65B4030EB5E2F60,market_governance,market_governance_SB201,market_governance,intervention,support,1.0,sponsorship,market_government_direction,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB201,sponsor
3.0.0,EC053F54218F7AA761EB,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2015-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:759003,,2FE78A3875B6A21A6C18,business_subsidy,business_subsidy_SB260,business_subsidy,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB260,sponsor
3.0.0,6420A60215F1827926D9,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2016-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:849089,,E13FE7299FE600192196,healthcare_delivery,healthcare_delivery_SB243,healthcare_delivery,public_delivery,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB243,sponsor
3.0.0,E6C1C90DDCAE1481708F,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2017-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:1007456,,C5DE4FA0F1A1945FA02D,drug_treatment,drug_treatment_SB390,drug_treatment,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB390,sponsor
3.0.0,29472E213DF09BF98370,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2017-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:1007456,,E48ACCEFBCE16A93BCBC,police_authority,police_authority_SB390,police_authority,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB390,sponsor
3.0.0,1A57AE6F50D0919227CE,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2016-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:857666,,3306E5F396F50F458563,healthcare_regulation_patient_rights,healthcare_regulation_patient_rights_SB309,healthcare_regulation_patient_rights,strengthen,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB309,sponsor
3.0.0,FAB550E154EC9E2045C5,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2015-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:774059,,FFBA50CC54F1572ACD51,criminal_punishment,criminal_punishment_SB406,criminal_punishment,punitive,support,1.0,sponsorship,order_justice,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB406,sponsor
3.0.0,2E9DC04990EBFD084D86,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2016-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:848960,,0ADCE7D51A3CE2D8CAF4,market_governance,market_governance_SB239,market_governance,intervention,support,1.0,sponsorship,market_government_direction,1.0,1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB239,sponsor
3.0.0,A4431E0658FEA6A86546,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2016-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:884558,,14E69B46AE5F872F0A05,public_spending,public_spending_SB36,public_spending,expand,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB36,sponsor
3.0.0,23266FD722B061259F4E,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2015-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:767904,,BB7EEB956C815756FE11,market_governance,market_governance_SB364,market_governance,intervention,support,1.0,sponsorship,market_government_direction,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB364,sponsor
3.0.0,470CAA3E166BB69F2AEA,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2016-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:857820,,43F49E1BDBA86DE07601,digital_privacy,digital_privacy_SB318,digital_privacy,strengthen,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB318,sponsor
3.0.0,6FF9D90E1DE760CEAB66,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2015-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:775523,,F7018E0C8FE74F41A663,public_private_provision,public_private_provision_SB429,public_private_provision,public_provision,support,1.0,sponsorship,market_government_direction,1.0,1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB429,sponsor
3.0.0,FCC0FEB208D5CC6DBBD2,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2017-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:989107,,FC25D459E91477BFF7B8,tax_burden,tax_burden_SB295,tax_burden,decrease,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB295,sponsor
3.0.0,144ADF844CB60469B23A,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2015-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:772255,,CBDA84B19D917DC08136,market_governance,market_governance_SB389,market_governance,intervention,support,1.0,sponsorship,market_government_direction,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB389,sponsor
3.0.0,0B13329B62AA3AF46FD1,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2016-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:845909,,D82652E8DCAABFDE88AC,healthcare_access,healthcare_access_SB227,healthcare_access,expand,support,1.0,sponsorship,material_support,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB227,sponsor
3.0.0,833480EBE91AB7918C75,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2016-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:845909,,667CF9098EE9A0DA8456,public_spending,public_spending_SB227,public_spending,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB227,sponsor
3.0.0,A83E774CF2698D89A8BE,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2018-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:1060320,,91F10520D519AC2A8D22,healthcare_access,healthcare_access_SB174,healthcare_access,expand,support,1.0,sponsorship,material_support,1.0,1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB174,sponsor
3.0.0,0CB46295A055B804D658,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2015-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:743230,,010951FE2F4FE99DF9AC,land_use_property_rights,land_use_property_rights_SB124,land_use_property_rights,property_rights,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB124,sponsor
3.0.0,647507FEB28758FB3880,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2015-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:777430,,8E6FB7B034F38A29D5B4,tax_burden,tax_burden_SB464,tax_burden,decrease,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB464,sponsor
3.0.0,D5CCEFC3C9E4F719FCF6,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2016-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:873698,,F741009A1E69FB8A0BE6,religion_state,religion_state_SB426,religion_state,accommodation_establishment,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB426,sponsor
3.0.0,574556B03F6A39052090,AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,Greg J. Reed,2018,2015-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:775508,,841AB2B83E44C6D90E4D,medicaid_structure,medicaid_structure_SB431,medicaid_structure,managed_care,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB431,sponsor
3.0.0,0225915AF9A5A4D0CCE8,AL-2018-senate-6-D-JOHNNY-MACK-MORROW,ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,2015-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:788526,,6FBE953F3FE23D4A0314,business_subsidy,business_subsidy_HB30,business_subsidy,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored HB30,sponsor
3.0.0,2B5C4B7E1A0C340155B0,AL-2018-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2018,2017-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:993746,,52D15B5CF446A56EA54E,public_spending,public_spending_SB335,public_spending,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB335,sponsor
3.0.0,6363CFC9C03D3729857F,AL-2018-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2018,2017-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:993746,,41CF32E7CCF63E8A6CFA,education_public_funding,education_public_funding_SB335,education_public_funding,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB335,sponsor
3.0.0,81A3BF403F93117402C7,AL-2018-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2018,2017-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:993746,,A23671836BF6E329BF52,healthcare_access,healthcare_access_SB335,healthcare_access,expand,support,1.0,sponsorship,material_support,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB335,sponsor
3.0.0,FAE9556CCFE124CE79D2,AL-2018-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2018,2016-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:835265,,B6F6695F67A97DC565E7,surveillance_authority,surveillance_authority_SB93,surveillance_authority,expand,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB93,sponsor
3.0.0,861EEF9C72ECFD8FB5E3,AL-2018-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2018,2015-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:749583,,579886F6D35BE6282F59,healthcare_regulation_patient_rights,healthcare_regulation_patient_rights_SB175,healthcare_regulation_patient_rights,strengthen,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB175,sponsor
3.0.0,F7D4897B478E79461DB3,AL-2018-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2018,2018-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:1069486,,677BCC7BE9184AE20B8A,family_support_enforcement,family_support_enforcement_SB211,family_support_enforcement,strict_enforcement,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB211,sponsor
3.0.0,C688BD701CF6561AE880,AL-2018-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2018,2015-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:777564,,BE7AB00BE6F08BB4A6B8,tax_burden,tax_burden_SB467,tax_burden,increase,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB467,sponsor
3.0.0,F6BF5B3AAFE200B16D7D,AL-2018-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2018,2015-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:760193,,8CECC21C0CFB2F4DE841,healthcare_regulation_patient_rights,healthcare_regulation_patient_rights_SB289,healthcare_regulation_patient_rights,weaken,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB289,sponsor
3.0.0,0D97D08759AC97200D61,AL-2018-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2018,2015-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:760193,,245D73A8E673DD56D6B4,healthcare_access,healthcare_access_SB289,healthcare_access,restrict,support,1.0,sponsorship,material_support,-1.0,-1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB289,sponsor
3.0.0,5BD076D0B4A1D135CC57,AL-2018-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2018,2015-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:759678,,8BFC1FC81A5B6B11F49F,criminal_punishment,criminal_punishment_SB272,criminal_punishment,punitive,support,1.0,sponsorship,order_justice,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB272,sponsor
3.0.0,B5C0EAD588A0A962C385,AL-2018-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2018,2018-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:1069512,,19FCEC770DBE4C1B061A,healthcare_access,healthcare_access_SB210,healthcare_access,expand,support,1.0,sponsorship,material_support,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB210,sponsor
