bill_id,session_id,session_year,session_name,bill_number,title,description,status,status_date,url,state_link,source_archive,source_member,issue_code,issue_codes,yea_direction,classification_reason,classification_status
2101672,2218,2026,2026 Regular Session,SB226,"Supplemental appropriations for the fiscal year ending September 30, 2026","Supplemental appropriations for the fiscal year ending September 30, 2026",4,2026-04-17,https://legiscan.com/AL/bill/SB226/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB226.json,taxes_budget,taxes_budget,,topic detected but direction not safely inferable,topic_only
2101897,2218,2026,2026 Regular Session,SB227,"Office of Occupational and Professional Licensing established within Alabama Department of Workforce, powers and duties of Secretary of Workforce and executive director specified, Sunset Committee to consider transfer to office in recommendation for modification","Office of Occupational and Professional Licensing established within Alabama Department of Workforce, powers and duties of Secretary of Workforce and executive director specified, Sunset Committee to consider transfer to office in recommendation for modification",1,2026-01-29,https://legiscan.com/AL/bill/SB227/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB227.json,,,,no ideological topic detected,unclassified
2101772,2218,2026,2026 Regular Session,SB228,"Alabama Space Authority, renamed Alabama Aerospace Authority; membership increased; duties and powers increased","Alabama Space Authority, renamed Alabama Aerospace Authority; membership increased; duties and powers increased",4,2026-04-02,https://legiscan.com/AL/bill/SB228/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB228.json,,,,no ideological topic detected,unclassified
2101784,2218,2026,2026 Regular Session,SB229,National Guard; duties of Legal Service Office positions revised and further provide for,National Guard; duties of Legal Service Office positions revised and further provide for,1,2026-01-29,https://legiscan.com/AL/bill/SB229/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB229.json,,,,no ideological topic detected,unclassified
2051558,2218,2026,2026 Regular Session,SB23,Elections; special primary election for redistricting authorized in certain circumstances,Elections; special primary election for redistricting authorized in certain circumstances,1,2026-01-13,https://legiscan.com/AL/bill/SB23/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB23.json,,,,no ideological topic detected,unclassified
2101869,2218,2026,2026 Regular Session,SB230,"Campaign contributions; using contributions on certain security expenses to protect candidate, elected official, family members, and staff authorized","Campaign contributions; using contributions on certain security expenses to protect candidate, elected official, family members, and staff authorized",4,2026-03-05,https://legiscan.com/AL/bill/SB230/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB230.json,voting_elections,voting_elections,,topic detected but direction not safely inferable,topic_only
2101762,2218,2026,2026 Regular Session,SB231,"Security; security provided at new Alabama State House, parking deck, and adjacent park","Security; security provided at new Alabama State House, parking deck, and adjacent park",4,2026-03-17,https://legiscan.com/AL/bill/SB231/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB231.json,,,,no ideological topic detected,unclassified
2101741,2218,2026,2026 Regular Session,SB232,Volunteer fire departments; authorized to deposit funds with financial institutions,Volunteer fire departments; authorized to deposit funds with financial institutions,1,2026-01-29,https://legiscan.com/AL/bill/SB232/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB232.json,,,,no ideological topic detected,unclassified
2101757,2218,2026,2026 Regular Session,SB233,"Crimes and offenses; penalties for eluding or attempting to elude a law enforcement officer, penalties further provided","Crimes and offenses; penalties for eluding or attempting to elude a law enforcement officer, penalties further provided",4,2026-04-09,https://legiscan.com/AL/bill/SB233/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB233.json,,,,no ideological topic detected,unclassified
2101853,2218,2026,2026 Regular Session,SB234,Proof of Age; require certain retailers to use digital or card-swipe technology to verify customer age at point of sale,Proof of Age; require certain retailers to use digital or card-swipe technology to verify customer age at point of sale,1,2026-01-29,https://legiscan.com/AL/bill/SB234/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB234.json,,,,no ideological topic detected,unclassified
2101812,2218,2026,2026 Regular Session,SB235,"Taxation; Crime Stoppers of Metro Alabama, Incorporated, exempt from sales and use taxes","Taxation; Crime Stoppers of Metro Alabama, Incorporated, exempt from sales and use taxes",1,2026-01-29,https://legiscan.com/AL/bill/SB235/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB235.json,taxes_budget,taxes_budget,1.0,reduces taxes or spending,rule_directional
2102518,2218,2026,2026 Regular Session,SB236,"Taxation; Life on Wheels, exempt from state, county, and municipal sales and use taxes","Taxation; Life on Wheels, exempt from state, county, and municipal sales and use taxes",1,2026-01-29,https://legiscan.com/AL/bill/SB236/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB236.json,taxes_budget,taxes_budget|rural_local,1.0,reduces taxes or spending,rule_directional
2101714,2218,2026,2026 Regular Session,SB237,"Ethics, Certain research and development activities of public institutions of higher education not covered by ethics laws","Ethics, Certain research and development activities of public institutions of higher education not covered by ethics laws",2,2026-03-10,https://legiscan.com/AL/bill/SB237/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB237.json,,,,no ideological topic detected,unclassified
2101906,2218,2026,2026 Regular Session,SB238,"Motor vehicles; autocycles, headgear equipment required for operation","Motor vehicles; autocycles, headgear equipment required for operation",1,2026-01-29,https://legiscan.com/AL/bill/SB238/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB238.json,,,,no ideological topic detected,unclassified
2106484,2218,2026,2026 Regular Session,SB239,Uniform Child Custody Jurisdiction Enforcement Act; certain temporary emergency child custody determinations authorized to become final,Uniform Child Custody Jurisdiction Enforcement Act; certain temporary emergency child custody determinations authorized to become final,4,2026-03-13,https://legiscan.com/AL/bill/SB239/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB239.json,,,,no ideological topic detected,unclassified
2051645,2218,2026,2026 Regular Session,SB24,Restoration of Voting Rights; Pardons and Paroles Board required to post application for individuals seeking restoration; board required to notify individuals and Secretary of State when voting rights restored,Restoration of Voting Rights; Pardons and Paroles Board required to post application for individuals seeking restoration; board required to notify individuals and Secretary of State when voting rights restored,4,2026-04-16,https://legiscan.com/AL/bill/SB24/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB24.json,criminal_justice,criminal_justice,,topic detected but direction not safely inferable,topic_only
2106385,2218,2026,2026 Regular Session,SB240,"Parole, remote inmate participation at parole hearings, authorized, conditions established","Parole, remote inmate participation at parole hearings, authorized, conditions established",3,2026-04-07,https://legiscan.com/AL/bill/SB240/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB240.json,criminal_justice,criminal_justice,,topic detected but direction not safely inferable,topic_only
2106425,2218,2026,2026 Regular Session,SB241,"Walker County; temporary probate judges, authorized","Walker County; temporary probate judges, authorized",4,2026-03-31,https://legiscan.com/AL/bill/SB241/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB241.json,,,,no ideological topic detected,unclassified
2106508,2218,2026,2026 Regular Session,SB242,"Commercial driver licenses; possession of United States work authorization for certain commercial driver license holders required, proficiency in the English language for commercial motor vehicle required, procedures for impoundment provided for, offense of presenting a false foreign commercial driver license established, offense of operating a commercial motor vehicle without proper documentation established, penalties provided for","Commercial driver licenses; possession of United States work authorization for certain commercial driver license holders required, proficiency in the English language for commercial motor vehicle required, procedures for impoundment provided for, offense of presenting a false foreign commercial driver license established, offense of operating a commercial motor vehicle without proper documentation established, penalties provided for",4,2026-03-11,https://legiscan.com/AL/bill/SB242/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB242.json,,,,no ideological topic detected,unclassified
2106449,2218,2026,2026 Regular Session,SB243,"Jefferson County, pistol permits further provided for","Jefferson County, pistol permits further provided for",1,2026-02-03,https://legiscan.com/AL/bill/SB243/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB243.json,guns,guns,,topic detected but direction not safely inferable,topic_only
2106375,2218,2026,2026 Regular Session,SB244,Relating to Alabama Housing Trust Fund; mortgage recording fee increase,Relating to Alabama Housing Trust Fund; mortgage recording fee increase,1,2026-02-03,https://legiscan.com/AL/bill/SB244/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB244.json,,,,no ideological topic detected,unclassified
2106469,2218,2026,2026 Regular Session,SB245,"Income Taxes, tax deduction for members of a Health Care Sharing Ministry for certain health care sharing expenses","Income Taxes, tax deduction for members of a Health Care Sharing Ministry for certain health care sharing expenses",1,2026-02-03,https://legiscan.com/AL/bill/SB245/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB245.json,taxes_budget,taxes_budget|healthcare,,topic detected but direction not safely inferable,topic_only
2106419,2218,2026,2026 Regular Session,SB246,"Consumer protection; unsolicited offers to purchase real estate, unfair service contracts, regulated","Consumer protection; unsolicited offers to purchase real estate, unfair service contracts, regulated",1,2026-02-03,https://legiscan.com/AL/bill/SB246/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB246.json,,,,no ideological topic detected,unclassified
