canonical_rollcall_id,unit_id,id,decision,primitive_axis,policy_pole,confidence,rationale,terminal_status,authority
LS-1405365,ECC65836B376BC25,ECC65836B376BC25,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405366,ECC65836B376BC25,ECC65836B376BC25,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405397,F52F26A504C21ADA,F52F26A504C21ADA,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405398,F52F26A504C21ADA,F52F26A504C21ADA,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405399,F52F26A504C21ADA,F52F26A504C21ADA,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405635,2E324467020B2EC5,2E324467020B2EC5,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405636,2E324467020B2EC5,2E324467020B2EC5,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405637,2E324467020B2EC5,2E324467020B2EC5,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405638,2E324467020B2EC5,2E324467020B2EC5,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405639,2E324467020B2EC5,2E324467020B2EC5,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405640,2E324467020B2EC5,2E324467020B2EC5,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405641,2E324467020B2EC5,2E324467020B2EC5,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405642,2E324467020B2EC5,2E324467020B2EC5,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405643,2E324467020B2EC5,2E324467020B2EC5,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405644,2E324467020B2EC5,2E324467020B2EC5,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405645,2E324467020B2EC5,2E324467020B2EC5,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405646,2E324467020B2EC5,2E324467020B2EC5,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405647,2E324467020B2EC5,2E324467020B2EC5,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405648,2E324467020B2EC5,2E324467020B2EC5,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405649,2E324467020B2EC5,2E324467020B2EC5,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405796,F54C44C642445E5F,F54C44C642445E5F,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405797,F54C44C642445E5F,F54C44C642445E5F,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405798,F54C44C642445E5F,F54C44C642445E5F,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405818,8189CC17AE346EC7,8189CC17AE346EC7,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405819,8189CC17AE346EC7,8189CC17AE346EC7,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405820,8189CC17AE346EC7,8189CC17AE346EC7,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405873,93A03BC78D079204,93A03BC78D079204,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405874,93A03BC78D079204,93A03BC78D079204,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405875,93A03BC78D079204,93A03BC78D079204,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1405876,93A03BC78D079204,93A03BC78D079204,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1410869,DBB272F3FD32AEF3,DBB272F3FD32AEF3,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1410870,DBB272F3FD32AEF3,DBB272F3FD32AEF3,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1410871,DBB272F3FD32AEF3,DBB272F3FD32AEF3,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1410872,DBB272F3FD32AEF3,DBB272F3FD32AEF3,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1410883,225BB79F228FE300,225BB79F228FE300,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1410884,225BB79F228FE300,225BB79F228FE300,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1410910,717B2D2E72D1C192,717B2D2E72D1C192,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1410911,717B2D2E72D1C192,717B2D2E72D1C192,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1410924,E5D17136F0494FD8,E5D17136F0494FD8,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1410925,E5D17136F0494FD8,E5D17136F0494FD8,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1410937,25DCA91F79D914BB,25DCA91F79D914BB,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1410939,2E64D10F64FFC195,2E64D10F64FFC195,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1410940,2E64D10F64FFC195,2E64D10F64FFC195,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1410941,2E64D10F64FFC195,2E64D10F64FFC195,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1410975,D6D275DF7D1689E9,D6D275DF7D1689E9,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1410976,D6D275DF7D1689E9,D6D275DF7D1689E9,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1410977,D6D275DF7D1689E9,D6D275DF7D1689E9,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1410978,D6D275DF7D1689E9,D6D275DF7D1689E9,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411003,8A8B9658708A1396,8A8B9658708A1396,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411004,8A8B9658708A1396,8A8B9658708A1396,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411020,F074277F1CBA2DC7,F074277F1CBA2DC7,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411021,F074277F1CBA2DC7,F074277F1CBA2DC7,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411022,F074277F1CBA2DC7,F074277F1CBA2DC7,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411028,A1AEABF6A5735B4F,A1AEABF6A5735B4F,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411029,A1AEABF6A5735B4F,A1AEABF6A5735B4F,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411038,08D146A5EBBF946D,08D146A5EBBF946D,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411039,08D146A5EBBF946D,08D146A5EBBF946D,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411056,32159A2BB1679A47,32159A2BB1679A47,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411057,32159A2BB1679A47,32159A2BB1679A47,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411086,7E4446A06FDEADA2,7E4446A06FDEADA2,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411087,7E4446A06FDEADA2,7E4446A06FDEADA2,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411135,F1209500609DB6E9,F1209500609DB6E9,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411136,F1209500609DB6E9,F1209500609DB6E9,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411198,BB3661CA22B8408B,BB3661CA22B8408B,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411201,BB3661CA22B8408B,BB3661CA22B8408B,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411255,57DC96A0AB8C960C,57DC96A0AB8C960C,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411256,57DC96A0AB8C960C,57DC96A0AB8C960C,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411265,D09048AD4132E49F,D09048AD4132E49F,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411267,D09048AD4132E49F,D09048AD4132E49F,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411414,6B90480EFB737035,6B90480EFB737035,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411416,6B90480EFB737035,6B90480EFB737035,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411431,875E5CEFAEB48AB6,875E5CEFAEB48AB6,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411432,875E5CEFAEB48AB6,875E5CEFAEB48AB6,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411437,08D146A5EBBF946D,08D146A5EBBF946D,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411461,480EF8E9DEA2341A,480EF8E9DEA2341A,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1411462,480EF8E9DEA2341A,480EF8E9DEA2341A,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1412855,866F633E4F1387CC,866F633E4F1387CC,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1412856,866F633E4F1387CC,866F633E4F1387CC,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1412857,866F633E4F1387CC,866F633E4F1387CC,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1412870,C25E81A8188A67D1,C25E81A8188A67D1,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1412871,C25E81A8188A67D1,C25E81A8188A67D1,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1412873,1E3D5319408AE344,1E3D5319408AE344,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1412874,1E3D5319408AE344,1E3D5319408AE344,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1412875,1E3D5319408AE344,1E3D5319408AE344,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1412876,1E3D5319408AE344,1E3D5319408AE344,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1412880,52CF66E3822FFA85,52CF66E3822FFA85,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1412881,52CF66E3822FFA85,52CF66E3822FFA85,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1412956,17D4801E6A4090FD,17D4801E6A4090FD,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1412957,17D4801E6A4090FD,17D4801E6A4090FD,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1413114,ACB17440E001487B,ACB17440E001487B,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1413115,ACB17440E001487B,ACB17440E001487B,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1413116,ACB17440E001487B,ACB17440E001487B,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1413241,B1836DE4EF6A6C5C,B1836DE4EF6A6C5C,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1413242,B1836DE4EF6A6C5C,B1836DE4EF6A6C5C,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1413255,8C78FCC38B0AA28C,8C78FCC38B0AA28C,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1413256,8C78FCC38B0AA28C,8C78FCC38B0AA28C,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1413257,8C78FCC38B0AA28C,8C78FCC38B0AA28C,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1413391,3C3A23451D59E945,3C3A23451D59E945,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1413392,3C3A23451D59E945,3C3A23451D59E945,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1413543,98858F27099FA89C,98858F27099FA89C,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1413544,98858F27099FA89C,98858F27099FA89C,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1413545,98858F27099FA89C,98858F27099FA89C,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1413781,5A3E7BE043E9CE53,5A3E7BE043E9CE53,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1413782,5A3E7BE043E9CE53,5A3E7BE043E9CE53,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1418873,82853CAA455CB94B,82853CAA455CB94B,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1418875,82853CAA455CB94B,82853CAA455CB94B,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1418924,92F77C0DFDF0CBAA,92F77C0DFDF0CBAA,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1418925,92F77C0DFDF0CBAA,92F77C0DFDF0CBAA,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1418930,6CF2F8DEAACA1BD1,6CF2F8DEAACA1BD1,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1418931,6CF2F8DEAACA1BD1,6CF2F8DEAACA1BD1,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419080,CBABCB02A730505E,CBABCB02A730505E,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419082,CBABCB02A730505E,CBABCB02A730505E,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419367,1696E06E69A07F9D,1696E06E69A07F9D,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419368,1696E06E69A07F9D,1696E06E69A07F9D,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419369,BEE35F255D0A1E12,BEE35F255D0A1E12,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419374,BEE35F255D0A1E12,BEE35F255D0A1E12,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419375,F373E2BA70A07749,F373E2BA70A07749,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419376,F373E2BA70A07749,F373E2BA70A07749,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419377,BB40A72FC043CDF9,BB40A72FC043CDF9,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419378,BB40A72FC043CDF9,BB40A72FC043CDF9,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419379,737D184D91944F32,737D184D91944F32,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419380,737D184D91944F32,737D184D91944F32,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419385,6DFB18AE9110CC01,6DFB18AE9110CC01,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419386,6DFB18AE9110CC01,6DFB18AE9110CC01,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419387,6DFB18AE9110CC01,6DFB18AE9110CC01,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419388,7171BFDC896B9A44,7171BFDC896B9A44,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419389,7171BFDC896B9A44,7171BFDC896B9A44,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419390,7171BFDC896B9A44,7171BFDC896B9A44,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419391,1E1C1E0291E547AC,1E1C1E0291E547AC,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419392,1E1C1E0291E547AC,1E1C1E0291E547AC,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419393,1E1C1E0291E547AC,1E1C1E0291E547AC,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419394,6C6E401009195EC7,6C6E401009195EC7,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419396,8F86FBFC11C59A5C,8F86FBFC11C59A5C,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419397,8F86FBFC11C59A5C,8F86FBFC11C59A5C,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419398,1E9E060809C3A9CC,1E9E060809C3A9CC,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419399,1E9E060809C3A9CC,1E9E060809C3A9CC,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419400,121B452CC516BC51,121B452CC516BC51,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419401,121B452CC516BC51,121B452CC516BC51,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419402,F36A1A1F3CBC267C,F36A1A1F3CBC267C,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419403,F36A1A1F3CBC267C,F36A1A1F3CBC267C,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419404,FCBD3516180AD090,FCBD3516180AD090,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419405,FCBD3516180AD090,FCBD3516180AD090,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419406,91B369107935EDBB,91B369107935EDBB,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419407,91B369107935EDBB,91B369107935EDBB,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419408,49B96EB785D9678B,49B96EB785D9678B,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419410,49B96EB785D9678B,49B96EB785D9678B,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419411,FD5D72B07317839B,FD5D72B07317839B,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419412,FD5D72B07317839B,FD5D72B07317839B,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419499,8D9E612E5D48A8E2,8D9E612E5D48A8E2,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419500,8D9E612E5D48A8E2,8D9E612E5D48A8E2,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419515,53B84B989BA591A4,53B84B989BA591A4,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419517,53B84B989BA591A4,53B84B989BA591A4,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419528,98FE50AB33801866,98FE50AB33801866,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419529,98FE50AB33801866,98FE50AB33801866,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419543,163E3490E7FF1C7A,163E3490E7FF1C7A,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419545,163E3490E7FF1C7A,163E3490E7FF1C7A,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419548,A6EFAC941774E846,A6EFAC941774E846,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419550,A6EFAC941774E846,A6EFAC941774E846,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419561,0BE32C93B464CFF9,0BE32C93B464CFF9,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419562,0BE32C93B464CFF9,0BE32C93B464CFF9,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419576,1FCD362D10B7E443,1FCD362D10B7E443,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419577,1FCD362D10B7E443,1FCD362D10B7E443,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419628,BB9F2F944D8BDC49,BB9F2F944D8BDC49,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419631,BB9F2F944D8BDC49,BB9F2F944D8BDC49,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419673,EEB4B446E1475638,EEB4B446E1475638,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419675,EEB4B446E1475638,EEB4B446E1475638,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419812,6C6E401009195EC7,6C6E401009195EC7,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419868,9361FD62A71F1269,9361FD62A71F1269,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419869,9361FD62A71F1269,9361FD62A71F1269,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419870,9361FD62A71F1269,9361FD62A71F1269,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419897,5D2461108215913E,5D2461108215913E,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1419898,5D2461108215913E,5D2461108215913E,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420386,161D1320285C11D7,161D1320285C11D7,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420387,161D1320285C11D7,161D1320285C11D7,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420394,3040B0FAF7BB1164,3040B0FAF7BB1164,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420395,3040B0FAF7BB1164,3040B0FAF7BB1164,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420402,848D4E8E73876347,848D4E8E73876347,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420404,848D4E8E73876347,848D4E8E73876347,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420430,7EFED67998623A76,7EFED67998623A76,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420431,7EFED67998623A76,7EFED67998623A76,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420433,C74E2B0E1858FB8C,C74E2B0E1858FB8C,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420435,C74E2B0E1858FB8C,C74E2B0E1858FB8C,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420471,C84C520156FE0FCD,C84C520156FE0FCD,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420472,C84C520156FE0FCD,C84C520156FE0FCD,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420473,C618517CC1124327,C618517CC1124327,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420474,C618517CC1124327,C618517CC1124327,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420489,048DF053DDD19A3D,048DF053DDD19A3D,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420491,048DF053DDD19A3D,048DF053DDD19A3D,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420508,373824CCA44E77F7,373824CCA44E77F7,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420509,373824CCA44E77F7,373824CCA44E77F7,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420520,21FCD9C067FB8F24,21FCD9C067FB8F24,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420521,21FCD9C067FB8F24,21FCD9C067FB8F24,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420525,716E2DEE58EB024E,716E2DEE58EB024E,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420526,716E2DEE58EB024E,716E2DEE58EB024E,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420528,C8A150CCB95DC34A,C8A150CCB95DC34A,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420529,C8A150CCB95DC34A,C8A150CCB95DC34A,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420531,C8A150CCB95DC34A,C8A150CCB95DC34A,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420569,39D9C75BA68F9F8C,39D9C75BA68F9F8C,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420571,39D9C75BA68F9F8C,39D9C75BA68F9F8C,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420606,0C58807C2A9C42D8,0C58807C2A9C42D8,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420607,0C58807C2A9C42D8,0C58807C2A9C42D8,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420608,774D6CB5F1096B3E,774D6CB5F1096B3E,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420610,774D6CB5F1096B3E,774D6CB5F1096B3E,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420643,48686772CC01210E,48686772CC01210E,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420644,48686772CC01210E,48686772CC01210E,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420687,9D56115898EE8B5E,9D56115898EE8B5E,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420689,9D56115898EE8B5E,9D56115898EE8B5E,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420707,096A35C767A3B2CF,096A35C767A3B2CF,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420708,096A35C767A3B2CF,096A35C767A3B2CF,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420723,668D184236548BA6,668D184236548BA6,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420725,668D184236548BA6,668D184236548BA6,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420840,07295E549376B513,07295E549376B513,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420842,07295E549376B513,07295E549376B513,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420864,F54C44C642445E5F,F54C44C642445E5F,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420865,F54C44C642445E5F,F54C44C642445E5F,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420941,5535EDB2E68C10F0,5535EDB2E68C10F0,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1420942,5535EDB2E68C10F0,5535EDB2E68C10F0,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1421238,2EF00A078BD358E4,2EF00A078BD358E4,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
LS-1421239,2EF00A078BD358E4,2EF00A078BD358E4,exclude,,,,resolved in prior audit,no_policy_topic,prior_v3_audit
