county,precinct,dem_votes,rep_votes,two_party_votes,pres_dem_margin,source_format
Etowah,ALTOONA FIRE DEPTARTMENT,52,215,267,-61.048689138576776,standard_xlsx
Etowah,WEST ETOWAH V.F.D.,20,188,208,-80.76923076923077,standard_xlsx
Etowah,GALLANT COMMUNITY CENTER,62,365,427,-70.96018735362998,standard_xlsx
Etowah,RAINBOW CITY COMM CTR,709,2694,3403,-58.330884513664415,standard_xlsx
Etowah,WHORTON BEND FIRE STATION,85,778,863,-80.30127462340673,standard_xlsx
Etowah,RAINBOW CITY FIRE DEPT,109,537,646,-66.25386996904025,standard_xlsx
Etowah,IVALEE VOL. FIRE DEPT,81,316,397,-59.193954659949625,standard_xlsx
Etowah,RIDGEVILLE TOWN HALL,89,51,140,27.142857142857142,standard_xlsx
Etowah,ABSENTEE,432,936,1368,-36.8421052631579,standard_xlsx
Etowah,PROVISIONAL,0,0,0,,standard_xlsx
Fayette,FAYETTE CIVIC CENTER,438,1108,1546,-43.33764553686934,standard_xlsx
Fayette,FAYETTE YOUTH CENTER,370,515,885,-16.384180790960453,standard_xlsx
Fayette,FAYETTE-COVIN VOTING CENTER,99,108,207,-4.3478260869565215,standard_xlsx
Fayette,RIDGE-CONCORD CH VOTING CENTER,30,111,141,-57.4468085106383,standard_xlsx
Fayette,STUDDARD’S CROSSROADS,6,46,52,-76.92307692307692,standard_xlsx
Fayette,PLEASANT GROVE VOTING CENTER,15,91,106,-71.69811320754717,standard_xlsx
Fayette,STOUGH VOTING CENTER,52,282,334,-68.8622754491018,standard_xlsx
Fayette,RUSSELL VT CTR BOBO SCHOOL,69,474,543,-74.58563535911603,standard_xlsx
Fayette,COLES V CTR KILLINGSWORTH,26,88,114,-54.3859649122807,standard_xlsx
Fayette,COLES NEW RIVER CH CHRIST,31,95,126,-50.79365079365079,standard_xlsx
Fayette,HICO VT CTR-N NEWTONVILLE,78,100,178,-12.359550561797754,standard_xlsx
Fayette,COLLIN VOTING CTR-MT. VERNON,22,232,254,-82.67716535433071,standard_xlsx
Fayette,BERRY ARMORY,108,525,633,-65.87677725118483,standard_xlsx
Fayette,LEE-BELK COMMUNITY CENTER,15,169,184,-83.69565217391305,standard_xlsx
Fayette,LEE-OAKRIDGE VOTING CENTER,2,115,117,-96.58119658119658,standard_xlsx
Fayette,BROWNS-GLEN ALLEN COMM CT,40,142,182,-56.043956043956044,standard_xlsx
Fayette,BROWNS-WHITES CHAPEL CENTER,51,152,203,-49.75369458128079,standard_xlsx
Fayette,WEBSTER VT CTR-WAYSIDE SC,17,136,153,-77.77777777777777,standard_xlsx
Fayette,BOLEY SPRINGS CHURCH,27,181,208,-74.03846153846153,standard_xlsx
Fayette,GILPIN-LAWRENCE MILL COMM,42,322,364,-76.92307692307692,standard_xlsx
Fayette,CLEAR CREEK VC- PHILA CH,18,105,123,-70.73170731707317,standard_xlsx
Fayette,THOMPSON-KIRKLAND SCHOOL,11,111,122,-81.9672131147541,standard_xlsx
Fayette,STONEWALL-CANNAN COMM CENTER,90,50,140,28.571428571428573,standard_xlsx
Fayette,BYLOR VOTING CTR-BANKSTON,50,298,348,-71.26436781609195,standard_xlsx
Fayette,FORDS VOTING CENTER-FORDS MTN,19,85,104,-63.46153846153846,standard_xlsx
Fayette,GEORGES CREEK VC-PEA RIDGE,18,159,177,-79.66101694915254,standard_xlsx
Fayette,SUGAR CREEK EXP. STATION,6,73,79,-84.81012658227849,standard_xlsx
Fayette,ABSENTEE,53,161,214,-50.467289719626166,standard_xlsx
Fayette,PROVISIONAL,0,0,0,,standard_xlsx
Franklin,UNION,67,313,380,-64.73684210526316,standard_xlsx
Franklin,RUSSELLVILLE HIGH,246,762,1008,-51.19047619047619,standard_xlsx
Franklin,COLLEGE AVE ELEM.,210,309,519,-19.07514450867052,standard_xlsx
Franklin,COURTHOUSE ANNEX,163,321,484,-32.64462809917355,standard_xlsx
Franklin,CHUCKIE MULLINS,322,60,382,68.58638743455498,standard_xlsx
Franklin,RUSSELLVILLE ELEC.,218,361,579,-24.697754749568222,standard_xlsx
Franklin,FRANKFORT,45,113,158,-43.037974683544306,standard_xlsx
Franklin,PLEASANT SITE,40,86,126,-36.507936507936506,standard_xlsx
Franklin,RED BAY,267,954,1221,-56.26535626535627,standard_xlsx
Franklin,VINA FIRE DEPT.,83,278,361,-54.016620498614955,standard_xlsx
Franklin,BELGREEN,143,401,544,-47.4264705882353,standard_xlsx
Franklin,HODGES,50,158,208,-51.92307692307692,standard_xlsx
Franklin,PHIL CAMBELL,171,578,749,-54.33911882510014,standard_xlsx
Franklin,ROCKWOOD,122,267,389,-37.275064267352185,standard_xlsx
Franklin,MT. STAR HILLS,71,220,291,-51.202749140893474,standard_xlsx
Franklin,MYRICK,52,113,165,-36.96969696969697,standard_xlsx
Franklin,THARPTOWN,124,243,367,-32.42506811989101,standard_xlsx
Franklin,HALLTOWN,86,332,418,-58.85167464114833,standard_xlsx
Franklin,LAWLERS,76,276,352,-56.81818181818182,standard_xlsx
Franklin,WACO CHURCH CHRIST,91,131,222,-18.01801801801802,standard_xlsx
Franklin,JONESBORO,105,218,323,-34.98452012383901,standard_xlsx
Franklin,SPRUCE  PINE,139,324,463,-39.956803455723545,standard_xlsx
Franklin,TRAPPTOWN,113,413,526,-57.034220532319395,standard_xlsx
Franklin,NEWBURG,60,56,116,3.4482758620689653,standard_xlsx
Franklin,ABSENTEE,107,280,387,-44.70284237726098,standard_xlsx
Franklin,PROVISIONAL,0,0,0,,standard_xlsx
Geneva,MALVERN COMMUNITY,90,757,847,-78.74852420306966,standard_xlsx
Geneva,HUGHES VOTING HOUSE,31,319,350,-82.28571428571429,standard_xlsx
Geneva,FADETTE,59,581,640,-81.5625,standard_xlsx
Geneva,SLOCOMB NATIONAL GUARD,302,763,1065,-43.286384976525824,standard_xlsx
Geneva,TATE SCHOOL,21,173,194,-78.35051546391753,standard_xlsx
Geneva,HUGHES COMMUNITY CENTER,395,1632,2027,-61.02614701529354,standard_xlsx
Geneva,BLACK,22,190,212,-79.24528301886792,standard_xlsx
Geneva,BELLWOOD VOTING HOUSE,95,127,222,-14.414414414414415,standard_xlsx
Geneva,CHANCELLOR VOTING HOUSE,51,310,361,-71.74515235457064,standard_xlsx
Geneva,GENEVA COUNTY COURTHOUSE,70,349,419,-66.5871121718377,standard_xlsx
Geneva,FARM CENTER,32,319,351,-81.76638176638177,standard_xlsx
Geneva,GENEVA NATIONAL GUARD,46,230,276,-66.66666666666667,standard_xlsx
Geneva,GENEVA COMMUNITY CENTER,202,432,634,-36.277602523659304,standard_xlsx
Geneva,GENEVA CITY HALL,58,77,135,-14.074074074074074,standard_xlsx
Geneva,COFFEE SPRINGS,37,273,310,-76.12903225806451,standard_xlsx
Geneva,LYTLE,40,262,302,-73.50993377483444,standard_xlsx
Geneva,PINEY GROVE,14,191,205,-86.34146341463415,standard_xlsx
Geneva,SAMSON MASONIC,188,344,532,-29.32330827067669,standard_xlsx
Geneva,SAMSON COMMUNITY CENTER,50,439,489,-79.55010224948876,standard_xlsx
Geneva,GILMORE,19,190,209,-81.81818181818181,standard_xlsx
Geneva,LOWERY,14,137,151,-81.45695364238411,standard_xlsx
Geneva,REVELS GROCERY,22,177,199,-77.8894472361809,standard_xlsx
Geneva,HACODA,5,107,112,-91.07142857142857,standard_xlsx
Geneva,FLAT CREEK,25,167,192,-73.95833333333333,standard_xlsx
Geneva,DEVCO VOTING HOUSE,94,383,477,-60.58700209643606,standard_xlsx
Geneva,ABSENTEE,57,244,301,-62.12624584717608,standard_xlsx
Geneva,PROVISIONAL,0,2,2,-100.0,standard_xlsx
Greene,McKINLEY BRANCH,178,24,202,76.23762376237623,standard_xlsx
Greene,MANTUA FIRE DEPARTMENT,196,20,216,81.48148148148148,standard_xlsx
Greene,JENA FIRE DEPARTMENT,69,35,104,32.69230769230769,standard_xlsx
Greene,UNION CITY HALL,229,48,277,65.34296028880867,standard_xlsx
Greene,KNOXVILLE FIRE DEPARTMENT,156,31,187,66.84491978609626,standard_xlsx
Greene,NATIONAL GUARD ARMORY,585,314,899,30.14460511679644,standard_xlsx
Greene,SOUTH FORK RESTAURANT,69,6,75,84.0,standard_xlsx
Greene,EUTAW ACTIVITY CENTER,527,15,542,94.4649446494465,standard_xlsx
Greene,BROWN MORROW BRANCH HGTS,509,25,534,90.6367041198502,standard_xlsx
Greene,FORKLAND CITY HALL,625,134,759,64.69038208168642,standard_xlsx
Greene,TISHABEE COMMUNITY CENTER,254,13,267,90.2621722846442,standard_xlsx
Greene,BOLIGEE CITY HALL,316,42,358,76.53631284916202,standard_xlsx
Greene,MT. HEBRON PRE-SCHOOL,260,5,265,96.22641509433963,standard_xlsx
Greene,CLINTON COMMUNITY CENTER,218,62,280,55.714285714285715,standard_xlsx
Greene,ABSENTEE,323,25,348,85.63218390804597,standard_xlsx
Greene,PROVISIONAL,0,0,0,,standard_xlsx
Henry,HEADLAND VOTING CENTER,719,1933,2652,-45.77677224736048,standard_xlsx
Henry,TUMBLETON VT. HOUSE,46,337,383,-75.97911227154047,standard_xlsx
Henry,DOUGLAS CROSSROADS,22,285,307,-85.66775244299674,standard_xlsx
Henry,HALEBURG CITY HALL,50,178,228,-56.14035087719298,standard_xlsx
Henry,UNION VT. HOUSE,75,177,252,-40.476190476190474,standard_xlsx
Henry,CAPPS POST OFFICE,201,194,395,1.7721518987341771,standard_xlsx
Henry,NEWVILLE VT. HOUSE,303,392,695,-12.805755395683454,standard_xlsx
Henry,EDWIN VOTING CENTER,106,129,235,-9.787234042553191,standard_xlsx
Henry,ABBEVILLE VOTING CENTER,712,690,1402,1.5691868758915835,standard_xlsx
Henry,SHORTERVILLE HOUSE,134,103,237,13.080168776371307,standard_xlsx
Henry,WILLS CROSS ROADS VT,70,168,238,-41.1764705882353,standard_xlsx
Henry,JUDSON COMMUNITY,196,567,763,-48.62385321100918,standard_xlsx
Henry,LAWRENCEVILLE HIGH SCHOOL,130,137,267,-2.6217228464419478,standard_xlsx
Henry,ABSENTEE,282,315,597,-5.527638190954774,standard_xlsx
Henry,PROVISIONAL,0,0,0,,standard_xlsx
Houston,ASHFORD,389,1027,1416,-45.056497175141246,standard_xlsx
Houston,BAY SPRINGS,104,575,679,-69.36671575846833,standard_xlsx
Houston,ROSSIE PURCELL PUBLIC LIB.,154,545,699,-55.937052932761084,standard_xlsx
Houston,COTTONWOOD,243,837,1080,-55.0,standard_xlsx
Houston,COWARTS,196,971,1167,-66.40959725792631,standard_xlsx
Houston,DOUG TEW COMMUNITY CENTER,857,1873,2730,-37.21611721611722,standard_xlsx
Houston,ENTERPRISE CHURCH,61,442,503,-75.7455268389662,standard_xlsx
Houston,FARM CENTER,729,1781,2510,-41.91235059760956,standard_xlsx
Houston,GORDON CITY HALL,193,71,264,46.21212121212121,standard_xlsx
Houston,HODGESVILLE,158,1018,1176,-73.12925170068027,standard_xlsx
Houston,WALTON PARK,1748,108,1856,88.36206896551724,standard_xlsx
Houston,KINSEY,343,416,759,-9.617918313570488,standard_xlsx
Houston,LIBRARY,1277,1780,3057,-16.454039908406934,standard_xlsx
Houston,ANDREW BELL COMM. CENTER,442,261,703,25.746799431009958,standard_xlsx
Houston,LOVETOWN,29,290,319,-81.81818181818181,standard_xlsx
Houston,LUCY,132,188,320,-17.5,standard_xlsx
Houston,MADRID,119,480,599,-60.26711185308848,standard_xlsx
Houston,PANSEY,55,352,407,-72.97297297297297,standard_xlsx
Houston,REHOBETH,95,1192,1287,-85.23698523698523,standard_xlsx
Houston,TAYLOR,180,1127,1307,-72.45600612088752,standard_xlsx
Houston,VAUGHN BLUMBERG,597,519,1116,6.989247311827957,standard_xlsx
Houston,WATER AND ELECTRIC,633,3112,3745,-66.19492656875835,standard_xlsx
Houston,WEBB,180,527,707,-49.08062234794908,standard_xlsx
Houston,WESTGATE,1051,6033,7084,-70.32749858836816,standard_xlsx
Houston,WICKSBURG,97,980,1077,-81.98700092850511,standard_xlsx
Houston,WIREGRASS PARK,1668,1240,2908,14.718019257221458,standard_xlsx
Houston,ABSENTEE,629,1513,2142,-41.26984126984127,standard_xlsx
Houston,PROVISIONAL,8,12,20,-20.0,standard_xlsx
Jackson,BRIDGEPORT COMMUNITY CENTER,549,721,1270,-13.543307086614174,standard_xlsx
Jackson,LONG ISLAND COMMUNITY CENTER,13,59,72,-63.888888888888886,standard_xlsx
Jackson,STEVENSON CITY PARK,628,812,1440,-12.777777777777779,standard_xlsx
Jackson,BRYANT COMMUNITY BLDG.,138,658,796,-65.32663316582915,standard_xlsx
Jackson,FACKLER FIRE HALL,111,255,366,-39.34426229508197,standard_xlsx
Jackson,FLAT ROCK RURITAN BLDG.,90,275,365,-50.68493150684932,standard_xlsx
Jackson,HOLLYWOOD CITY HALL,306,423,729,-16.049382716049383,standard_xlsx
Jackson,PISGAH CITY HALL,291,557,848,-31.367924528301888,standard_xlsx
Jackson,LANGSTON CITY HALL,23,88,111,-58.55855855855856,standard_xlsx
Jackson,TUPELO/PIKEVILLE STORE,42,207,249,-66.26506024096386,standard_xlsx
Jackson,LARKINSVILLE STOCK BARN,93,253,346,-46.24277456647399,standard_xlsx
Jackson,MINKCREEK NEWHOPE METHODIST,36,166,202,-64.35643564356435,standard_xlsx
Jackson,WOODVILLE BOB JONES COMMUNITY,121,389,510,-52.549019607843135,standard_xlsx
Jackson,TRENTON FIRE HALL,9,48,57,-68.42105263157895,standard_xlsx
Jackson,ESTILL FORK PRINCES STORE,7,74,81,-82.71604938271605,standard_xlsx
Jackson,BISHOP HALLS STORE,25,32,57,-12.280701754385966,standard_xlsx
Jackson,CHRISTIAN HOME,55,161,216,-49.074074074074076,standard_xlsx
Jackson,SCOTTSBORO REC.COM. BLDG.,1505,4279,5784,-47.95988934993084,standard_xlsx
Jackson,SKYLINE CITY HALL,125,554,679,-63.18114874815906,standard_xlsx
Jackson,PAINT ROCK SR CITIZEN CENTER,37,167,204,-63.72549019607843,standard_xlsx
Jackson,SECTION NEW CITY HALL,211,541,752,-43.88297872340426,standard_xlsx
Jackson,HYTOP TOWN HALL,28,127,155,-63.87096774193548,standard_xlsx
Jackson,GARTH BAPTIST CHURCH,39,76,115,-32.17391304347826,standard_xlsx
Jackson,HOLLYTREE GROCERY,39,60,99,-21.21212121212121,standard_xlsx
Jackson,DUTTON CITY HALL,257,647,904,-43.14159292035398,standard_xlsx
Jackson,HIGDON NORTH SAND MT. SCHOOL,139,454,593,-53.119730185497474,standard_xlsx
Jackson,MACEDONIA SCHOOL,143,454,597,-52.09380234505863,standard_xlsx
Jackson,HOLLY SPRINGS BAPTIST CHURCH,13,66,79,-67.0886075949367,standard_xlsx
Jackson,PLEASANT GROVES COMM. CENTER,12,125,137,-82.48175182481752,standard_xlsx
Jackson,LIMROCK FIRE HALL,56,105,161,-30.434782608695652,standard_xlsx
Jackson,HAMBRICK COMMUNITY,8,11,19,-15.789473684210526,standard_xlsx
Jackson,PRINCETON FIRE HALL,11,53,64,-65.625,standard_xlsx
Jackson,CROW FIRE HALL,40,116,156,-48.717948717948715,standard_xlsx
Jackson,ASPEL JACKSON WATERWORKS,41,129,170,-51.76470588235294,standard_xlsx
Jackson,LETCHER CHURCH OF GOD,33,140,173,-61.84971098265896,standard_xlsx
Jackson,ROSALIE COMMUNITY CENTER,201,331,532,-24.43609022556391,standard_xlsx
Jackson,DEANS CHAPEL COMMUNITY,76,191,267,-43.07116104868914,standard_xlsx
Jackson,ABSENTEE,266,618,884,-39.81900452488688,standard_xlsx
Jackson,PROVISIONAL,0,0,0,,standard_xlsx
Jefferson,1501 MT. OLIVE ELEM,283,3273,3556,-84.08323959505061,standard_xlsx
Jefferson,1502 BAGLEY JR HIGH SCH.,165,1725,1890,-82.53968253968254,standard_xlsx
Jefferson,1503 MASONIC LODGE W.J.,68,711,779,-82.54172015404365,standard_xlsx
Jefferson,1504 ALLIANCE COMM.CNT,94,1033,1127,-83.31854480922804,standard_xlsx
Jefferson,1505 SYLVAN SPRINGS COMM,59,976,1035,-88.59903381642512,standard_xlsx
Jefferson,1506 PLEASANT GROVE BAPT,2028,2414,4442,-8.689779378658262,standard_xlsx
Jefferson,1507 CONCORD HIGHLANDS BA,116,1691,1807,-87.16104039845047,standard_xlsx
Jefferson,1508 VALLEY CREEK BAPT.,342,1571,1913,-64.24464192368008,standard_xlsx
Jefferson,1510 OAK GROVE F.B.C.,62,942,1004,-87.64940239043824,standard_xlsx
Jefferson,1511 PLEAS HILL U.M.C.,1472,4259,5731,-48.630256499738266,standard_xlsx
Jefferson,3401 CORNER SCHOOL,95,1555,1650,-88.48484848484848,standard_xlsx
Jefferson,4301 ST PETER CAT CHR,135,267,402,-32.83582089552239,standard_xlsx
Jefferson,4401 TRUSS CITY HALL,753,3984,4737,-68.2077264091197,standard_xlsx
Jefferson,4402 TRUSS 1ST BAPT,711,4527,5238,-72.85223367697594,standard_xlsx
Jefferson,4403 MT VIEW BAPT CH,1079,2178,3257,-33.742708013509365,standard_xlsx
Jefferson,4404 CLVIEW BAPTIST CH,744,1603,2347,-36.5999147848317,standard_xlsx
Jefferson,4405 CENTER POINT CTHS,1912,939,2851,34.1283760084181,standard_xlsx
Jefferson,4406 HILLDLE BAPTIST,1802,785,2587,39.31194433706997,standard_xlsx
Jefferson,4501 5416 MCELWAIN BAP,561,1432,1993,-43.702960361264424,standard_xlsx
Jefferson,4502 CHEROKEE BEND SCH,294,1278,1572,-62.595419847328245,standard_xlsx
Jefferson,4503 IRONDALE SR BLD,1768,863,2631,34.39756746484227,standard_xlsx
Jefferson,4504 FIRE STATION #31,129,218,347,-25.64841498559078,standard_xlsx
Jefferson,4505 HUFFMAN MIDDLE,1362,701,2063,32.04071740184198,standard_xlsx
Jefferson,4506 BREWSTER RD BAPT,1920,1047,2967,29.42366026289181,standard_xlsx
Jefferson,4507 1ST UMC OF CENTER,1000,358,1358,47.27540500736377,standard_xlsx
Jefferson,4508 LEEDS CIVIC CENTER,728,786,1514,-3.830911492734478,standard_xlsx
Jefferson,4509 LEEDS FIRST U.M.C.,603,2424,3027,-60.158572844400396,standard_xlsx
Jefferson,4510 SULPHER SPRING CH.,35,132,167,-58.08383233532934,standard_xlsx
Jefferson,4601 HUNTER STREET BAP,1365,3968,5333,-48.80930058128633,standard_xlsx
Jefferson,4602 PRNCE O PEACE CHR,1231,3495,4726,-47.905205247566656,standard_xlsx
Jefferson,4603 SHADES CREST BAP,406,1484,1890,-57.03703703703704,standard_xlsx
Jefferson,4604 BLUFF PARK METH.,833,1682,2515,-33.75745526838966,standard_xlsx
Jefferson,4605 EDGEWOOD ELEMENTARY,742,1371,2113,-29.768102224325602,standard_xlsx
Jefferson,4606 HOMEWOOD PUB LIB,865,1969,2834,-38.955539872971066,standard_xlsx
Jefferson,4607 MT BROOK GRAM SCH,115,612,727,-68.36313617606602,standard_xlsx
Jefferson,4608 ST. LUKES EPIS CH.,278,1379,1657,-66.44538322269162,standard_xlsx
Jefferson,4609 MT BRK CITY HALL,413,2189,2602,-68.25518831667948,standard_xlsx
Jefferson,4701 HOOVER PRK & REC,1796,895,2691,33.48197696023783,standard_xlsx
Jefferson,4702 OAKMONT PRES CHR,436,1616,2052,-57.50487329434698,standard_xlsx
Jefferson,4703 ST PETER CAT CHR,1006,1948,2954,-31.888964116452268,standard_xlsx
Jefferson,4704 ST MARK UMC,582,2133,2715,-57.12707182320442,standard_xlsx
Jefferson,4705 VEST. HILLS C. C.,1154,2870,4024,-42.6441351888668,standard_xlsx
Jefferson,4706 MT.TOP COM CHR,463,1054,1517,-38.958470665787736,standard_xlsx
Jefferson,4707 TOWN VILL. VEST.,358,1701,2059,-65.22583778533269,standard_xlsx
Jefferson,4708 VEST HILLS UMC,424,1692,2116,-59.92438563327032,standard_xlsx
Jefferson,4801 HOOVER PUB. LIB,650,784,1434,-9.344490934449093,standard_xlsx
Jefferson,4802 MTN CHAPEL UMC,453,2532,2985,-69.64824120603015,standard_xlsx
Jefferson,4803 ST. THOMAS EPIS CH,585,1666,2251,-48.023100844069305,standard_xlsx
Jefferson,4804 FIRE STATION #2,520,1966,2486,-58.1657280772325,standard_xlsx
Jefferson,4805 NEW MERKLE,587,1943,2530,-53.59683794466403,standard_xlsx
Jefferson,4806 BROOKWOOD BAP CHR,645,2448,3093,-58.2929194956353,standard_xlsx
Jefferson,4807 LIBERTY PARK BAP,393,1866,2259,-65.20584329349269,standard_xlsx
Jefferson,4808 KOREAN UMC,348,808,1156,-39.792387543252595,standard_xlsx
Jefferson,5101 GARDENDALE CIVIC,1151,6218,7369,-68.76102591939205,standard_xlsx
Jefferson,5102 MORRIS TOWN HALL,109,1289,1398,-84.4062947067239,standard_xlsx
Jefferson,5103 KIMBERLY TOWN HALL,127,1459,1586,-83.98486759142497,standard_xlsx
Jefferson,5104 WARRIOR CITY HALL,368,1191,1559,-52.79025016035921,standard_xlsx
Jefferson,5105 TRAFFORD TOWN HALL,50,441,491,-79.63340122199592,standard_xlsx
Jefferson,5106 KERMITJOHNSON SCHOOL,237,1250,1487,-68.12373907195696,standard_xlsx
Jefferson,5107 PALMERDALE U.M.C.,337,1627,1964,-65.68228105906314,standard_xlsx
Jefferson,5108 PINSON UMC,1254,1285,2539,-1.2209531311539976,standard_xlsx
Jefferson,5109 CLAY COMM CENTER,567,3501,4068,-72.12389380530973,standard_xlsx
Jefferson,5201 CENTRAL PARK REC CNT,1900,64,1964,93.48268839103869,standard_xlsx
Jefferson,5202 LEE ELEM SCHOOL,1110,8,1118,98.56887298747763,standard_xlsx
Jefferson,5203 WIGGINS LIBRARY,1352,10,1362,98.53157121879589,standard_xlsx
Jefferson,5204 HARRISON PARK REC,2248,27,2275,97.62637362637362,standard_xlsx
Jefferson,5205 HEMPHILL SCHOOL REC,740,9,749,97.59679572763685,standard_xlsx
Jefferson,5206 JACKSON ELEM SCH,1208,5,1213,99.17559769167353,standard_xlsx
Jefferson,5207 HENRY CRUMPTON REC,1001,10,1011,98.02176063303659,standard_xlsx
Jefferson,5208 SHADY GROVE BAPTIST,415,211,626,32.587859424920126,standard_xlsx
Jefferson,5209 MACEDONIA CHURCH,257,13,270,90.37037037037037,standard_xlsx
Jefferson,5210 ROSS BRIDGE WELCOME,691,1252,1943,-28.87287699433865,standard_xlsx
Jefferson,5211 E. S. & S.,278,279,557,-0.17953321364452424,standard_xlsx
Jefferson,5212 HOMEWOOD COURTHOUSE,1408,872,2280,23.50877192982456,standard_xlsx
Jefferson,5213 HOMEWOOD EXCEPT,610,624,1234,-1.1345218800648298,standard_xlsx
Jefferson,5214 SHADES CAHABA SCH,495,1176,1671,-40.754039497307005,standard_xlsx
Jefferson,5215 AFTON LEE COMM CNTR,168,4,172,95.34883720930233,standard_xlsx
Jefferson,5216 BHM BOTANIC GARDENS,177,364,541,-34.56561922365989,standard_xlsx
Jefferson,5301 LEGION FIELD LOBBY,2508,17,2525,98.65346534653466,standard_xlsx
Jefferson,5303 HILL ELEM SCHOOL,912,11,923,97.61646803900325,standard_xlsx
Jefferson,5304 MEMORIAL REC CENTER,2206,18,2224,98.38129496402878,standard_xlsx
Jefferson,5305 CENTER STR SCHOOL,1871,14,1885,98.51458885941645,standard_xlsx
Jefferson,5306 GLEN IRIS ELEM SCH,854,317,1171,45.858240819812124,standard_xlsx
Jefferson,5307 GREEN SPR BAP CHR,728,310,1038,40.26974951830443,standard_xlsx
Jefferson,5308 RAMSAY ALT HS,1110,542,1652,34.38256658595642,standard_xlsx
Jefferson,5309 SOUTHSIDE LIBRARY,188,106,294,27.891156462585034,standard_xlsx
Jefferson,5310 BAPTIST CH COVENANT,1097,787,1884,16.454352441613587,standard_xlsx
Jefferson,5401 WILKERSON MIDDLE SCH,1139,7,1146,98.77835951134381,standard_xlsx
Jefferson,5403 LEWIS ELEM SCHOOL,424,1,425,99.52941176470588,standard_xlsx
Jefferson,5404 MT ZION COMM CHURCH.,902,4,906,99.11699779249449,standard_xlsx
Jefferson,5406 COURTHOUSE LOBBY,1056,170,1226,72.26753670473083,standard_xlsx
Jefferson,5407 SOUTHTOWN HOUSING,411,60,471,74.52229299363057,standard_xlsx
Jefferson,5408 MORTON SIMPSON CNT,837,6,843,98.57651245551601,standard_xlsx
Jefferson,5409 AVONDALE LIBRARY,816,418,1234,32.25283630470016,standard_xlsx
Jefferson,5410 AVONDALE ELEM SCH,730,510,1240,17.741935483870968,standard_xlsx
Jefferson,5411 WILLOW WOOD REC CEN,1196,55,1251,91.207034372502,standard_xlsx
Jefferson,5412 N AVONDALE LIBRARY,519,4,523,98.47036328871893,standard_xlsx
Jefferson,5413 FIRE STATION #12,1229,303,1532,60.44386422976501,standard_xlsx
Jefferson,5414 CRESTWOOD COM CEN,1184,877,2061,14.895681707908782,standard_xlsx
Jefferson,5415 IRONDALE CITY HALL,206,335,541,-23.844731977818853,standard_xlsx
Jefferson,5501 MAYTOWN BABTIST CHUR,14,147,161,-82.6086956521739,standard_xlsx
Jefferson,5503 BOOKER HTS DEV CORP,62,1,63,96.82539682539682,standard_xlsx
Jefferson,5504 MULGA TOWN HALL,204,326,530,-23.0188679245283,standard_xlsx
Jefferson,5505 ADAMSVILLE BAPTIST,633,974,1607,-21.21966397013068,standard_xlsx
Jefferson,5506 ADAMSVILLE SEN,874,521,1395,25.304659498207887,standard_xlsx
Jefferson,"5507 FIRE STA, MINOR",601,384,985,22.03045685279188,standard_xlsx
Jefferson,5508 FIRE STATION #17,1146,158,1304,75.76687116564418,standard_xlsx
Jefferson,5509 ENSLEY PARK REC CEN,2324,52,2376,95.62289562289563,standard_xlsx
Jefferson,5510 C. J. DONALD SCHOOL,604,37,641,88.45553822152885,standard_xlsx
Jefferson,5511 FIRE STATION #1,1705,7,1712,99.1822429906542,standard_xlsx
Jefferson,5512 CHARLES BROWN,2002,48,2050,95.3170731707317,standard_xlsx
Jefferson,5513 CENTRAL PARK SCHOOL,1242,22,1264,96.51898734177215,standard_xlsx
Jefferson,5514 FIVE POINTS WEST LIB,782,16,798,95.98997493734336,standard_xlsx
Jefferson,5601 MORGAN UMC,745,1706,2451,-39.208486332109345,standard_xlsx
Jefferson,5602 PARKWOOD CHURCH,37,193,230,-67.82608695652173,standard_xlsx
Jefferson,5603 MUSCODA COM CEN,360,233,593,21.41652613827993,standard_xlsx
Jefferson,5604 JONESBORO ELEM,1392,713,2105,32.25653206650831,standard_xlsx
Jefferson,5605 FIRE DEP ADMIN BLD,1054,39,1093,92.86367795059469,standard_xlsx
Jefferson,5606 THOMPSON MANOR,758,86,844,79.62085308056872,standard_xlsx
Jefferson,5607 BESSEMER CITY HALL,943,150,1093,72.55260750228729,standard_xlsx
Jefferson,5608 SOUTHSIDE HOMES,1620,10,1630,98.77300613496932,standard_xlsx
Jefferson,5609 DUNBAR-ABRAMS COM,1462,7,1469,99.04697072838665,standard_xlsx
Jefferson,5610 FIRE STATION #5,786,97,883,78.02944507361268,standard_xlsx
Jefferson,5611 LAWSON STATE,2157,973,3130,37.82747603833866,standard_xlsx
Jefferson,5612 JOHNS COMM CENT,146,469,615,-52.520325203252035,standard_xlsx
Jefferson,5613 NEW BEGINNING CHURCH,1241,77,1318,88.31562974203338,standard_xlsx
Jefferson,5615 NEW BETH BAP CHR,540,2,542,99.2619926199262,standard_xlsx
Jefferson,5701 PLEASANT RIDGE BAPT,1139,2446,3585,-36.457461645746164,standard_xlsx
Jefferson,5703 BROOKLANE COMM,1111,780,1891,17.503966155473293,standard_xlsx
Jefferson,5704 NEW BETHEM BAPT,1183,47,1230,92.35772357723577,standard_xlsx
Jefferson,5705 FAIRFIELD CITY HALL,146,9,155,88.38709677419355,standard_xlsx
Jefferson,5706 MOUNT PILGRIM BAPT,1194,34,1228,94.46254071661238,standard_xlsx
