old_node,new_node,old_year,new_year,county_key,old_precinct,new_precinct,name_score,turnout_score,code_exact,split_base_exact,composite_score,confidence,relationship,verification_status
1998|ETOWAH|0691 RAINBOW CITY COMMUNITY CENTER #2,2002|ETOWAH|RAINBOW CITY COMMUNITY CNTR .3,1998,2002,ETOWAH,0691 RAINBOW CITY COMMUNITY CENTER #2,RAINBOW CITY COMMUNITY CNTR .3,96.66666666666667,72.24786799912523,0,1,90.60461623984253,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|ETOWAH|0692 RAINBOW CITY COMMUNITY CENTER #3,2002|ETOWAH|RAINBOW CITY COMMUNITY CNTR .1,1998,2002,ETOWAH,0692 RAINBOW CITY COMMUNITY CENTER #3,RAINBOW CITY COMMUNITY CNTR .1,96.66666666666667,61.809581397086056,0,1,88.72572465147549,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|ETOWAH|0692 RAINBOW CITY COMMUNITY CENTER #3,2002|ETOWAH|RAINBOW CITY COMMUNITY CNTR .2,1998,2002,ETOWAH,0692 RAINBOW CITY COMMUNITY CENTER #3,RAINBOW CITY COMMUNITY CNTR .2,96.66666666666667,81.3853922169179,0,1,92.24937059904522,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|ETOWAH|0692 RAINBOW CITY COMMUNITY CENTER #3,2002|ETOWAH|RAINBOW CITY COMMUNITY CNTR .3,1998,2002,ETOWAH,0692 RAINBOW CITY COMMUNITY CENTER #3,RAINBOW CITY COMMUNITY CNTR .3,96.66666666666667,57.14470732938145,0,1,87.88604731928865,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|ETOWAH|0710 WHORTON BEND FIRE STATION,2002|ETOWAH|WHORTON BEND FIRE STATION,1998,2002,ETOWAH,0710 WHORTON BEND FIRE STATION,WHORTON BEND FIRE STATION,100.0,95.9187186308359,0,1,97.26536935355045,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|ETOWAH|0730 IVALEE VOLUNTEER FIRE,2002|ETOWAH|IVALEE VOLUNTEER FIRE,1998,2002,ETOWAH,0730 IVALEE VOLUNTEER FIRE,IVALEE VOLUNTEER FIRE,100.0,99.05885036470909,0,1,97.83059306564763,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|ETOWAH|0750 RIDGEVILLE TOWN HALL,2002|ETOWAH|RIDGEVILLE TOWN HALL,1998,2002,ETOWAH,0750 RIDGEVILLE TOWN HALL,RIDGEVILLE TOWN HALL,100.0,98.12229396126092,0,1,97.66201291302697,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|FAYETTE|01/01 FAYETTE CIVIC CENTER,2002|FAYETTE|FAYETTE CIVIC CENTER,1998,2002,FAYETTE,01/01 FAYETTE CIVIC CENTER,FAYETTE CIVIC CENTER,95.0,89.611180424033,0,0,84.53001247632594,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FAYETTE|01/02 FAYETTE YOUTH CENTER,2002|FAYETTE|FAYETTE YOUTH CENTER,1998,2002,FAYETTE,01/02 FAYETTE YOUTH CENTER,FAYETTE YOUTH CENTER,95.0,94.20366894789747,0,0,85.35666041062154,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FAYETTE|03/01 NORTH RIVER - STUDDARDS CROSSROADS,2002|FAYETTE|STUDDARDS CROSSROADS,1998,2002,FAYETTE,03/01 NORTH RIVER - STUDDARDS CROSSROADS,STUDDARDS CROSSROADS,90.0,69.55645601827686,0,0,77.32016208328983,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FAYETTE|04/01 STOUGH VOTING CENTER,2002|FAYETTE|STOUGH VOTING CENTER,1998,2002,FAYETTE,04/01 STOUGH VOTING CENTER,STOUGH VOTING CENTER,95.0,90.84842145111102,0,0,84.75271586119997,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FAYETTE|10/01 LEE-BELK COMMUNITY CENTER,2002|FAYETTE|LEE BELK COMM CTR,1998,2002,FAYETTE,10/01 LEE-BELK COMMUNITY CENTER,LEE BELK COMM CTR,95.0,98.27395071997688,0,0,86.08931112959583,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FAYETTE|13/01 BOLEY SPRINGS CHURCH,2002|FAYETTE|BOLEY BOLEY SPRINGS CHURCH,1998,2002,FAYETTE,13/01 BOLEY SPRINGS CHURCH,BOLEY BOLEY SPRINGS CHURCH,95.0,92.57335832756796,0,0,85.06320449896222,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0010 UNION,2002|FRANKLIN|UNION,1998,2002,FRANKLIN,0010 UNION,UNION,100.0,91.65684930641534,0,1,96.49823287515476,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0040 COURTHOUSE,2002|FRANKLIN|COURTHOUSE,1998,2002,FRANKLIN,0040 COURTHOUSE,COURTHOUSE,100.0,95.84138858105312,0,1,97.25144994458957,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0050 CHUCKIE MULLINS CENTER,2002|FRANKLIN|CHUCKIE MULLINS CENTER,1998,2002,FRANKLIN,0050 CHUCKIE MULLINS CENTER,CHUCKIE MULLINS CENTER,100.0,96.17126395572471,0,1,97.31082751203044,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0070 FRANKFORT,2002|FRANKLIN|FRANKFORT,1998,2002,FRANKLIN,0070 FRANKFORT,FRANKFORT,100.0,86.86214794367099,0,1,95.63518662986078,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0080 PLEASANT SITE,2002|FRANKLIN|PLEASANT SITE,1998,2002,FRANKLIN,0080 PLEASANT SITE,PLEASANT SITE,100.0,98.33589047562847,0,1,97.70046028561313,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0100 RED BAY,2002|FRANKLIN|RED BAY #1,1998,2002,FRANKLIN,0100 RED BAY,RED BAY #1,100.0,84.52577039887188,0,1,95.21463867179693,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0100 RED BAY,2002|FRANKLIN|RED BAY #2,1998,2002,FRANKLIN,0100 RED BAY,RED BAY #2,100.0,0.0,0,1,80.0,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0120 VINA,2002|FRANKLIN|VINA COMMUNITY CENTER,1998,2002,FRANKLIN,0120 VINA,VINA COMMUNITY CENTER,90.0,87.90980183202939,0,0,80.6237643297653,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0130 BELGREEN,2002|FRANKLIN|BELGREEN,1998,2002,FRANKLIN,0130 BELGREEN,BELGREEN,100.0,89.63109446348625,0,1,96.13359700342752,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0150 HODGES,2002|FRANKLIN|HODGES,1998,2002,FRANKLIN,0150 HODGES,HODGES,100.0,88.91685986340728,0,1,96.0050347754133,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0160 PHIL CAMPBELL,2002|FRANKLIN|PHIL CAMPBELL,1998,2002,FRANKLIN,0160 PHIL CAMPBELL,PHIL CAMPBELL,100.0,93.06667435410904,0,1,96.75200138373962,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0170 ROCKWOOD,2002|FRANKLIN|ROCKWOOD,1998,2002,FRANKLIN,0170 ROCKWOOD,ROCKWOOD,100.0,94.95555882001058,0,1,97.0920005876019,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0190 MT. STAR HILLS,2002|FRANKLIN|MT. STAR HILLS,1998,2002,FRANKLIN,0190 MT. STAR HILLS,MT. STAR HILLS,100.0,91.7394102205289,0,1,96.5130938396952,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0210 ST. CROSS ROAD,2002|FRANKLIN|ST. CROSS ROAD,1998,2002,FRANKLIN,0210 ST. CROSS ROAD,ST. CROSS ROAD,100.0,99.5351619895547,0,1,97.91632915811985,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0220 THARPTOWN,2002|FRANKLIN|THARPTOWN,1998,2002,FRANKLIN,0220 THARPTOWN,THARPTOWN,100.0,88.81347989362509,0,1,95.98642638085252,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0230 HALLTOWN,2002|FRANKLIN|HALLTOWN,1998,2002,FRANKLIN,0230 HALLTOWN,HALLTOWN,100.0,91.98378536682374,0,1,96.55708136602827,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0260 LAWLERS,2002|FRANKLIN|LAWLERS,1998,2002,FRANKLIN,0260 LAWLERS,LAWLERS,100.0,89.821237819844,0,1,96.16782280757192,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0280 WACO,2002|FRANKLIN|WACO CHURCH OF CHRIST,1998,2002,FRANKLIN,0280 WACO,WACO CHURCH OF CHRIST,90.0,87.99399684771481,0,0,80.63891943258866,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0310 JONESBORO,2002|FRANKLIN|JONESBORO,1998,2002,FRANKLIN,0310 JONESBORO,JONESBORO,100.0,88.84104973279241,0,1,95.99138895190264,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0320 SPRUCE PINE,2002|FRANKLIN|SPRUCE PINE,1998,2002,FRANKLIN,0320 SPRUCE PINE,SPRUCE PINE,100.0,90.98102904586561,0,1,96.3765852282558,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|FRANKLIN|0370 NEWBURG,2002|FRANKLIN|NEWBURG,1998,2002,FRANKLIN,0370 NEWBURG,NEWBURG,100.0,96.9987813434765,0,1,97.45978064182577,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0010 MALVERN,2002|GENEVA|MALVERN,1998,2002,GENEVA,0010 MALVERN,MALVERN,100.0,90.09681159348095,0,1,96.21742608682658,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0020 HUGHES VOTING HOUSE,2002|GENEVA|HUGHES VOTING HOUSE,1998,2002,GENEVA,0020 HUGHES VOTING HOUSE,HUGHES VOTING HOUSE,100.0,80.6365926127023,0,1,94.51458667028642,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0030 FADETTE VOTING HOUSE,2002|GENEVA|FADETTE VOTING HOUSE,1998,2002,GENEVA,0030 FADETTE VOTING HOUSE,FADETTE VOTING HOUSE,100.0,94.27624881227094,0,1,96.96972478620877,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0060 TATE SCHOOL,2002|GENEVA|TATE SCHOOL,1998,2002,GENEVA,0060 TATE SCHOOL,TATE SCHOOL,100.0,85.53490275682772,0,1,95.39628249622899,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0080 DUNDEE VOTING HOUSE,2002|GENEVA|DUNDEE VOTING HOUSE,1998,2002,GENEVA,0080 DUNDEE VOTING HOUSE,DUNDEE VOTING HOUSE,100.0,97.85316347484037,0,1,97.61356942547127,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0090 HURRICANE VOTING HOUSE,2002|GENEVA|HURRICANE VOTING HOUSE,1998,2002,GENEVA,0090 HURRICANE VOTING HOUSE,HURRICANE VOTING HOUSE,100.0,83.2150883067131,0,1,94.97871589520835,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0100 SARDIS VOTING HOUSE,2002|GENEVA|SARDIS VOTING HOUSE,1998,2002,GENEVA,0100 SARDIS VOTING HOUSE,SARDIS VOTING HOUSE,100.0,91.45525975156504,0,1,96.4619467552817,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0110 HARTFORD NATIONAL GUARD ARMORY,2002|GENEVA|HARTFORD NATIONAL GUARD ARMORY,1998,2002,GENEVA,0110 HARTFORD NATIONAL GUARD ARMORY,HARTFORD NATIONAL GUARD ARMORY,100.0,89.89667954886032,0,1,96.18140231879485,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0120 ST. PAUL VOTING HOUSE,2002|GENEVA|ST. PAUL VOTING HOUSE,1998,2002,GENEVA,0120 ST. PAUL VOTING HOUSE,ST. PAUL VOTING HOUSE,100.0,97.55474524658389,0,1,97.5598541443851,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0150 BLACK,2002|GENEVA|BLACK,1998,2002,GENEVA,0150 BLACK,BLACK,100.0,83.2548858510768,0,1,94.98587945319383,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0160 KELLY CROSS ROADS,2002|GENEVA|KELLY CROSS ROADS,1998,2002,GENEVA,0160 KELLY CROSS ROADS,KELLY CROSS ROADS,100.0,99.42162080355233,0,1,97.89589174463941,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0170 BELLWOOD VOTING HOUSE,2002|GENEVA|BELLWOOD VOTING HOUSE,1998,2002,GENEVA,0170 BELLWOOD VOTING HOUSE,BELLWOOD VOTING HOUSE,100.0,98.35281325641,0,1,97.7035063861538,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0180 CHANCELLOR VOTING HOUSE,2002|GENEVA|CHANCELLOR VOTING HOUSE,1998,2002,GENEVA,0180 CHANCELLOR VOTING HOUSE,CHANCELLOR VOTING HOUSE,100.0,94.6272367624159,0,1,97.03290261723487,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0190 GENEVA COUNTY COURT HOUSE,2002|GENEVA|GENEVA COUNTY COURTHOUSE,1998,2002,GENEVA,0190 GENEVA COUNTY COURT HOUSE,GENEVA COUNTY COURTHOUSE,97.95918367346938,97.99653875985358,0,0,88.1699892216716,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0200 FARM CENTER,2002|GENEVA|FARM CENTER,1998,2002,GENEVA,0200 FARM CENTER,FARM CENTER,100.0,78.63778329707473,0,1,94.15480099347346,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0210 GENEVA ARMORY,2002|GENEVA|GENEVA ARMORY,1998,2002,GENEVA,0210 GENEVA ARMORY,GENEVA ARMORY,100.0,96.60479735136991,0,1,97.38886352324658,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0220 GENEVA COMMUNITY CENTER,2002|GENEVA|GENEVA COMMUNITY CENTER,1998,2002,GENEVA,0220 GENEVA COMMUNITY CENTER,GENEVA COMMUNITY CENTER,100.0,96.60479735136991,0,1,97.38886352324658,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0230 GENEVA CITY HALL,2002|GENEVA|GENEVA CITY HALL,1998,2002,GENEVA,0230 GENEVA CITY HALL,GENEVA CITY HALL,100.0,80.19962223237886,0,1,94.43593200182819,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0240 COFFEE SPRINGS,2002|GENEVA|COFFEE SPRINGS,1998,2002,GENEVA,0240 COFFEE SPRINGS,COFFEE SPRINGS,100.0,94.98455174933737,0,1,97.09721931488073,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0250 LYTLE,2002|GENEVA|LYTLE,1998,2002,GENEVA,0250 LYTLE,LYTLE,100.0,90.1134014621187,0,1,96.22041226318137,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0260 PINEY GROVE,2002|GENEVA|PINEY GROVE,1998,2002,GENEVA,0260 PINEY GROVE,PINEY GROVE,100.0,78.52691431760252,0,1,94.13484457716845,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0270 SAMSON AMERICAN LEGION HALL,2002|GENEVA|SAMSON AMERICAN LEGION HALL,1998,2002,GENEVA,0270 SAMSON AMERICAN LEGION HALL,SAMSON AMERICAN LEGION HALL,100.0,97.57173945354778,0,1,97.5629131016386,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0280 SAMSON COMMUNITY CENTER,2002|GENEVA|SAMSON COMMUNITY CENTER,1998,2002,GENEVA,0280 SAMSON COMMUNITY CENTER,SAMSON COMMUNITY CENTER,100.0,86.38052861825827,0,1,95.54849515128649,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0290 GILMORE,2002|GENEVA|GILMORE,1998,2002,GENEVA,0290 GILMORE,GILMORE,100.0,94.42511724035256,0,1,96.99652110326346,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0310 REVELS GROCERY,2002|GENEVA|REVELS GROCERY,1998,2002,GENEVA,0310 REVELS GROCERY,REVELS GROCERY,100.0,75.52648296457174,0,1,93.5947669336229,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0320 HACODA,2002|GENEVA|HACODA,1998,2002,GENEVA,0320 HACODA,HACODA,100.0,93.55379989028032,0,1,96.83968398025046,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|330 FLAT CREEK,2002|GENEVA|FLAT CREEK,1998,2002,GENEVA,330 FLAT CREEK,FLAT CREEK,100.0,81.40606464787153,0,1,94.65309163661688,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|GENEVA|0340 DEVCO VOTING HOUSE,2002|GENEVA|DEVCO VOTING HOUSE,1998,2002,GENEVA,0340 DEVCO VOTING HOUSE,DEVCO VOTING HOUSE,100.0,90.80492338131694,0,1,96.34488620863705,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|GREENE|1-5 JENA CLUBHOUSE,2002|GREENE|JENA CLUBHOUSE,1998,2002,GREENE,1-5 JENA CLUBHOUSE,JENA CLUBHOUSE,95.0,79.48918425853532,0,0,82.70805316653635,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|GREENE|2-8 SOUTH FORK REST.,2002|GREENE|SOUTH FORK REST.,1998,2002,GREENE,2-8 SOUTH FORK REST.,SOUTH FORK REST.,95.0,60.20906888196609,0,0,79.23763239875389,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|HALE|0010 HAVANA,2002|HALE|HAVANA,1998,2002,HALE,0010 HAVANA,HAVANA,100.0,97.74299616321846,0,1,97.59373930937932,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|HALE|0030 AKRON CITY HALL,2002|HALE|AKRON - CITY HALL,1998,2002,HALE,0030 AKRON CITY HALL,AKRON - CITY HALL,100.0,96.1548288841855,0,1,97.30786919915339,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HALE|0050 BUCKSNORT,2002|HALE|BUCKSNORT,1998,2002,HALE,0050 BUCKSNORT,BUCKSNORT,100.0,83.46131575002099,0,1,95.02303683500378,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|HALE|0065 GREENSBORO ARMORY #1,2002|HALE|GREENSBORO - ARMORY .1,1998,2002,HALE,0065 GREENSBORO ARMORY #1,GREENSBORO - ARMORY .1,95.0,78.53564235301745,0,1,90.53641562354314,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HALE|0065 GREENSBORO ARMORY #1,2002|HALE|GREENSBORO - ARMORY .2,1998,2002,HALE,0065 GREENSBORO ARMORY #1,GREENSBORO - ARMORY .2,95.0,40.410788687280245,0,1,83.67394196371043,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HALE|0066 GREENSBORO ARMORY #2,2002|HALE|GREENSBORO - ARMORY .1,1998,2002,HALE,0066 GREENSBORO ARMORY #2,GREENSBORO - ARMORY .1,95.0,55.99818319431743,0,1,86.47967297497712,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HALE|0066 GREENSBORO ARMORY #2,2002|HALE|GREENSBORO - ARMORY .2,1998,2002,HALE,0066 GREENSBORO ARMORY #2,GREENSBORO - ARMORY .2,95.0,56.67482526236073,0,1,86.60146854722493,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HALE|0090 NEWBERN OLD BANK BLDG.,2002|HALE|NEWBERN - OLD BANK BLDG,1998,2002,HALE,0090 NEWBERN OLD BANK BLDG.,NEWBERN - OLD BANK BLDG,100.0,96.52215288171926,0,1,97.37398751870947,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|HALE|0110 SAWYERVILLE,2002|HALE|SAWYERVILLE-HEAD START SCHOOL,1998,2002,HALE,0110 SAWYERVILLE,SAWYERVILLE-HEAD START SCHOOL,90.0,98.7673541318109,0,0,82.57812374372597,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|HALE|0130 CEDARVILLE,2002|HALE|CEDARVILLE,1998,2002,HALE,0130 CEDARVILLE,CEDARVILLE,100.0,92.97550373758024,0,1,96.73559067276445,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HALE|0140 GALLION,2002|HALE|GALLION VOLUNTEER FIRE,1998,2002,HALE,0140 GALLION,GALLION VOLUNTEER FIRE,90.0,96.00261316159447,0,0,82.080470369087,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|HALE|0160 MT. HERMAN,2002|HALE|MT_ HERMAN,1998,2002,HALE,0160 MT. HERMAN,MT_ HERMAN,100.0,92.9081809711697,0,1,96.72347257481054,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|HALE|0180 VALLEY,2002|HALE|VALLEY,1998,2002,HALE,0180 VALLEY,VALLEY,100.0,96.43405972298767,0,1,97.35813075013778,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HALE|0220 MOUNDVILLE CITY HALL,2002|HALE|MOUNDVILLE - CITY HALL,1998,2002,HALE,0220 MOUNDVILLE CITY HALL,MOUNDVILLE - CITY HALL,100.0,97.78470987213679,0,1,97.60124777698462,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HALE|0230 PHIPPS WORK CENTER,2002|HALE|PHIPPS WORK CENTER,1998,2002,HALE,0230 PHIPPS WORK CENTER,PHIPPS WORK CENTER,100.0,55.0620490508779,0,1,89.91116882915802,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|HALE|0240 STEWART,2002|HALE|STEWART,1998,2002,HALE,0240 STEWART,STEWART,100.0,95.4155254134384,0,1,97.17479457441891,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0010 HEADLAND ARMORY #1,2002|HENRY|HEADLAND ARMORY .1,1998,2002,HENRY,0010 HEADLAND ARMORY #1,HEADLAND ARMORY .1,95.0,73.13060048030326,0,1,89.56350808645458,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0010 HEADLAND ARMORY #1,2002|HENRY|HEADLAND ARMORY .2,1998,2002,HENRY,0010 HEADLAND ARMORY #1,HEADLAND ARMORY .2,95.0,76.24467824800848,0,1,90.12404208464152,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0040 HEADLAND ARMORY #4,2002|HENRY|HEADLAND ARMORY .1,1998,2002,HENRY,0040 HEADLAND ARMORY #4,HEADLAND ARMORY .1,95.0,50.01554496274,0,1,85.40279809329319,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0040 HEADLAND ARMORY #4,2002|HENRY|HEADLAND ARMORY .2,1998,2002,HENRY,0040 HEADLAND ARMORY #4,HEADLAND ARMORY .2,95.0,47.97274931867552,0,1,85.03509487736159,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0090 BROWNS CROSSROADS,2002|HENRY|BROWNS CROSSROADS,1998,2002,HENRY,0090 BROWNS CROSSROADS,BROWNS CROSSROADS,100.0,69.88380309149473,0,1,92.57908455646906,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0110 HALEBURG,2002|HENRY|HALEBURG CITY HALL,1998,2002,HENRY,0110 HALEBURG,HALEBURG CITY HALL,90.0,95.43785024552032,0,0,81.97881304419366,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0120 UNION VT HOUSE,2002|HENRY|UNION VT_ HOUSE,1998,2002,HENRY,0120 UNION VT HOUSE,UNION VT_ HOUSE,100.0,98.8745081758242,0,1,97.79741147164836,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0130 CAPPS POST OFFICE,2002|HENRY|CAPPS POST OFFICE,1998,2002,HENRY,0130 CAPPS POST OFFICE,CAPPS POST OFFICE,100.0,97.54466330252447,0,1,97.5580393944544,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0150 ESPY FARMS,2002|HENRY|ESPY FARMS,1998,2002,HENRY,0150 ESPY FARMS,ESPY FARMS,100.0,95.56718280708571,0,1,97.20209290527544,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0160 NEWVILLE,2002|HENRY|NEWVILLE VOTING HOUSE,1998,2002,HENRY,0160 NEWVILLE,NEWVILLE VOTING HOUSE,90.0,97.12664158478927,0,0,82.28279548526206,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0190 BLANKENSHIP STR.,2002|HENRY|BLANKENSHIP STORE,1998,2002,HENRY,0190 BLANKENSHIP STR.,BLANKENSHIP STORE,93.75,91.9505840540624,0,0,84.05110512973124,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0205 EDWIN CLUBHOUSE,2002|HENRY|EDWIN CLUBHOUSE,1998,2002,HENRY,0205 EDWIN CLUBHOUSE,EDWIN CLUBHOUSE,100.0,84.17425672554309,0,1,95.15136621059776,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0210 ABBEVILLE ARMORY #1,2002|HENRY|ABBEVILLE ARMORY .1,1998,2002,HENRY,0210 ABBEVILLE ARMORY #1,ABBEVILLE ARMORY .1,95.0,90.72927736699401,0,1,92.73126992605891,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0210 ABBEVILLE ARMORY #1,2002|HENRY|ABBEVILLE ARMORY .2,1998,2002,HENRY,0210 ABBEVILLE ARMORY #1,ABBEVILLE ARMORY .2,95.0,95.77914438185454,0,1,93.64024598873381,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0240 ABBEVILLE ARMORY #2,2002|HENRY|ABBEVILLE ARMORY .1,1998,2002,HENRY,0240 ABBEVILLE ARMORY #2,ABBEVILLE ARMORY .1,95.0,87.38468044430317,0,1,92.12924247997456,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0240 ABBEVILLE ARMORY #2,2002|HENRY|ABBEVILLE ARMORY .2,1998,2002,HENRY,0240 ABBEVILLE ARMORY #2,ABBEVILLE ARMORY .2,95.0,82.77740379521865,0,1,91.29993268313935,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0270 SHORTERVILLE,2002|HENRY|SHORTERVILLE HOUSE,1998,2002,HENRY,0270 SHORTERVILLE,SHORTERVILLE HOUSE,90.0,93.6411614818456,0,0,81.6554090667322,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0290 WILLS CROSSROADS,2002|HENRY|WILLS CROSS ROADS,1998,2002,HENRY,0290 WILLS CROSSROADS,WILLS CROSS ROADS,96.96969696969697,92.4131503712083,0,0,86.4525488849993,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1998|HENRY|0310 JUDSON COMMUNITY,2002|HENRY|JUDSON COMMUNITY,1998,2002,HENRY,0310 JUDSON COMMUNITY,JUDSON COMMUNITY,100.0,90.57294219397302,0,1,96.30312959491513,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
