cycle,county_key,precinct_key,place_key,donor_vtd_id,donor_name,donor_vintage,longitude,latitude,geocoder_score,matched_address,geocoder_name_similarity,geocoder_address_type,match_method,confidence,verification_status
2002,FAYETTE,FAYETTE COVIN VOTING CENTER,FAYETTE COVIN VOTING CENTER,VTD2000-057-1,Town,2000,-87.874991,33.687605,90.45,Covin Voting Center,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,FRANKLIN,COLLEGE AVENUE ELEMENTARY,COLLEGE AVENUE ELEMENTARY,VTD2000-059-2,Russellville,2000,-87.732672332186,34.51475774406,86.36,"College Ave, Russellville, Alabama, 35653",90.0,StreetName,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,GENEVA,BELLWOOD VOTING HOUSE,BELLWOOD VOTING HOUSE,VTD2000-061-9,Bellwood-Chancellor,2000,-85.8587056,31.1475634,87.54,"Bellwood, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,GENEVA,DUNDEE VOTING HOUSE,DUNDEE VOTING HOUSE,VTD2000-061-7,Hartford NG Armory-St. Paul,2000,-85.69688,31.1024,86.9,"Dundee, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,GENEVA,GENEVA CITY HALL,GENEVA CITY HALL,VTD2000-061-10,Geneva-Courthouse-Armory-Community Center,2000,-85.868774,31.0328907,94.2,"Geneva, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,GENEVA,GENEVA COUNTY COURTHOUSE,GENEVA COUNTY COURTHOUSE,VTD2000-061-10,Geneva-Courthouse-Armory-Community Center,2000,-85.86355,31.03351,100.0,Geneva County Courthouse,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,GENEVA,HARTFORD NATIONAL GUARD ARMORY,HARTFORD NATIONAL GUARD ARMORY,VTD2000-061-10,Geneva-Courthouse-Armory-Community Center,2000,-85.894165,31.048095,89.57,National Guard Armory,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,GENEVA,KELLY CROSS ROADS,KELLY CROSS ROADS,VTD2000-061-8,Black-Kelley Cross Roads,2000,-85.751806,31.069663,97.42,"Kellys Crossroads, Alabama",94.11764705882352,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,GENEVA,SAMSON AMERICAN LEGION HALL,SAMSON AMERICAN LEGION HALL,VTD2000-061-13,Piney Grove-Samson,2000,-86.047115,31.116419,86.43,Samson Memorial American Legion Post 0078,85.3061224489796,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,GENEVA,SLOCOMB NATIONAL GUARD ARMORY,SLOCOMB NATIONAL GUARD ARMORY,VTD2000-061-10,Geneva-Courthouse-Armory-Community Center,2000,-85.894165,31.048095,90.67,National Guard Armory,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,GENEVA,TATE SCHOOL,TATE SCHOOL,VTD2000-061-5,Tate-Slocomb Community Room,2000,-85.62993,31.03018,100.0,Tate School,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,HENRY,BROWNS CROSSROADS,BROWNS CROSSROADS,VTD2000-067-P-2,Tumbleton-Hebron-Browns,2000,-85.20077,31.42767,100.0,"Browns Crossroads, Alabama",100.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,HENRY,WILLS CROSS ROADS,WILLS CROSS ROADS,VTD2000-067-P-11,Shorterville House-Wills Rd.,2000,-85.179315,31.556575,99.98,"Wills Crossroads, Alabama",96.96969696969697,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,HOUSTON,WESTGATE .2,WESTGATE,VTD2000-069-3-4A,Westgate Rec. Center,2000,-85.44034,31.23906,88.46,Westgate Park,90.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,JACKSON,SCOTTSBORO NATIONAL GUARD #3,SCOTTSBORO NATIONAL GUARD,VTD2000-071-21,Scottsboro Armory-City Hall,2000,-86.0347344,34.6735916,87.03,"Scottsboro, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,JEFFERSON,1504 ALLIANCE COMM.CNT 01,ALLIANCE COMMUNITY CNT,VTD2000-073-1507,Alliance Community School,2000,-87.126386,33.547886,87.69,"Alliance, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,JEFFERSON,1504 ALLIANCE COMM.CNT 02,ALLIANCE COMMUNITY CNT,VTD2000-073-1507,Alliance Community School,2000,-87.126386,33.547886,87.69,"Alliance, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,JEFFERSON,1509 VIRGINIA VOL F.D. 01,VIRGINIA VOLUNTEER F D,VTD2000-073-1511,Virginia Volunteer Fire Dept.,2000,-87.0489126,33.4125446,89.1,"Virginia, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,JEFFERSON,1509 VIRGINIA VOL F.D. 02,VIRGINIA VOLUNTEER F D,VTD2000-073-1511,Virginia Volunteer Fire Dept.,2000,-87.0489126,33.4125446,89.1,"Virginia, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,JEFFERSON,4406 HILLDLE BAPTIST 02,HILLDLE BAPTIST,VTD2000-073-4405,Hilldale Baptist Church,2000,-86.69916,33.65205,90.66,Hilldale Baptist Church,85.5,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,JEFFERSON,4502 CHEROKEE BEND SCH 01,CHEROKEE BEND SCHOOL,VTD2000-073-4304,St. Luke's Episcopal Church,2000,-86.71658,33.50976,93.92,Cherokee Bend Elementary School,85.5,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,JEFFERSON,4502 CHEROKEE BEND SCH 02,CHEROKEE BEND SCHOOL,VTD2000-073-4304,St. Luke's Episcopal Church,2000,-86.71658,33.50976,93.92,Cherokee Bend Elementary School,85.5,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,JEFFERSON,4604 SHADES MNT CHURCH 02,SHADES MNT CHURCH,VTD2000-073-4706,Shades Mountain Church of Christ,2000,-86.824223,33.427376,93.68,Shades Mountain Bible Church,85.5,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,JEFFERSON,4606 HOMEWOOD PUB LIB 01,HOMEWOOD PUB LIB,VTD2000-073-4704,Homewood Library,2000,-86.7954,33.47505,100.0,Homewood Public Library,82.05128205128204,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,JEFFERSON,4606 HOMEWOOD PUB LIB 02,HOMEWOOD PUB LIB,VTD2000-073-4704,Homewood Library,2000,-86.7954,33.47505,100.0,Homewood Public Library,82.05128205128204,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,JEFFERSON,4609 MT BRK CITY HALL 01,MOUNT BRK CITY HALL,VTD2000-073-4305,Mountain Brook City Hall,2000,-86.755822,33.501875,100.0,Mountain Brook City Hall,88.37209302325581,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,JEFFERSON,4609 MT BRK CITY HALL 02,MOUNT BRK CITY HALL,VTD2000-073-4305,Mountain Brook City Hall,2000,-86.755822,33.501875,100.0,Mountain Brook City Hall,88.37209302325581,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,JEFFERSON,5413 FIRE STATION #12 02,FIRE STATION 12,VTD2000-073-5809,Willow Wood Rec Center,2000,-86.74156,33.54832,99.47,Fire Station No. 12,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,JEFFERSON,6002 BROOKSIDE COM CNT 01,BROOKSIDE COM CNT,VTD2000-073-5106,Brookside City Hall,2000,-86.918866,33.63791,92.58,"Brookside, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,JEFFERSON,6002 BROOKSIDE COM CNT 02,BROOKSIDE COM CNT,VTD2000-073-5106,Brookside City Hall,2000,-86.918866,33.63791,92.58,"Brookside, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,JEFFERSON,6012 E ENSLEY PUBLIC LIB 02,E ENSLEY PUBLIC LIB,VTD2000-073-6008,Ensley Public Library-East,2000,-86.8889,33.5152,100.0,East Ensley Public Library,84.44444444444444,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,LAUDERDALE,ROGERSVILLE-SR_ CIT_ BLDG_  .2,ROGERSVILLE SR CIT BUILDING,VTD2000-077-2,Rogersville Sen Citizens Center,2000,-87.29449,34.832964,88.05,"Rogersville, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,LIMESTONE,ATHENS RECREATION CENTER .1,ATHENS RECREATION CENTER,VTD2000-083-1,Piney Fire Dept,2000,-86.9407,34.8189,98.63,Athens Recreation Center,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,LIMESTONE,ATHENS RECREATION CENTER .2,ATHENS RECREATION CENTER,VTD2000-083-1,Piney Fire Dept,2000,-86.9407,34.8189,98.63,Athens Recreation Center,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,LIMESTONE,LESTER POST OFFICE,LESTER POST OFFICE,VTD2000-083-6,Goodsprings Comm Center-W Limestone FD,2000,-87.15362,34.99092,98.63,Lester Post Office,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,LIMESTONE,PINEY CHAPEL,PINEY CHAPEL,VTD2000-083-1,Piney Fire Dept,2000,-86.933617,34.855087,98.63,"Piney Chapel, Alabama",100.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,LIMESTONE,RIPLEY - WOW HALL,RIPLEY WOW HALL,VTD2000-083-9,Clements Fire Station-Ripley,2000,-87.120841,34.762465,91.08,"Ripley, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,LIMESTONE,SENIOR CITIZEN CENTER .1,SENIOR CITIZEN CENTER,VTD2000-083-3,Ardmore Th-Johnson Elem School-Oak Grove FD,2000,-86.844909,34.99106,91.32,Ardmore Senior Citizen Center,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,LIMESTONE,SENIOR CITIZEN CENTER .2,SENIOR CITIZEN CENTER,VTD2000-083-3,Ardmore Th-Johnson Elem School-Oak Grove FD,2000,-86.844909,34.99106,91.32,Ardmore Senior Citizen Center,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,LIMESTONE,W HOBBS ST CHURCH OF CHRIST .1,W HOBBS SAINT CHURCH OF CHRIST,VTD2000-083-1,Piney Fire Dept,2000,-86.988982,34.809498,87.97,Church of Christ Market St,81.9607843137255,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,LIMESTONE,W HOBBS ST CHURCH OF CHRIST .2,W HOBBS SAINT CHURCH OF CHRIST,VTD2000-083-1,Piney Fire Dept,2000,-86.988982,34.809498,87.97,Church of Christ Market St,81.9607843137255,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,MACON,HARDAWAY TRAYLOR,HARDAWAY TRAYLOR,VTD2000-087-3-06,Trailer-Post Office,2000,-85.848351,32.285396,90.6,"Hardaway, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,MACON,TUSKEGEE UNIVERSITY,TUSKEGEE UNIVERSITY,VTD2000-087-1-01,National Guard Armory,2000,-85.7079166,32.4292096,100.0,Tuskegee University,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,MORGAN,AMERICAN LEGION - HARTSELLE #1,AMERICAN LEGION HARTSELLE,VTD2000-103-15-1,John J Sparkman Civic Center,2000,-86.942196,34.442578,90.75,"Hartselle, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,PERRY,WESTSIDE SCHOOL,WESTSIDE SCHOOL,VTD2000-105-1,National Guard Armory,2000,-87.38639,32.66624,100.0,West Side School,96.7741935483871,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,RANDOLPH,015 6-1 CITY HALL,1 CITY HALL,VTD2000-111-10,National Guard Armory,2000,-85.3723,33.1512,98.0,City Hall,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,RANDOLPH,016 6-2 CITY HALL,2 CITY HALL,VTD2000-111-10,National Guard Armory,2000,-85.3723,33.1512,98.0,City Hall,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,RANDOLPH,017 6-3A CITY HALL,3A CITY HALL,VTD2000-111-10,National Guard Armory,2000,-85.3723,33.1512,96.13,City Hall,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,RANDOLPH,018 6-3B CITY HALL,3B CITY HALL,VTD2000-111-10,National Guard Armory,2000,-85.3723,33.1512,96.13,City Hall,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,RANDOLPH,019- NEW HOPE,NEW HOPE,VTD2000-111-6,Wedowee,2000,-85.4223716,33.326659,100.0,"New Hope, Alabama",100.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,RANDOLPH,020- MIDWAY,MIDWAY,VTD2000-111-6,Wedowee,2000,-85.46273,33.274284,100.0,"Midway, Alabama",100.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,RANDOLPH,022- MIDWAY,MIDWAY,VTD2000-111-6,Wedowee,2000,-85.46273,33.274284,100.0,"Midway, Alabama",100.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,SHELBY,HELENA UNITED METH CHURCH .2,HELENA UNITED METH CHURCH,VTD2000-117-6,Helena Municipal Building,2000,-86.843585,33.296289,86.86,"Helena, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,SHELBY,HELENA UNITED METH CHURCH .3,HELENA UNITED METH CHURCH,VTD2000-117-6,Helena Municipal Building,2000,-86.843585,33.296289,86.86,"Helena, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,SHELBY,HELENA UNITED METH CHURCH .4,HELENA UNITED METH CHURCH,VTD2000-117-6,Helena Municipal Building,2000,-86.843585,33.296289,86.86,"Helena, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,SHELBY,HOOVER FIRE STATION .8 - .1,HOOVER FIRE STATION 8,VTD2000-117-18,Dunnavant Community Center,2000,-86.66422,33.41581,95.74,Hoover Fire Station Number 8,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,SHELBY,HOOVER FIRE STATION .8 - .2,HOOVER FIRE STATION 8,VTD2000-117-18,Dunnavant Community Center,2000,-86.66422,33.41581,95.74,Hoover Fire Station Number 8,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,SHELBY,LIBERTY BAPTIST CHURCH,LIBERTY BAPTIST CHURCH,VTD2000-117-8,Chelsea Middle School,2000,-86.6188162,33.3282942,100.0,Liberty Baptist Church,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,SHELBY,NEW LIFE ASSEMBLY OF GOD,NEW LIFE ASSEMBLY OF GOD,VTD2000-117-11,Westover Water Bldg,2000,-86.542938,33.351444,92.31,New Life Assembly,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,SHELBY,NORTH SHELBY BAPTIST CHURCH,NORTH SHELBY BAPTIST CHURCH,VTD2000-117-23,G W Thomas Residence,2000,-86.667528,33.37599,100.0,North Shelby Baptist Church,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,SHELBY,PELHAM CIVIC COMPLEX .1,PELHAM CIVIC COMPLEX,VTD2000-117-17,National Guard Armory,2000,-86.7889,33.3292,100.0,Pelham Civic Complex,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,SHELBY,PELHAM CIVIC COMPLEX .2,PELHAM CIVIC COMPLEX,VTD2000-117-17,National Guard Armory,2000,-86.7889,33.3292,100.0,Pelham Civic Complex,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,SHELBY,PELHAM CIVIC COMPLEX .3,PELHAM CIVIC COMPLEX,VTD2000-117-17,National Guard Armory,2000,-86.7889,33.3292,100.0,Pelham Civic Complex,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,SHELBY,PELHAM CIVIC COMPLEX .4,PELHAM CIVIC COMPLEX,VTD2000-117-17,National Guard Armory,2000,-86.7889,33.3292,100.0,Pelham Civic Complex,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,SHELBY,SHELBY SCHOOL,SHELBY SCHOOL,VTD2000-117-2,Spring Creek Water Authority,2000,-86.583587,33.110614,91.34,"Shelby, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,SHELBY,SHOAL CREEK TOWN HALL,SHOAL CREEK TOWN HALL,VTD2000-117-14,Vandiver Community Center,2000,-86.620984,33.430984,90.44,"Shoal Creek, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,STCLAIR,ASHVILLE NEW TOWN HALL,ASHVILLE NEW TOWN HALL,VTD2000-115-1,Friendship Comm Center-Civic Center,2000,-86.2562696,33.8372812,86.83,"Ashville, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,STCLAIR,RAGLAND TOWN HALL,RAGLAND TOWN HALL,VTD2000-115-9,Fire Dept At Ragland,2000,-86.161056,33.740646,99.0,Ragland Town Hall,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,STCLAIR,SLATE UNION CHURCH,SLATE UNION CHURCH,VTD2000-115-27,Pleasent Valley Church-Slate Union,2000,-86.3077578,33.9073205,85.9,"Slate, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,STCLAIR,WATTSVILLE FIRE DEPARTMENT,WATTSVILLE FIRE DEPARTMENT,VTD2000-115-15,Eden Old City Hall-Pell City Armory,2000,-86.307122,33.627678,99.0,Wattsville Fire Department,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TALLADEGA,B_N_ MABRA CENTER .1,B N MABRA CENTER,VTD2000-121-7,Talladega City,2000,-86.113868,33.441719,100.0,B N Mabra Center,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TALLADEGA,B_N_ MABRA CENTER .2,B N MABRA CENTER,VTD2000-121-7,Talladega City,2000,-86.113868,33.441719,100.0,B N Mabra Center,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TALLADEGA,B_N_ MABRA CENTER .3,B N MABRA CENTER,VTD2000-121-7,Talladega City,2000,-86.113868,33.441719,100.0,B N Mabra Center,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TALLADEGA,CITY HALL - BON AIR,CITY HALL BON AIR,VTD2000-121-12,Childersburg,2000,-86.335414,33.26388,94.48,"Bon Air, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TALLADEGA,CITY HALL - LINCOLN,CITY HALL LINCOLN,VTD2000-121-2,Eastaboga School,2000,-86.1176769,33.6060109,96.1,Lincoln City Hall,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TALLADEGA,CITY HALL - OAK GROVE,CITY HALL OAK GROVE,VTD2000-121-12,Childersburg,2000,-86.294292,33.181211,90.1,"Oak Grove, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TALLADEGA,GABLES CORNER - TALLADEGA,GABLES CORNER TALLADEGA,VTD2000-121-7,Talladega City,2000,-86.106204,33.434936,88.84,"Talladega, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TALLADEGA,R_S_ LIMBAUGH COMM CENTER .2,R S LIMBAUGH COMMUNITY CENTER,VTD2000-121-12,Childersburg,2000,-86.349692,33.279526,98.63,R.s Limbaugh Community Center,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TALLAPOOSA,JACKSONS GAP VFD,JACKSONS GAP VOLUNTEER FIRE DEPARTMENT,VTD2000-123-18,J G Community Bldg,2000,-85.811997,32.886832,100.0,Jacksons' Gap Volunteer Fire Department,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TALLAPOOSA,TAPLEYS APPLIANCE CENTER,TAPLEYS APPLIANCE CENTER,VTD2000-123-2,Alex City Airport-Fire Station,2000,-85.953835,32.938553,99.48,Tapley Appliance Center,97.87234042553192,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TALLAPOOSA,WALL STREET COMMUNITY CENTER,WALL STREET COMMUNITY CENTER,VTD2000-123-10,Union Comm Bldg,2000,-85.8556,32.6958,87.5,Community Center,90.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TUSCALOOSA,COTTONDALE COMM CHURCH .1,COTTONDALE COMMUNITY CHURCH,VTD2000-125-17,Cottondale Methodist,2000,-87.45108,33.190475,100.0,Cottondale Community Church,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TUSCALOOSA,COURTHOUSE ANNEX .1,COURTHOUSE ANNEX,VTD2000-125-1,County Courthouse,2000,-87.5692548,33.2072503,98.39,Tuscaloosa County Courthouse Annex,90.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TUSCALOOSA,COURTHOUSE ANNEX .2,COURTHOUSE ANNEX,VTD2000-125-1,County Courthouse,2000,-87.5692548,33.2072503,98.39,Tuscaloosa County Courthouse Annex,90.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TUSCALOOSA,COURTHOUSE ANNEX .3,COURTHOUSE ANNEX,VTD2000-125-1,County Courthouse,2000,-87.5692548,33.2072503,98.39,Tuscaloosa County Courthouse Annex,90.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TUSCALOOSA,ECHOLA VFD,ECHOLA VOLUNTEER FIRE DEPARTMENT,VTD2000-125-34,Echola Community Center,2000,-87.790228,33.344507,100.0,Echola Volunteer Fire Department,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TUSCALOOSA,HAGLER VFD,HAGLER VOLUNTEER FIRE DEPARTMENT,VTD2000-125-27,Duncanville Fire Dept,2000,-87.339099,33.034949,100.0,Hagler Volunteer Fire Department,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TUSCALOOSA,KELLERMAN VOTING BLDG,KELLERMAN VOTING BUILDING,VTD2000-125-21,Brookwood City Hall-Kellerman,2000,-87.305004,33.340512,86.95,"Kellerman, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TUSCALOOSA,SAMANTHA VFD,SAMANTHA VOLUNTEER FIRE DEPARTMENT,VTD2000-125-32,Samantha Fire Dept-New Lexington Voting Blg,2000,-87.63191,33.4653,100.0,Samantha Volunteer Fire Department,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TUSCALOOSA,SIPSEY VALLEY VFD - BUHL,SIPSEY VALLEY VOLUNTEER FIRE DEPARTMENT BUHL,VTD2000-125-22,Coker-Buhl-Romulas Masonic Lodge,2000,-87.752727,33.25648,100.0,Sipsey Valley Volunteer Fire Department,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TUSCALOOSA,SPRAYBERRY REGIONAL ED CTR .2,SPRAYBERRY REGIONAL ED CENTER,VTD2000-125-7,Reg Education Center,2000,-87.571889,33.221353,100.0,Sprayberry Reg Ed Center,90.56603773584906,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,TUSCALOOSA,UNITY BAPTIST,UNITY BAPTIST,VTD2000-125-23,Goodrich Union Hall,2000,-87.620349,33.173333,100.0,Unity Baptist,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,WALKER,15-FARMSTEAD SCHOOL,FARMSTEAD SCHOOL,VTD2000-127-2,Farmstead School-Manchester Comm Bldg,2000,-87.280122,33.886005,92.78,Farmstead Jr High School,85.5,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,WALKER,28-GOODSPRINGS,GOODSPRINGS,VTD2000-127-11,Union Hall,2000,-87.231665,33.668979,100.0,"Goodsprings, Alabama",100.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,WALKER,3-JASPER MALL,JASPER MALL,VTD2000-127-2,Farmstead School-Manchester Comm Bldg,2000,-87.271822,33.850981,100.0,Jasper Mall,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,WALKER,36-PINEYWOODS,PINEYWOODS,VTD2000-127-15,Piney Woods Fire Dept-Sipsey School,2000,-87.12473,33.89455,100.0,Piney Woods,95.23809523809523,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,WALKER,37-SIPSEY SCH.,SIPSEY SCHOOL,VTD2000-127-15,Piney Woods Fire Dept-Sipsey School,2000,-87.088844,33.822053,91.34,"Sipsey, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,WALKER,42-OLD HERMAN CH.,OLD HERMAN CHURCH,VTD2000-127-17,Curry Smith Lake,2000,-87.234596,33.969365,94.71,Herman Church,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,WALKER,43-FROSTS CORONA,FROSTS CORONA,VTD2000-127-18,Corona Baptist Church,2000,-87.4693236,33.7084398,92.26,"Corona, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,WALKER,5-JASPER MALL,JASPER MALL,VTD2000-127-2,Farmstead School-Manchester Comm Bldg,2000,-87.271822,33.850981,100.0,Jasper Mall,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,WALKER,7-JASPER MALL,JASPER MALL,VTD2000-127-2,Farmstead School-Manchester Comm Bldg,2000,-87.271822,33.850981,100.0,Jasper Mall,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
2002,WASHINGTON,DEER PARK VFD,DEER PARK VOLUNTEER FIRE DEPARTMENT,VTD2000-129-10,Deer Park-Charity Chapel,2000,-88.313522,31.217617,98.13,Deer Park-Shiloh Volunteer Fire Department,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
