priority_rank,top_200,case_id,cycle,county_key,precinct_key,priority_activity,legislative_activity_proxy,turnout_proxy,observed_contests,physical_adjudication_candidate,administrative_likelihood,known_race_assignments,is_split_precinct,house_district_count,senate_district_count,suggested_donor_vtd_id,suggested_donor_name,name_match_score,name_match_margin,alias_evidence,adjacent_name_evidence,geocoder_query,geocoder_evidence,intervening_submission_numbers,doj_evidence,precinct_name_norm,precinct_split_base,donor_vintage,donor_vtd_id,donor_name,name_match_method,physical_precinct_count,donor_vtd_count,vtd_inventory_relation,iterative_match_round,frozen_one_to_one,intervening_doj_candidates,intervening_geometry_candidates
193,True,PCT-C09AD6DB9CB3,1994,LADRDALE,CO. BOARD OF ED. ADM. BLDG.,708.0,708.0,1048.0,24,True,none,senate-1,False,0,1,VTD2000-077-11,Lauderdale Co Bd of Ed,63.33333333333332,2.0430107526881613,1998:0280 CO. BOARD OF ED. ADM. BLDG. score=96.4 conf=high rel=one_to_one_candidate,1998:0280 CO. BOARD OF ED. ADM. BLDG. score=95.0 code_exact=0 base_exact=1 donor=[unresolved] || 2002:CO_ BOARD OF ED_ ADM_ BLDG_ score=85.2 code_exact=0 base_exact=1 donor=[unresolved],"COUNTY BOARD OF ED ADM BUILDING, LAUDERDALE County, Alabama","Board of Education score=79.18 type=POI county=Lauderdale County lon=-87.6793838 lat=34.7937559 || Lauderdale County, Alabama score=78.78 type=Locality county=Lauderdale County lon=-87.654050863717 lat=34.901377828123 || Lauderdale County Board of Education score=75.33 type=POI county=Lauderdale County lon=-87.6223 lat=34.8328",1999-3802|1999-3821|2000-0265,1999-3802: Precinct (Consolidation); Polling place (Consolidation) [Additional information received | Notice of withdrawal | Submission received] || 1999-3821: Precinct (Consolidation); Polling place (Consolidation) [Submission received] || 2000-0265: Precinct (Consolidation); Polling place (Consolidation) [Submission received],COUNTY BOARD OF ED ADM BUILDING,COUNTY BOARD OF ED ADM BUILDING,2000,,,unmatched_name,36,34,overflow,0,False,3,3
194,True,PCT-3486CAD66805,2006,MARSHALL,ARAB-NEW RECREATION CENTER 1,708.0,708.0,727.0,38,True,none,house-27|senate-9,False,1,1,VTD2010-095-20-1,Boaz Rec Center,82.82051282051282,0.0,2008:ARAB-NEW RECREATION CENTER 1 score=93.2 conf=high rel=split_or_merge_candidate || 2008:ARAB-NEW RECREATION CENTER 2 score=92.8 conf=high rel=split_or_merge_candidate,1998:0480 ARAB NEW RECREATION CENTER #1 score=87.1 code_exact=0 base_exact=1 donor=VTD2000-095-4-8-1 || 1998:0481 ARAB NEW RECREATION CENTER #2 score=83.9 code_exact=0 base_exact=1 donor=VTD2000-095-4-8-1,,,,,ARAB NEW RECREATION CENTER,ARAB NEW RECREATION CENTER,2010,,,unmatched_name,45,63,underflow,0,False,1,0
195,True,PCT-3226BC655D30,2006,SHELBY,CALERA MUNICIPAL LIB_ ANNEX .1,706.0,706.0,1528.0,37,True,none,house-41|senate-14|senate-15,True,1,2,VTD2010-117-32,Wilton Municipal Annex,77.02702702702702,22.125066242713288,,1998:011 HELENA MUNICIPAL score=85.5 code_exact=0 base_exact=0 donor=VTD2000-117-6 || 2002:WILTON MUNICIPAL ANNEX BLDG_ score=66.3 code_exact=0 base_exact=0 donor=VTD2000-117-4 || 2002:ALABASTER CITY HALL ANNEX .1 score=65.5 code_exact=0 base_exact=0 donor=[unresolved],"CALERA MUNICIPAL LIB ANNEX, SHELBY County, Alabama","Calera, Alabama score=82.97 type=Locality county=Shelby County lon=-86.760616 lat=33.107202 || Calera, Alabama score=82.97 type=Locality county=Shelby County lon=-86.7536 lat=33.1029 || Calera, Alabama score=82.97 type=Locality county=Shelby County lon=-86.74492 lat=33.12501",,,CALERA MUNICIPAL LIB ANNEX 1,CALERA MUNICIPAL LIB ANNEX,2010,,,unmatched_name,74,47,overflow,0,False,2,0
196,True,PCT-85193B64DC8C,1994,MADISON,CHURCH OF CHRIST BIG COVE,703.0,703.0,747.0,30,True,none,house-20|senate-7,False,1,1,VTD2000-089-17,Mayfair Church Of Christ,76.0,0.0,,1998:0710 PLAINVIEW CHURCH OF CHRIST score=74.1 code_exact=0 base_exact=0 donor=VTD2000-089-67 || 1998:0890 CHURCH OF CHRIST MERDNVL score=74.1 code_exact=0 base_exact=0 donor=VTD2000-089-83 || 2002:CHURCH OF CHRIST MERIDIANVILLE score=74.1 code_exact=0 base_exact=0 donor=VTD2000-089-83 || 2002:E HUNTSVILLE CHURCH OF CHRIST score=74.1 code_exact=0 base_exact=0 donor=[unresolved] || 2002:MADISON CHURCH OF CHRIST #1 score=74.1 code_exact=0 base_exact=0 donor=VTD2000-089-69,,,,,CHURCH OF CHRIST BIG COVE,CHURCH OF CHRIST BIG COVE,2000,,,unmatched_name,82,98,underflow,0,False,0,0
197,True,PCT-D87140B05BC9,2002,JEFFERSON,5701 HUEYTOWN COUN CLUB 02,701.0,701.0,738.0,50,True,none,house-57|senate-19,False,1,1,VTD2000-073-5114,Hueytown Council of Clubs,80.0,8.888888888888886,,2006:5701 HUEYTOWN COUN CLUB score=95.0 code_exact=0 base_exact=1 donor=VTD2010-073-5701 || 1998:0166 HUEYTOWN CLUBS score=71.1 code_exact=0 base_exact=0 donor=VTD2000-073-5114 || 1998:0167 HUEYTOWN CLUBS score=71.1 code_exact=0 base_exact=0 donor=VTD2000-073-5114 || 2006:5702 HUEYTOWN CTY HLL score=68.1 code_exact=0 base_exact=0 donor=VTD2010-073-5702 || 2006:1508 HUEYTOWN COMM SCH score=66.7 code_exact=0 base_exact=0 donor=VTD2010-073-1508,"HUEYTOWN COUN CLUB, JEFFERSON County, Alabama","Hueytown Rd, Bessemer, Alabama, 35023 score=85.72 type=StreetName county=Jefferson County lon=-86.995733191627 lat=33.444968357637 || Hueytown Plz, Bessemer, Alabama, 35023 score=85.72 type=StreetName county=Jefferson County lon=-86.995583198901 lat=33.447776659066 || Hueytown Pawn & Coin score=84.06 type=POI county=Jefferson County lon=-86.978506 lat=33.439367",2000-2266|2001-0204,2000-2266: Precinct (Consolidation); Polling place (Consolidation) [Submission received] || 2001-0204: Precinct (Consolidation); Polling place (Consolidation) [Submission received],HUEYTOWN COUN CLUB 2,HUEYTOWN COUN CLUB,2000,,,unmatched_name,372,186,overflow,0,False,7,2
198,True,PCT-A43DD87DF968,2006,BUTLER,NEW ARMORY .1,701.0,701.0,705.0,34,True,none,house-90|senate-30,False,1,1,VTD2010-013-1405,GEORGIANA NATIONAL GUARD ARMORY,85.5,1.082206635416583e-06,2008:NEW ARMORY #1 score=93.2 conf=medium rel=split_or_merge_candidate || 2008:NEW ARMORY #2 score=85.9 conf=medium rel=split_or_merge_candidate,2002:NEW ARMORY .1 score=100.0 code_exact=0 base_exact=1 donor=[unresolved] || 2002:NEW ARMORY .2 score=92.3 code_exact=0 base_exact=1 donor=[unresolved] || 1998:0170 NEW ARMORY #1 score=82.6 code_exact=0 base_exact=1 donor=[unresolved] || 1998:0171 NEW ARMORY #2 score=82.6 code_exact=0 base_exact=1 donor=[unresolved] || 1998:0380 G ANA ARMORY #1 score=85.5 code_exact=0 base_exact=0 donor=[unresolved],"NEW ARMORY, BUTLER County, Alabama","Butler County, Alabama score=87.14 type=Locality county=Butler County lon=-86.68028902208 lat=31.752444063584 || Butler County, Alabama score=87.14 type=Locality county=Butler County lon=-86.68029 lat=31.75243",,,NEW ARMORY 1,NEW ARMORY,2010,,,ambiguous_fuzzy_name,26,22,overflow,0,False,0,0
199,True,PCT-BB213F34567D,1998,MARSHALL,0471 ARAB SENIOR CITIZEN CENTER #2,699.0,699.0,1390.0,33,True,none,house-25|senate-9,False,1,1,VTD2000-095-26-1,Arab Comm Center,65.3125,0.0,2002:ARAB-SENIOR CITIZEN CENTER 1 score=90.8 conf=high rel=split_or_merge_candidate || 2002:ARAB-SENIOR CITIZEN CENTER 2 score=87.8 conf=high rel=split_or_merge_candidate,1994:ARAB RECREATION CENTER score=85.5 code_exact=0 base_exact=0 donor=[unresolved] || 2006:SIMS COMMUNITY CENTER score=85.5 code_exact=0 base_exact=0 donor=[unresolved],,,,,ARAB SENIOR CITIZEN CENTER,ARAB SENIOR CITIZEN CENTER,2000,,,unmatched_name,49,63,underflow,0,False,0,0
200,True,PCT-761E6711F8B4,1994,CLAY,ASHLAND NATL. G.A.,698.0,698.0,884.0,26,True,none,house-37|senate-13,False,1,1,VTD2000-027-1701,Ashland Nat'l Guard Armory,85.5,4.440892098500626e-14,,1998:1601 ASHLAND score=85.5 code_exact=0 base_exact=0 donor=VTD2000-027-1601 || 1998:1701 ASHLAND score=85.5 code_exact=0 base_exact=0 donor=VTD2000-027-1701 || 1998:1801 ASHLAND score=85.5 code_exact=0 base_exact=0 donor=VTD2000-027-1801 || 1998:2201 ASHLAND score=85.5 code_exact=0 base_exact=0 donor=VTD2000-027-2201 || 2002:ASHLAND NATIONAL GUARD 17 score=69.8 code_exact=0 base_exact=0 donor=VTD2000-027-2201,,,,,ASHLAND NATL G A,ASHLAND NATL G A,2000,,,ambiguous_fuzzy_name,17,23,underflow,0,False,0,0
201,False,PCT-F8BF0517B733,1998,MOBILE,34-101-05,694.0,694.0,2367.0,51,True,none,house-101|senate-34,False,1,1,VTD2000-097-101-3,E R Dickson School,30.000000000000004,2.30769230769231,,,,,,,34 101 5,101,2000,,,unmatched_name,97,96,overflow,0,False,3,0
202,False,PCT-8353B45EAE4B,2006,TUSCALOOSA,UN PRESIDENTAL PAVILION .3,693.0,693.0,948.0,38,True,none,house-63|senate-21,False,1,1,VTD2010-125-10A,University Mall,49.6551724137931,0.0,,2002:JAYCEE PARK .3 score=85.5 code_exact=0 base_exact=0 donor=VTD2000-125-13 || 2002:MCABEE CENTER .3 score=85.5 code_exact=0 base_exact=0 donor=[unresolved] || 2002:MCFARLAND MALL .3 score=85.5 code_exact=0 base_exact=0 donor=VTD2000-125-16,"UN PRESIDENTAL PAVILION, TUSCALOOSA County, Alabama","Presidential Cir, Tuscaloosa, Alabama, 35401 score=82.68 type=StreetName county=Tuscaloosa County lon=-87.551368996362 lat=33.211945486336 || Tuscaloosa County, Alabama score=80.91 type=Locality county=Tuscaloosa County lon=-87.52502930704 lat=33.289559468584 || Tuskaloosa Cir, Northport, Alabama, 35475 score=73.94 type=StreetName county=Tuscaloosa County lon=-87.596860561067 lat=33.364907244286",,,UN PRESIDENTAL PAVILION 3,UN PRESIDENTAL PAVILION,2010,,,unmatched_name,93,41,overflow,0,False,1,0
203,False,PCT-3B13B97D214C,1998,JEFFERSON,0076 FIRE STATION #32,691.0,691.0,1424.0,73,True,none,house-46|senate-16,False,1,1,VTD2000-073-5208,Fire Station #2,100.0,0.0114157334005438,1994:FIRE STATION #32 score=92.1 conf=high rel=split_or_merge_candidate || 1994:FIRE STATION #30 score=91.1 conf=high rel=split_or_merge_candidate || 1994:FIRE STATION #18 score=90.2 conf=high rel=split_or_merge_candidate || 1994:FIRE STATION #29 score=89.9 conf=high rel=split_or_merge_candidate || 1994:FIRE STATION #31 score=87.7 conf=high rel=split_or_merge_candidate,2006:4803 FIRE STATION .32 score=81.0 code_exact=0 base_exact=1 donor=VTD2010-073-4803 || 2006:4804 FIRE STATION .2 score=78.0 code_exact=0 base_exact=1 donor=VTD2010-073-4804 || 2006:4504 FIRE STATION .31 score=76.2 code_exact=0 base_exact=1 donor=VTD2010-073-4504 || 2006:5310 FIRE STATION .22 score=76.2 code_exact=0 base_exact=1 donor=VTD2010-073-5310 || 2006:5610 FIRE STATION .5 score=73.2 code_exact=0 base_exact=1 donor=VTD2010-073-5610,"FIRE STATION, JEFFERSON County, Alabama",Adamsville Fire And Rescue Service score=100 type=POI county=Jefferson County lon=-86.955714 lat=33.600535 || Antioch Volunteer Fire Department score=100 type=POI county=Jefferson County lon=-87.300511 lat=33.448172 || Bessemer Fire Department score=100 type=POI county=Jefferson County lon=-86.958389 lat=33.393887,,,FIRE STATION,FIRE STATION,2000,,,ambiguous_exact_name,357,186,overflow,0,False,7,0
204,False,PCT-9FAAE739E502,1994,ELMORE,MILLBROOK-23,689.0,689.0,905.0,30,True,none,house-75|house-88|senate-25|senate-30,True,2,2,VTD2000-051-024A,Millbrook Memorial Prk,85.5,1.4432899320127038e-13,,2002:MILLBROOK MEMORIAL PARK .1 score=77.1 code_exact=0 base_exact=0 donor=VTD2000-051-0231 || 2002:MILLBROOK MEMORIAL PARK .2 score=77.1 code_exact=0 base_exact=0 donor=VTD2000-051-0231 || 1998:0480 MILLBROOK MEMORIAL PARK #1 score=67.5 code_exact=0 base_exact=0 donor=VTD2000-051-0231 || 1998:0481 MILLBROOK MEMORIAL PARK #2 score=67.5 code_exact=0 base_exact=0 donor=VTD2000-051-0231,,,,,MILLBROOK 23,MILLBROOK,2000,,,ambiguous_fuzzy_name,28,45,underflow,0,False,1,0
205,False,PCT-E2DF313D7EFF,2006,MOBILE,FIRST ASSEMBLY GOD .2,683.0,683.0,4410.0,38,True,none,house-101|house-103|senate-35,True,2,1,VTD2010-097-93,First Baptist Church of Irvington,85.5,0.0,,2002:1ST ASSEMBLY OF GOD score=75.0 code_exact=0 base_exact=0 donor=VTD2000-097-101-4,"FIRST ASSEMBLY GOD, MOBILE County, Alabama","Mobile County, Alabama score=81.71 type=Locality county=Mobile County lon=-88.197537384084 lat=30.685141794013 || Mobile County, Alabama score=81.71 type=Locality county=Mobile County lon=-88.19753 lat=30.68515 || Exit 1, Mobile, Alabama, 36693 score=79.75 type=StreetName county=Mobile County lon=-88.123967656764 lat=30.654897326218",2007-5786,2007-5786: Precinct (Realignment) [Submission received],FIRST ASSEMBLY GOD 2,FIRST ASSEMBLY GOD,2010,,,ambiguous_fuzzy_name,184,99,overflow,0,False,5,1
206,False,PCT-EE30297FA5BE,1998,TALLAPOOSA,0065 ALEX CITY FIRE STATION LK HILL,681.0,681.0,1357.0,30,True,none,house-81|senate-27,False,1,1,VTD2000-123-15,Camp Hill City Hall,85.5,4.561343525111283e-08,2002:ALEX CITY FIRE STATION LK HILL score=97.4 conf=high rel=split_or_merge_candidate,1994:CAMP HILL CITY HALL score=85.5 code_exact=0 base_exact=0 donor=VTD2000-123-15 || 1994:NEW SITE FIRE DEPT. score=85.5 code_exact=0 base_exact=0 donor=VTD2000-123-5 || 1994:OURTOWN FIRE STATION score=85.5 code_exact=0 base_exact=0 donor=[unresolved] || 1994:PACES PT FIRE STATION score=85.5 code_exact=0 base_exact=0 donor=VTD2000-123-9 || 1994:REELTOWN FIRE DEPT. score=85.5 code_exact=0 base_exact=0 donor=VTD2000-123-12,"ALEX CITY FIRE STATION LK HILL, TALLAPOOSA County, Alabama","Lake Hill Dr, Alexander City, Alabama, 35010 score=80.86 type=StreetName county=Tallapoosa County lon=-85.882826322504 lat=32.901010544685 || Station Rd, Daviston, Alabama, 36256 score=79.82 type=StreetName county=Tallapoosa County lon=-85.774916547786 lat=33.048415711547 || Lake Dr, Jacksons Gap, Alabama, 36861 score=79.82 type=StreetName county=Tallapoosa County lon=-85.878485057481 lat=32.873589419889",99-0112,99-0112: Precinct (Consolidation); Polling place (Consolidation) [Submission received],ALEX CITY FIRE STATION LK HILL,ALEX CITY FIRE STATION LK HILL,2000,,,ambiguous_fuzzy_name,28,18,overflow,0,False,2,1
207,False,PCT-A07735A59B33,2006,MOBILE,ARIEL W HOLLOWAY SCHOOL .2,680.0,680.0,3638.0,36,True,none,house-99|senate-33,False,1,1,VTD2010-097-35,Whitley School,85.5,0.0,,2002:WHITLEY SCHOOL score=85.5 code_exact=0 base_exact=0 donor=VTD2000-097-103-1 || 2002:ARIEL HOLLOWAY SCH score=83.1 code_exact=0 base_exact=0 donor=VTD2000-097-99-4,"ARIEL W HOLLOWAY SCHOOL, MOBILE County, Alabama","A W Holloway Elementary School score=82.86 type=POI county=Mobile County lon=-88.097793 lat=30.709844 || Holloway Dr, Theodore, Alabama, 36582 score=80.04 type=StreetName county=Mobile County lon=-88.239079489484 lat=30.573499985306 || Holloway Dr N, Theodore, Alabama, 36582 score=79.51 type=StreetName county=Mobile County lon=-88.240700508024 lat=30.573493531877",2007-5786,2007-5786: Precinct (Realignment) [Submission received],ARIEL W HOLLOWAY SCHOOL 2,ARIEL W HOLLOWAY SCHOOL,2010,,,ambiguous_fuzzy_name,184,99,overflow,0,False,5,1
208,False,PCT-D3106F53259C,2002,BARBOUR,SANFORD GYM,677.0,677.0,821.0,22,True,none,house-84|senate-28,False,1,1,VTD2000-005-3,Coggin's Store,38.0,1.461538461538467,,1994:SANFORD AVE. GYM score=95.0 code_exact=0 base_exact=0 donor=VTD2000-005-5 || 1998:012 SANFORD W-3 B. score=85.5 code_exact=0 base_exact=0 donor=[unresolved],"SANFORD GYM, BARBOUR County, Alabama","Sanford Ave, Eufaula, Alabama, 36027 score=92.23 type=StreetName county=Barbour County lon=-85.150672420541 lat=31.896083310085 || Stanford Dr, Eufaula, Alabama, 36027 score=88.23 type=StreetName county=Barbour County lon=-85.167316640085 lat=31.77458562096 || Barbour County, Alabama score=86.67 type=Locality county=Barbour County lon=-85.393197045092 lat=31.86959273875",,,SANFORD GYM,SANFORD GYM,2000,,,unmatched_name,23,10,overflow,0,False,1,0
209,False,PCT-4DB1249B28EB,2002,ELMORE,SANTUCK COMMUNITY CENTER,676.0,676.0,684.0,26,True,none,house-31|senate-25,False,1,1,VTD2000-051-0081,Santuck Community Center,100.0,1.0612608569715577e-07,1998:0160 SANTUCK COMM. CENTER score=97.8 conf=high rel=split_or_merge_candidate,2006:SANTUCK COMMUNITY CENTER score=100.0 code_exact=0 base_exact=1 donor=[unresolved] || 1998:0160 SANTUCK COMM. CENTER score=77.6 code_exact=0 base_exact=1 donor=[unresolved] || 2006:SEMAN COMMUNITY CENTER score=87.0 code_exact=0 base_exact=0 donor=[unresolved] || 2006:TITUS COMMUNITY CENTER score=82.6 code_exact=0 base_exact=0 donor=VTD2010-051-0131 || 1994:SANTUCK COMMUNITY HOUSE score=80.9 code_exact=0 base_exact=0 donor=[unresolved],,,,,SANTUCK COMMUNITY CENTER,SANTUCK COMMUNITY CENTER,2000,,,ambiguous_exact_name,30,45,underflow,0,False,3,0
210,False,PCT-7E629DF08E0F,2002,RUSSELL,LADONIA FIRE STATION #2,672.0,672.0,696.0,28,True,none,house-80|senate-27,False,1,1,VTD2000-113-2,Ladonia Fire Dept,74.4186046511628,24.418604651162795,1998:0020 LADONIA FIRE STATION #1 score=89.4 conf=high rel=split_or_merge_candidate || 1998:0021 LADONIA FIRE STATION #2 score=80.0 conf=high rel=split_or_merge_candidate,1994:LADONIA FIRE STATION 2 score=97.8 code_exact=0 base_exact=1 donor=VTD2000-113-2 || 1994:LADONIA FIRE STATION 1 score=93.3 code_exact=0 base_exact=1 donor=VTD2000-113-2 || 1998:0020 LADONIA FIRE STATION #1 score=88.4 code_exact=0 base_exact=1 donor=[unresolved] || 1998:0190 VOLUNTEER FIRE DEPT. HURTSBORO score=85.5 code_exact=0 base_exact=0 donor=[unresolved] || 1994:SEALE ROAD FIRE STATION 2 score=75.0 code_exact=0 base_exact=0 donor=VTD2000-113-5-1A,"LADONIA FIRE STATION, RUSSELL County, Alabama","Ladonia, Alabama score=87.54 type=Locality county=Russell County lon=-85.079536 lat=32.465693 || Ladonia, Alabama score=87.54 type=Locality county=Russell County lon=-85.0791 lat=32.4682 || Ladonia Dr, Phenix City, Alabama, 36869 score=81.07 type=StreetName county=Russell County lon=-85.073839474994 lat=32.463999477905",,,LADONIA FIRE STATION,LADONIA FIRE STATION,2000,,,unmatched_name,18,19,underflow,0,False,1,0
211,False,PCT-6AAB037FE590,2002,LAWRENCE,CADDO SENIOR CITIZEN SITE 34-1,672.0,672.0,678.0,23,True,none,house-7|senate-4,False,1,1,VTD2000-079-10-1,Caddo Fire Station,85.5,20.115384615384613,1998:0250 CADDO SENIOR CITIZEN SITE score=86.0 conf=medium rel=one_to_one_candidate,2006:CADDO SENIOR CITIZEN SITE 34-1 score=100.0 code_exact=0 base_exact=1 donor=[unresolved] || 1998:0250 CADDO SENIOR CITIZEN SITE score=86.4 code_exact=0 base_exact=0 donor=[unresolved] || 1994:CADDO FIRE STATION score=85.5 code_exact=0 base_exact=0 donor=VTD2000-079-10-1,,,,,CADDO SENIOR CITIZEN SITE 34 1,CADDO SENIOR CITIZEN SITE 34,2000,,,unmatched_name,30,38,underflow,0,False,0,0
212,False,PCT-3CE2C772AEDB,1998,LIMESTONE,0030 NATIONAL GUARD ARMORY #1,666.0,666.0,1349.0,36,True,none,house-4|house-5|senate-2,True,2,1,VTD2000-083-3,Ardmore Th-Johnson Elem School-Oak Grove FD,45.00000000000001,4.285714285714299,2002:NATIONAL GUARD ARMORY .2 score=93.2 conf=medium rel=split_or_merge_candidate || 1994:NATIONAL GUARD ARMORY 2 score=91.9 conf=high rel=split_or_merge_candidate || 1994:NATIONAL GUARD ARMORY 1 score=90.9 conf=high rel=split_or_merge_candidate || 2002:NATIONAL GUARD ARMORY .1 score=87.1 conf=medium rel=split_or_merge_candidate,1994:NATIONAL GUARD ARMORY 1 score=90.7 code_exact=0 base_exact=1 donor=[unresolved] || 1994:NATIONAL GUARD ARMORY 2 score=90.7 code_exact=0 base_exact=1 donor=[unresolved],"NATIONAL GUARD ARMORY, LIMSTONE County, Alabama","National Guard Recruiter score=88.41 type=POI county=Limestone County lon=-86.9536 lat=34.7919 || National Dr, Athens, Alabama, 35613 score=80.76 type=StreetName county=Limestone County lon=-86.890015127634 lat=34.752750751389 || Limestone County, Alabama score=81.46 type=Locality county=Limestone County lon=-86.981406089101 lat=34.810071642581",99-1261,99-1261: Precinct (Consolidation); Polling place (Changed) [Submission received],NATIONAL GUARD ARMORY,NATIONAL GUARD ARMORY,2000,,,unmatched_name,32,13,overflow,0,False,1,1
213,False,PCT-ED3E76317AEF,2006,CHEROKEE,THE ROC .2,663.0,663.0,1288.0,37,True,none,house-39|senate-10,False,1,1,VTD2010-019-0181,McCord's Crossroad Volunteer Fire Dept./ Rock Run Church,60.00000000000001,10.000000000000009,2008:THE ROC #2 score=90.7 conf=medium rel=split_or_merge_candidate || 2008:THE ROC #1 score=90.5 conf=medium rel=split_or_merge_candidate,2002:AMERICAN LEGION BUILDING .2 score=85.5 code_exact=0 base_exact=0 donor=[unresolved] || 2002:PLEASANT VALLEY BAPTIST .2 score=85.5 code_exact=0 base_exact=0 donor=VTD2000-019-19,"THE ROC, CHEROKEE County, Alabama","Cherokee County, Alabama score=91.11 type=Locality county=Cherokee County lon=-85.603769471976 lat=34.175951617621 || Cherokee County, Alabama score=91.11 type=Locality county=Cherokee County lon=-85.60379 lat=34.17596 || Cherokee County score=86.67 type=POI county=Cherokee County lon=-85.678973 lat=34.1523087",,,THE ROC 2,THE ROC,2010,,,unmatched_name,24,20,overflow,0,False,0,0
214,False,PCT-73B1A019C6F4,2002,SHELBY,ALABASTER CITY HALL ANNEX .2,658.0,658.0,771.0,30,True,none,house-49|senate-14|senate-15,True,1,2,VTD2000-117-16,Vincent City Hall,85.5,36.98936170212766,,1994:ALABASTER HALL ANNEX score=95.0 code_exact=0 base_exact=0 donor=[unresolved] || 1994:UNION HALL score=85.5 code_exact=0 base_exact=0 donor=[unresolved] || 1994:VINCENT CITY HALL score=85.5 code_exact=0 base_exact=0 donor=VTD2000-117-16 || 1994:WILTON CITY HALL score=85.5 code_exact=0 base_exact=0 donor=VTD2000-117-4 || 1998:033 ALABASTER score=85.5 code_exact=0 base_exact=0 donor=[unresolved],"ALABASTER CITY HALL ANNEX, SHELBY County, Alabama","Alabaster City Hall score=92.68 type=POI county=Shelby County lon=-86.825846 lat=33.232814 || Alabaster City Hall score=92.68 type=POI county=Shelby County lon=-86.825773 lat=33.232829 || Alabaster Blvd, Alabaster, Alabama, 35007 score=84.1 type=StreetName county=Shelby County lon=-86.79582352356 lat=33.238651432363",2000-3501,2000-3501: Precinct (Consolidation); Polling place (Consolidation) [Submission received],ALABASTER CITY HALL ANNEX 2,ALABASTER CITY HALL ANNEX,2000,,,unmatched_name,59,22,overflow,0,False,4,1
215,False,PCT-137523EF9428,2002,JEFFERSON,5601 CANAAN BAPTIST 02,657.0,657.0,831.0,50,True,none,house-56|senate-14,False,1,1,VTD2000-073-5212,Shady Grove Baptist Church,85.5,0.0,,2006:5601 CANAAN BAPTIST score=95.0 code_exact=0 base_exact=1 donor=VTD2010-073-5601,"CANAAN BAPTIST, JEFFERSON County, Alabama",Canaan Baptist Church score=90.28 type=POI county=Jefferson County lon=-86.964091 lat=33.40192 || Canaan Baptist Church score=90.28 type=POI county=Jefferson County lon=-86.926763 lat=33.342055 || Canaan Baptist Church score=90.28 type=POI county=Jefferson County lon=-86.96432 lat=33.40207,2000-2266|2001-0204,2000-2266: Precinct (Consolidation); Polling place (Consolidation) [Submission received] || 2001-0204: Precinct (Consolidation); Polling place (Consolidation) [Submission received],CANAAN BAPTIST 2,CANAAN BAPTIST,2000,,,ambiguous_fuzzy_name,372,186,overflow,0,False,7,2
