state,year,chamber,district,heda_dem_votes,heda_rep_votes,heda_total_votes,dem_two_party_share,heda_dem_margin,precinct_fragment_rows,office,baseline_dem_votes,baseline_rep_votes,context_fragment_rows,split_context_rows,expected_context_groups,allocated_context_groups,incomplete_context_groups,baseline_dem_margin,baseline_allocation_quality,klarner_dem_votes,klarner_rep_votes,dinc,rinc,dswitch,rswitch,uncont,dontuse,bigthird,dem_candidate,rep_candidate,dem_votes,rep_votes,legislative_dem_margin,raw_overperformance_vs_baseline,incumbency_balance,contested_two_party,model_eligible_permissive,model_eligible,heda_dem_vote_delta,heda_rep_vote_delta,result_source,baseline_source,panel_source,baseline_office,minimum_party_vote_coverage,allocated_votes,source_votes,source_legislative_turnout,matched_legislative_turnout,legislative_turnout_join_coverage,cycle_gate,coverage_gate,allocated_context_votes,statewide_context_votes,minimum_party_context_footprint_share,staging_reconciliation_gate,reconciliation_status,legislative_turnout
TX,2004,house,9,21679.0,28615.0,50294.0,0.4310454527379011,-0.1379090945241977,82.0,USP,17556.0,34175.0,82.0,0.0,82.0,82.0,0.0,-32.12580464325066,whole_precincts,21679.0,28613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"moore, robin l","blake, roy, jr 2",21679.0,28613.0,-13.787481110315756,18.338323532934904,0.0,True,True,True,0.0,2.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,10,15731.0,42089.0,57820.0,0.272068488412314,-0.4558630231753718,68.0,USP,15390.0,43825.0,68.0,0.0,68.0,68.0,0.0,-48.01992738326437,whole_precincts,15732.0,42089.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"gilbreath, james j","pitts, james r (jim)",15732.0,42089.0,-45.5837844381799,2.4361429450844767,-1.0,True,True,True,-1.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,11,26883.0,24121.0,51004.0,0.5270763077405693,0.0541526154811387,91.0,USP,15217.0,37585.0,91.0,0.0,91.0,91.0,0.0,-42.36203174122193,whole_precincts,26885.0,24123.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"hopson, chuck","alberts, mike",26885.0,24123.0,5.4148368883312425,47.77686862955317,1.0,True,True,True,-2.0,-2.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,12,24973.0,23952.0,48925.0,0.5104343382728667,0.0208686765457332,94.0,USP,16853.0,33349.0,94.0,0.0,94.0,94.0,0.0,-32.85924863551253,whole_precincts,24974.0,23954.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"mcreynolds, jim","clemons, billy",24974.0,23954.0,2.0846958796599084,34.94394451517244,1.0,True,True,True,-1.0,-2.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,17,29706.0,24459.0,54165.0,0.5484353364718915,0.0968706729437828,103.0,USP,20401.0,36289.0,103.0,0.0,103.0,103.0,0.0,-28.026106897159995,whole_precincts,29706.0,24459.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"cook, robert l (robby)","killgore, jean",29706.0,24459.0,9.687067294378288,37.713174191538286,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,18,21919.0,26351.0,48270.0,0.4540915682618603,-0.0918168634762792,62.0,USP,15689.0,34535.0,62.0,0.0,62.0,62.0,0.0,-37.52389295954126,whole_precincts,21925.0,26337.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"ellis, dan","otto, john",21925.0,26337.0,-9.14176785048278,28.38212510905848,1.0,True,True,True,-6.0,14.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,19,23616.0,29350.0,52966.0,0.4458709360721972,-0.1082581278556054,70.0,USP,16953.0,36492.0,70.0,0.0,70.0,70.0,0.0,-36.55907942744878,whole_precincts,23648.0,29411.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"peveto, rex","hamilton, mike (tuffy)",23648.0,29411.0,-10.861493808778906,25.69758561866988,-1.0,True,True,True,-32.0,-61.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,20,22202.0,48920.0,71122.0,0.3121678243019037,-0.3756643513961925,62.0,USP,22797.0,50984.0,62.0,0.0,62.0,62.0,0.0,-38.20360255350293,whole_precincts,22202.0,48920.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"stauber, jim","gattis, dan m",22202.0,48920.0,-37.56643513961925,0.637167413883688,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,25,15514.0,30139.0,45653.0,0.3398243269883688,-0.3203513460232624,39.0,USP,14506.0,32432.0,39.0,0.0,39.0,39.0,0.0,-38.19080489155908,whole_precincts,15514.0,30139.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"weems, wade","bonnen, dennis",15514.0,30139.0,-32.035134602326245,6.15567028923283,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,28,22553.0,40312.0,62865.0,0.358752883162332,-0.282494233675336,62.0,USP,22601.0,43062.0,62.0,0.0,62.0,62.0,0.0,-31.16062318200509,whole_precincts,22561.0,40338.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"shelton, gary l","hegar, glenn",22561.0,40338.0,-28.262770473298463,2.8978527087066226,-1.0,True,True,True,-8.0,-26.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,34,23174.0,18923.0,42097.0,0.5504905337672519,0.1009810675345036,72.0,USP,19162.0,23604.0,72.0,0.0,72.0,72.0,0.0,-10.386755834073798,whole_precincts,23175.0,18924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"herrero, abel","arnold, terry",23175.0,18924.0,10.097627022019523,20.484382856093323,0.0,True,True,True,-1.0,-1.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,35,23152.0,22310.0,45462.0,0.5092604812810699,0.0185209625621398,108.0,USP,19183.0,27866.0,108.0,0.0,108.0,108.0,0.0,-18.455227528746622,whole_precincts,23165.0,22316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"toureilles, yvonne g","opiela, eric",23165.0,22316.0,1.8667135727006885,20.321941101447315,0.0,True,True,True,-13.0,-6.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,43,20044.0,13751.0,33795.0,0.5931054889776595,0.1862109779553188,74.0,USP,16685.0,18712.0,74.0,0.0,74.0,74.0,0.0,-5.726473994971325,whole_precincts,20047.0,13756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"escobar, juan m","hubert, john t",20047.0,13756.0,18.610774191639795,24.33724818661112,0.0,True,True,True,-3.0,-5.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,45,34239.0,28516.0,62755.0,0.5455979603218867,0.0911959206437734,72.0,USP,26390.0,36688.0,72.0,0.0,72.0,72.0,0.0,-16.325818827483435,whole_precincts,34264.0,28536.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"rose, patrick m","askew, alan a",34264.0,28536.0,9.121019108280256,25.44683793576369,1.0,True,True,True,-25.0,-20.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,48,34258.0,34405.0,68663.0,0.4989295544907737,-0.0021408910184524,39.0,USP,32522.0,36730.0,39.0,0.0,39.0,39.0,0.0,-6.076358805521863,whole_precincts,34258.0,34405.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"white, kelly","baxter, todd",34258.0,34405.0,-0.2140891018452441,5.862269703676619,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,50,31401.0,30832.0,62233.0,0.5045715295743416,0.0091430591486831,40.0,USP,31601.0,33318.0,40.0,0.0,40.0,40.0,0.0,-2.6448343320137404,whole_precincts,31401.0,30832.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"strama, mark","stick, jack",31401.0,30832.0,0.9143059148683176,3.559140246882058,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,54,18594.0,28906.0,47500.0,0.3914526315789474,-0.2170947368421052,48.0,USP,18417.0,31410.0,48.0,0.0,48.0,48.0,0.0,-26.076223734120056,whole_precincts,18594.0,28907.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"lindsay, edward","hupp, suzanna g",18594.0,28907.0,-21.711121871118504,4.365101863001552,-1.0,True,True,True,0.0,-1.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,56,27977.0,31042.0,59019.0,0.4740337857300191,-0.0519324285399617,56.0,USP,16415.0,43708.0,56.0,0.0,56.0,56.0,0.0,-45.39527302363488,whole_precincts,27288.0,31042.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"mabry, john","anderson, charles (doc)",27288.0,31042.0,-6.435796331218927,38.959476692415954,1.0,True,True,True,689.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,57,23755.0,16958.0,40713.0,0.5834745658634835,0.1669491317269668,86.0,USP,18734.0,23468.0,86.0,0.0,86.0,86.0,0.0,-11.217477844651912,whole_precincts,23765.0,16974.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"dunnam, jim","hibbs, jeffrey t",23765.0,16974.0,16.669530425390903,27.887008270042813,1.0,True,True,True,-10.0,-16.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,58,16020.0,36995.0,53015.0,0.3021786286899934,-0.3956427426200132,50.0,USP,14140.0,40555.0,50.0,0.0,50.0,50.0,0.0,-48.2950909589542,whole_precincts,16020.0,37001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"kauffman, greg a","orr, rob",16020.0,37001.0,-39.57111333245318,8.723977626501018,0.0,True,True,True,0.0,-6.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,59,15578.0,27593.0,43171.0,0.3608440851497533,-0.2783118297004934,85.0,USP,11316.0,33018.0,85.0,0.0,85.0,85.0,0.0,-48.95114359182568,whole_precincts,15603.0,27621.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"nauert, rodney g","miller, sid",15603.0,27621.0,-27.80399777901166,21.147145812814024,-1.0,True,True,True,-25.0,-28.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,60,16536.0,38326.0,54862.0,0.3014108125843024,-0.3971783748313951,87.0,USP,12718.0,44401.0,87.0,0.0,87.0,87.0,0.0,-55.4684080603652,whole_precincts,16536.0,38368.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"graves, roland","keffer, james l (jim)",16536.0,38368.0,-39.76395162465394,15.704456435711258,-1.0,True,True,True,0.0,-42.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,69,26350.0,23395.0,49745.0,0.5297014775354307,0.0594029550708613,50.0,USP,13867.0,36780.0,50.0,0.0,50.0,50.0,0.0,-45.24058680672103,whole_precincts,25928.0,22904.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"farabee, david","craft, shirley",25928.0,22904.0,6.192660550458716,51.43324735717975,1.0,True,True,True,422.0,491.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,70,18451.0,58518.0,76969.0,0.2397198872273253,-0.5205602255453494,60.0,USP,20255.0,60145.0,60.0,0.0,60.0,60.0,0.0,-49.61442786069652,whole_precincts,18451.0,58520.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"woodward, martin","paxton, ken",18451.0,58520.0,-52.05726832183549,-2.442840461138978,-1.0,True,True,True,0.0,-2.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,72,19387.0,25926.0,45313.0,0.4278463134199898,-0.1443073731600203,81.0,USP,10907.0,36005.0,81.0,0.0,81.0,81.0,0.0,-53.500170532060025,whole_precincts,19387.0,25926.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"slone, jeri","campbell, scott",19387.0,25926.0,-14.43073731600203,39.069433216058,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,79,21053.0,10561.0,31614.0,0.6659391408869488,0.3318782817738976,30.0,USP,17262.0,15089.0,30.0,0.0,30.0,30.0,0.0,6.716948471453742,whole_precincts,21053.0,10561.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"pickett, joseph c (joe)","chavez, dan",21053.0,10561.0,33.18782817738976,26.47087970593602,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,81,10379.0,31285.0,41664.0,0.2491119431643625,-0.501776113671275,44.0,USP,9647.0,32943.0,44.0,0.0,44.0,44.0,0.0,-54.69828598262503,whole_precincts,10379.0,31288.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"chavira, arlo","west, g e (buddy)",10379.0,31288.0,-50.1811985504116,4.517087432213437,-1.0,True,True,True,0.0,-3.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,83,12561.0,46319.0,58880.0,0.2133322010869565,-0.573335597826087,87.0,USP,11044.0,49793.0,87.0,0.0,87.0,87.0,0.0,-63.69314726235679,whole_precincts,12561.0,46321.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"miller, john e 2","jones, delwin",12561.0,46321.0,-57.33500900105295,6.358138261303836,-1.0,True,True,True,0.0,-2.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,84,14562.0,31098.0,45660.0,0.3189224704336399,-0.3621550591327201,50.0,USP,14046.0,33124.0,50.0,0.0,50.0,50.0,0.0,-40.44519821920712,whole_precincts,14562.0,31098.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"mcvay, freda","isett, carl h",14562.0,31098.0,-36.21550591327201,4.22969230593511,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,85,25583.0,17955.0,43538.0,0.5876016353530249,0.1752032707060498,157.0,USP,10811.0,34863.0,157.0,0.0,157.0,157.0,0.0,-52.660156763147526,whole_precincts,25602.0,17967.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"laney, james (petep)","sharp, kent",25602.0,17967.0,17.523927563175654,70.18408432632319,1.0,True,True,True,-19.0,-12.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,89,16591.0,53875.0,70466.0,0.2354468821843158,-0.5291062356313683,62.0,USP,17370.0,56751.0,62.0,0.0,62.0,62.0,0.0,-53.13069170680374,whole_precincts,16591.0,53875.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"harris, lehman","laubenberg, jodie",16591.0,53875.0,-52.91062356313683,0.2200681436669072,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,90,14841.0,7913.0,22754.0,0.6522369693240749,0.3044739386481497,79.0,USP,14251.0,9311.0,79.0,0.0,79.0,79.0,0.0,20.96596214243273,whole_precincts,14841.0,7913.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"burnam, lon","keilberg, larry",14841.0,7913.0,30.447393864814977,9.481431722382249,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,93,17924.0,22866.0,40790.0,0.4394214268202991,-0.1211571463594018,52.0,USP,18417.0,24076.0,52.0,0.0,52.0,52.0,0.0,-13.317487586190667,whole_precincts,17924.0,22866.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"gregory, mike","goodman, toby",17924.0,22866.0,-12.11571463594018,1.2017729502504864,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,94,21262.0,36377.0,57639.0,0.3688821804680858,-0.2622356390638283,49.0,USP,19826.0,40123.0,49.0,0.0,49.0,49.0,0.0,-33.85711187843,whole_precincts,21262.0,36377.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"woolridge, ruby","grusendorf, kent",21262.0,36377.0,-26.223563906382832,7.633547972047165,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,96,26447.0,40224.0,66671.0,0.3966792158509697,-0.2066415682980606,55.0,USP,25980.0,43607.0,55.0,0.0,55.0,55.0,0.0,-25.33088076795953,whole_precincts,26447.0,40224.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"cox, darrel","zedler, bill",26447.0,40224.0,-20.664156829806064,4.666723938153467,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,97,23425.0,40306.0,63731.0,0.3675605278435926,-0.2648789443128148,67.0,USP,23687.0,42454.0,67.0,0.0,67.0,67.0,0.0,-28.37423080993635,whole_precincts,23425.0,40306.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"stevens, nancy r","mowery, anna",23425.0,40306.0,-26.48789443128148,1.886336378654871,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,99,17602.0,40441.0,58043.0,0.3032579294660855,-0.393484141067829,71.0,USP,18631.0,41603.0,71.0,0.0,71.0,71.0,0.0,-38.13792874456287,whole_precincts,17602.0,40441.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"popp, jeanette","geren, charlie",17602.0,40441.0,-39.3484141067829,-1.2104853622200338,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,102,18881.0,21457.0,40338.0,0.468069810104616,-0.063860379790768,38.0,USP,18081.0,23232.0,38.0,0.0,38.0,38.0,0.0,-12.468230339118437,whole_precincts,18881.0,21457.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"miller, harriet","goolsby, tony",18881.0,21457.0,-6.386037979076801,6.082192360041636,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,105,14884.0,21599.0,36483.0,0.4079708357317106,-0.1840583285365787,37.0,USP,15665.0,22220.0,37.0,0.0,37.0,37.0,0.0,-17.30236241256434,whole_precincts,14884.0,21599.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"moore, mike","harperbrown, linda",14884.0,21599.0,-18.405832853657863,-1.1034704410935277,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,106,16987.0,18828.0,35815.0,0.4742984782912187,-0.0514030434175624,36.0,USP,14918.0,21819.0,36.0,0.0,36.0,36.0,0.0,-18.78487628276669,whole_precincts,16987.0,18828.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"hubener, katy","allen, ray",16987.0,18828.0,-5.140304341756248,13.644571941010444,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,108,19010.0,31684.0,50694.0,0.3749950684499152,-0.2500098631001696,48.0,USP,22161.0,30715.0,48.0,0.0,48.0,48.0,0.0,-16.177471820863907,whole_precincts,19010.0,31684.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"dade, malcolm","branch, dan",19010.0,31684.0,-25.00098631001697,-8.823514489153059,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,112,17947.0,34473.0,52420.0,0.3423693246852346,-0.3152613506295307,39.0,USP,19321.0,35185.0,39.0,0.0,39.0,39.0,0.0,-29.105052654753607,whole_precincts,17947.0,34473.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"booker, brian","hill, fred",17947.0,34473.0,-31.52613506295307,-2.421082408199464,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,113,16272.0,30376.0,46648.0,0.3488252443834677,-0.3023495112330646,29.0,USP,17073.0,31166.0,29.0,0.0,29.0,29.0,0.0,-29.21495055867659,whole_precincts,16272.0,30376.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"brandler, eric a","driver, joe",16272.0,30376.0,-30.234951123306463,-1.0200005646298749,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,116,23528.0,13061.0,36589.0,0.6430347918773401,0.2860695837546804,50.0,USP,21019.0,16932.0,50.0,0.0,50.0,50.0,0.0,10.769149693025216,whole_precincts,23436.0,13061.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"martinezfischer, trey","shindler, chris",23436.0,13061.0,28.42699399950681,17.657844306481593,1.0,True,True,True,92.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,117,19653.0,19126.0,38779.0,0.5067949147734598,0.0135898295469197,48.0,USP,17959.0,22043.0,48.0,0.0,48.0,48.0,0.0,-10.209489525523724,whole_precincts,19707.0,19209.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"leibowitz, david m","mercer, ken",19707.0,19209.0,1.2796793092815295,11.489168834805254,-1.0,True,True,True,-54.0,-83.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,118,21247.0,16156.0,37403.0,0.5680560382856991,0.136112076571398,55.0,USP,17574.0,21194.0,55.0,0.0,55.0,55.0,0.0,-9.33759801898473,whole_precincts,21265.0,16183.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"uresti, carlos i (charlie)","salyer, steve",21265.0,16183.0,13.570818201239051,22.90841622022378,1.0,True,True,True,-18.0,-27.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,119,22912.0,13819.0,36731.0,0.6237782799270372,0.2475565598540742,69.0,USP,20165.0,17909.0,69.0,0.0,69.0,69.0,0.0,5.925303356621316,whole_precincts,22939.0,13839.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"puente, robert r","kusek, loretta",22939.0,13839.0,24.743052912067,18.81774955544568,1.0,True,True,True,-27.0,-20.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,123,21730.0,13551.0,35281.0,0.6159122473852782,0.2318244947705564,69.0,USP,20256.0,16165.0,69.0,0.0,69.0,69.0,0.0,11.232530682847807,whole_precincts,21769.0,13570.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"villarreal, mike","medina, sandra o",21769.0,13570.0,23.20099606666855,11.968465383820744,1.0,True,True,True,-39.0,-19.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,126,15460.0,34865.0,50325.0,0.3072031793343269,-0.3855936413313462,30.0,USP,16493.0,34968.0,30.0,0.0,30.0,30.0,0.0,-35.90097355278755,whole_precincts,15460.0,34865.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"mckinney, casey","hamric, peggy",15460.0,34865.0,-38.55936413313462,-2.658390580347074,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,127,18261.0,43525.0,61786.0,0.2955523905091768,-0.4088952189816463,35.0,USP,17048.0,45986.0,35.0,0.0,35.0,35.0,0.0,-45.90855728654377,whole_precincts,18261.0,43525.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"coffelt, charlotte h","crabb, joe",18261.0,43525.0,-40.88952189816463,5.019035388379137,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,128,13807.0,26014.0,39821.0,0.3467266015419,-0.3065467969162,34.0,USP,13013.0,27961.0,34.0,0.0,34.0,34.0,0.0,-36.4816713037536,whole_precincts,13807.0,26014.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"contreras, mitch","smith, wayne",13807.0,26014.0,-30.65467969162,5.8269916121336,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,134,29806.0,36021.0,65827.0,0.4527929269144879,-0.094414146171024,52.0,USP,31317.0,37298.0,52.0,0.0,52.0,52.0,0.0,-8.716752896596955,whole_precincts,29806.0,36021.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"dougherty, jim","wong, martha",29806.0,36021.0,-9.441414617102405,-0.7246617205054502,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,137,10565.0,8095.0,18660.0,0.5661843515541265,0.1323687031082529,22.0,USP,10457.0,8461.0,22.0,0.0,22.0,22.0,0.0,10.550798181625964,whole_precincts,10565.0,8095.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"hochberg, scott","witt, ann",10565.0,8095.0,13.236870310825294,2.6860721291993297,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
