cycle,bonica.rid,bonica.cid,name,lname,party,state,seat,district,recipient.cfscore,num.givers,total.receipts,total.disbursements,total.indiv.contribs,total.unitemized,total.pac.contribs,total.party.contribs,total.contribs.from.candidate,chamber,district_num,party_letter,normalized_name,dime_recipient_cycle_id
2004,cand4284,3818431494.0,"johnson, ronald g",johnson,200,AL,state:lower,AL-33,1.064,2,,,,,,,,house,33,R,JOHNSON RONALD G,DIME-D488E6A0CDBCF4B961C6
2004,cand4311,,"white, f p skippy",white,100,AL,state:lower,AL-66,-0.336,2,,,,,,,,house,66,D,WHITE F P SKIPPY,DIME-841655AF733163C17724
2004,cand4302,3822455271.0,"newton, demetrius c",newton,100,AL,state:lower,AL-53,-0.268,16,,,,,,,,house,53,D,NEWTON DEMETRIUS C,DIME-04516E04554F2624C164
2010,cand157320,37190908676.0,"blackwell, mark slade",blackwell,200,AL,state:upper,AL-15,1.096,321,,,,,,,,senate,15,R,BLACKWELL MARK SLADE,DIME-FF058D6F55D2E285C909
2014,cand4548,3818427526.0,"moore, garreth",moore,200,AL,state:upper,AL-31,0.687,6,,,,,,,,senate,31,R,MOORE GARRETH,DIME-44F3445FFAD4BD77AEE5
2014,cand5038,3820453138.0,"ford, craig",ford,100,AL,state:lower,AL-28,-0.25,187,,,,,,,,house,28,D,FORD CRAIG,DIME-4B734A187FA1FAEC7C55
2014,cand4788,2564810396.0,"grimsley, dexter",grimsley,100,AL,state:lower,AL-85,-0.29,36,,,,,,,,house,85,D,GRIMSLEY DEXTER,DIME-55F7D576FBF6F761EA5C
2014,cand157921,3820443687.0,"jackson, thomas e action",jackson,100,AL,state:lower,AL-68,-0.259,22,,,,,,,,house,68,D,JACKSON THOMAS E ACTION,DIME-DDDB5723227ABE194311
2012,cand148252,30815450751.0,"hightower, william charles bill",hightower,200,AL,state:upper,AL-35,1.287,2,,,,,,,,senate,35,R,HIGHTOWER WILLIAM CHARLES BILL,DIME-75D07068504950AEA8D2
2012,cand5036,29386531675.0,"barton, jim",barton,200,AL,state:upper,AL-35,1.052,51,,,,,,,,senate,35,R,BARTON JIM,DIME-D8501A16B149C37A07C0
2014,cand4827,3818439093.0,"henry, ed",henry,200,AL,state:lower,AL-9,1.219,105,,,,,,,,house,9,R,HENRY ED,DIME-C428556168761961FFFB
2014,cand4282,4079307605.0,"holmes, alvin",holmes,100,AL,state:lower,AL-78,-0.261,8,,,,,,,,house,78,D,HOLMES ALVIN,DIME-838BC86244000519BD5C
2014,cand69032454,3015008281.0,"finley, karlos",finley,100,AL,state:lower,AL-97,-0.217,128,,,,,,,,house,97,D,FINLEY KARLOS,DIME-74CC99D208ADA5F1DD1D
2014,cand4309,4021294489.0,"sanderford, howard",sanderford,200,AL,state:lower,AL-20,1.081,62,,,,,,,,house,20,R,SANDERFORD HOWARD,DIME-BE6051D78D9C5EF6B7A8
2018,cand5038,3820453138.0,"ford, craig",ford,328,AL,state:upper,AL-10,-0.25,358,,,,,,,,senate,10,,FORD CRAIG,DIME-C0F976CAC64CC6CBAF16
2018,cand4173,3787916774.0,"barfoot, will",barfoot,200,AL,state:upper,AL-25,1.09,366,,,,,,,,senate,25,R,BARFOOT WILL,DIME-3E20C5A90DA08F26B73D
2018,cand218163,5000027113959570.0,"coleman, merika",coleman,100,AL,state:lower,AL-57,-0.238,34,,,,,,,,house,57,D,COLEMAN MERIKA,DIME-B243F156251069D99894
2018,cand157936,,"coleman madison, linda",coleman madison,100,AL,state:upper,AL-20,-0.216,34,,,,,,,,senate,20,D,COLEMAN MADISON LINDA,DIME-D3A93A661527C2C46673
2018,cand106746,5000003822456079.0,"figures, vivian",figures,100,AL,state:upper,AL-33,-0.156,82,,,,,,,,senate,33,D,FIGURES VIVIAN,DIME-4037B1473C90D882B06D
2018,cand4983,5000003820444944.0,"dunn, priscilla",dunn,100,AL,state:upper,AL-19,-0.14,35,,,,,,,,senate,19,D,DUNN PRISCILLA,DIME-23A494BCB3BFD25EFDCE
2018,cand4867,3822469882.0,"chesteen, donnie",chesteen,200,AL,state:upper,AL-29,1.091,205,,,,,,,,senate,29,R,CHESTEEN DONNIE,DIME-E92FB782B15ECF7BD048
2020,cand4286,3816420653.0,"caton, allen",caton,200,AL,state:lower,AL-42,1.654,2,,,,,,,,house,42,R,CATON ALLEN,DIME-17BE0F301E1278A7397C
2018,cand5015,2586824171.0,"singleton, bobby",singleton,100,AL,state:upper,AL-24,-0.023,84,,,,,,,,senate,24,D,SINGLETON BOBBY,DIME-410083D88F57F3964709
2020,cand130204,5000004643045864.0,"meadows, charlotte",meadows,200,AL,state:lower,AL-74,1.11,187,,,,,,,,house,74,R,MEADOWS CHARLOTTE,DIME-85B36EF7A8DC2D0CA74A
2018,cand4788,2564810396.0,"grimsley, dexter",grimsley,100,AL,state:lower,AL-85,-0.29,58,,,,,,,,house,85,D,GRIMSLEY DEXTER,DIME-7045DAAA5E546E92367E
2018,cand69022250,2937985157.0,"whorton, ritchie",whorton,200,AL,state:lower,AL-22,1.104,78,,,,,,,,house,22,R,WHORTON RITCHIE,DIME-72E823457882F7E4CABB
2018,cand4154,5000037608033585.0,"alexander, louise lulu",alexander,100,AL,state:lower,AL-56,0.092,43,,,,,,,,house,56,D,ALEXANDER LOUISE LULU,DIME-9123EA7DC1A20788C8C5
2018,cand4264,5000003818426867.0,"boyd, barbara bigsby",boyd,100,AL,state:lower,AL-32,-0.338,49,,,,,,,,house,32,D,BOYD BARBARA BIGSBY,DIME-64733CCD8C7C2E4FA54C
2018,cand5030,5000003818433180.0,"warren, pebblin w",warren,100,AL,state:lower,AL-82,-0.152,122,,,,,,,,house,82,D,WARREN PEBBLIN W,DIME-B0CDE1A8CB980DDB8880
2018,cand5059,112357111.0,"baker, alan",baker,200,AL,state:lower,AL-66,1.106,131,,,,,,,,house,66,R,BAKER ALAN,DIME-26559D12751B927C9836
2018,cand157692,3818425007.0,"mcclammy, thad",mcclammy,100,AL,state:lower,AL-76,-0.186,42,,,,,,,,house,76,D,MCCLAMMY THAD,DIME-9F0626DA1914ADF445BD
2018,cand4853,4167385583.0,"brown, k l koven",brown,200,AL,state:lower,AL-40,1.107,78,,,,,,,,house,40,R,BROWN K L KOVEN,DIME-43DE2552982BEE9CE6F7
2018,cand4309,4021294489.0,"sanderford, howard",sanderford,200,AL,state:lower,AL-20,1.081,118,,,,,,,,house,20,R,SANDERFORD HOWARD,DIME-964EA92936B9B84930DD
2018,cand69022050,111847732.0,"wingo, rich",wingo,200,AL,state:lower,AL-62,1.122,31,,,,,,,,house,62,R,WINGO RICH,DIME-7387CB2F15EC2ECE10AB
2018,cand157921,3820443687.0,"jackson, thomas e action",jackson,100,AL,state:lower,AL-68,-0.259,19,,,,,,,,house,68,D,JACKSON THOMAS E ACTION,DIME-919FD34256604415255C
2018,cand4230,2397711702.0,"burke, ralph",burke,100,AL,state:lower,AL-28,-0.434,37,,,,,,,,house,28,D,BURKE RALPH,DIME-5D1E036B8BFD55093F76
2018,cand4282,4079307605.0,"holmes, alvin",holmes,100,AL,state:lower,AL-78,-0.261,2,,,,,,,,house,78,D,HOLMES ALVIN,DIME-CCA27B7619FC529DE6C2
2018,cand160409,31417887849.0,"leflore, burton r",leflore,100,AL,state:lower,AL-99,-0.923,1,,,,,,,,house,99,D,LEFLORE BURTON R,DIME-AC15FF83F442DA8C3E4C
2018,cand4793,3816414072.0,"haseeb, henry",haseeb,100,AL,state:lower,AL-99,-1.569,2,,,,,,,,house,99,D,HASEEB HENRY,DIME-CD6EA03782DE663CC57F
2018,cand69022425,2476761055.0,"reed, ronnie",reed,100,AL,state:lower,AL-83,0.438,12,,,,,,,,house,83,D,REED RONNIE,DIME-8E826AEDAC1E0B34B704
2020,cand157195,5000029175856345.0,"weaver, april",weaver,200,AL,state:upper,AL-14,1.125,68,,,,,,,,senate,14,R,WEAVER APRIL,DIME-F569418EACCEEDFDED6A
2022,cand4788,2564810396.0,"grimsley, dexter",grimsley,100,AL,state:lower,AL-85,-0.29,58,,,,,,,,house,85,D,GRIMSLEY DEXTER,DIME-1BA876BCA1FD32DEFA3B
2022,cand157921,3820443687.0,"jackson, thomas e action",jackson,100,AL,state:lower,AL-68,-0.259,66,,,,,,,,house,68,D,JACKSON THOMAS E ACTION,DIME-9D1697E16DAFD9AA0CB4
2022,cand4264,5000003818426867.0,"boyd, barbara bigsby",boyd,100,AL,state:lower,AL-32,-0.338,36,,,,,,,,house,32,D,BOYD BARBARA BIGSBY,DIME-49D79F5BEE3678DDC363
2022,cand157195,5000029175856345.0,"weaver, april",weaver,200,AL,state:upper,AL-14,1.125,176,,,,,,,,senate,14,R,WEAVER APRIL,DIME-5E22E1194153ACB0F89F
2022,cand158494,29075801285.0,"whatley, thomas m",whatley,200,AL,state:upper,AL-27,1.085,443,,,,,,,,senate,27,R,WHATLEY THOMAS M,DIME-0621DD61F19DAD82BABA
2022,cand5015,2586824171.0,"singleton, bobby",singleton,100,AL,state:upper,AL-24,-0.023,90,,,,,,,,senate,24,D,SINGLETON BOBBY,DIME-B5418BDF47C2EC2CA12C
2022,cand132673,4162379610.0,"butler, mack",butler,200,AL,state:lower,AL-28,1.122,44,,,,,,,,house,28,R,BUTLER MACK,DIME-BCD1A52CA5BFC9F8D1AE
2022,cand106746,5000003822456079.0,"figures, vivian",figures,100,AL,state:upper,AL-33,-0.156,64,,,,,,,,senate,33,D,FIGURES VIVIAN,DIME-39FD961FB3AD1EAA058F
2022,cand4247,26642150372.0,"butler, tom",butler,200,AL,state:upper,AL-2,0.025,192,,,,,,,,senate,2,R,BUTLER TOM,DIME-AEB5C1BE53F3F3C87CC4
2022,cand69022141,2323651260.0,"price, randy",price,200,AL,state:upper,AL-13,1.07,191,,,,,,,,senate,13,R,PRICE RANDY,DIME-55CB67F3E00A8AA24EAB
2022,cand69022367,111707428.0,"shelnutt, shay",shelnutt,200,AL,state:upper,AL-17,1.073,76,,,,,,,,senate,17,R,SHELNUTT SHAY,DIME-99129674A75BFAE8E18E
2022,cand4979,4148355810.0,"albritton, greg",albritton,200,AL,state:upper,AL-22,0.823,139,,,,,,,,senate,22,R,ALBRITTON GREG,DIME-6E0B38049512C5BB579A
2022,cand69036565,3784690857.0,"whitt, andy",whitt,200,AL,state:lower,AL-6,1.063,100,,,,,,,,house,6,R,WHITT ANDY,DIME-092BD47C830086CD6FFB
2022,cand149815,35454932229.0,"dismukes, will",dismukes,200,AL,state:lower,AL-88,1.132,2,,,,,,,,house,88,R,DISMUKES WILL,DIME-37642256AF2938C697E2
2022,cand69032403,29225965021.0,"givhan, sam",givhan,200,AL,state:upper,AL-7,1.081,252,,,,,,,,senate,7,R,GIVHAN SAM,DIME-42416239A0236673CA91
2022,cand69022579,105803318.0,"harrison, benjamin",harrison,200,AL,state:lower,AL-2,1.148,112,,,,,,,,house,2,R,HARRISON BENJAMIN,DIME-8D499B1287B8D3E15D49
2022,cand4867,3822469882.0,"chesteen, donnie",chesteen,200,AL,state:upper,AL-29,1.091,128,,,,,,,,senate,29,R,CHESTEEN DONNIE,DIME-5F317DADC43F1F062884
2022,cand4965,,"beasley, william m billy",beasley,100,AL,state:upper,AL-28,-0.033,96,,,,,,,,senate,28,D,BEASLEY WILLIAM M BILLY,DIME-8C7C2DA65DF2035DB6A6
2022,cand5042,2863957081.0,"orr, arthur",orr,200,AL,state:upper,AL-3,1.108,103,,,,,,,,senate,3,R,ORR ARTHUR,DIME-C9E1188599A0CAF34E9D
2020,cand69032429,37525179640.0,"elliott, chris",elliott,200,AL,state:upper,AL-32,1.025,21,,,,,,,,senate,32,R,ELLIOTT CHRIS,DIME-F165664CEEF15F758B02
2020,cand5015,2586824171.0,"singleton, bobby",singleton,100,AL,state:upper,AL-24,-0.023,27,,,,,,,,senate,24,D,SINGLETON BOBBY,DIME-3B95FBB8AD636556F8D2
2020,cand157923,2443742963.0,"knight, john",knight,100,AL,state:upper,AL-26,0.082,25,,,,,,,,senate,26,D,KNIGHT JOHN,DIME-786AEA02A114A552A517
2022,cand793808,32558873601.0,"pettus, phillip",pettus,200,AL,state:lower,AL-1,1.075,90,,,,,,,,house,1,R,PETTUS PHILLIP,DIME-6D92010EB74475195548
2022,cand4257,4699094723.0,"smitherman, rodger m",smitherman,100,AL,state:upper,AL-18,-0.037,66,,,,,,,,senate,18,D,SMITHERMAN RODGER M,DIME-C6D2AD59228A211FF764
2022,cand4258,4136336981.0,"waggoner, j t jabo",waggoner,200,AL,state:upper,AL-16,1.177,88,,,,,,,,senate,16,R,WAGGONER J T JABO,DIME-C8817CB2FFD18B30DA3B
2022,cand4879,2476759230.0,"reed, greg",reed,200,AL,state:upper,AL-5,0.69,212,,,,,,,,senate,5,R,REED GREG,DIME-4F0675F57B91C103FC15
2022,cand69022637,111895084.0,"stubbs, troy",stubbs,200,AL,state:lower,AL-31,0.7,85,,,,,,,,house,31,R,STUBBS TROY,DIME-B4FDBB7F3DE7A938642E
2022,cand218163,5000027113959570.0,"coleman, merika",coleman,100,AL,state:upper,AL-19,-0.238,128,,,,,,,,senate,19,D,COLEMAN MERIKA,DIME-AC9F9C3B60CBFA0EF285
2022,cand69032429,37525179640.0,"elliott, chris",elliott,200,AL,state:upper,AL-32,1.025,124,,,,,,,,senate,32,R,ELLIOTT CHRIS,DIME-865AFE212B67B0291760
2022,cand141910,3818422359.0,"holtzclaw, bill",holtzclaw,200,AL,state:upper,AL-2,0.933,29,,,,,,,,senate,2,R,HOLTZCLAW BILL,DIME-230C56BF7C567722A396
2022,cand69022128,2940994909.0,"livingston, steve",livingston,200,AL,state:upper,AL-8,1.118,83,,,,,,,,senate,8,R,LIVINGSTON STEVE,DIME-B459BE0582B364B88197
2022,cand143953,5000037627904866.0,"hagan, mallory",hagan,100,AL,state:lower,AL-25,-0.966,268,,,,,,,,house,25,D,HAGAN MALLORY,DIME-18513C3ED62B7BA03B00
2022,cand647975,111941372.0,"melton, darrio",melton,100,AL,state:upper,AL-23,-0.29,24,,,,,,,,senate,23,D,MELTON DARRIO,DIME-0687E7B07F7D5BDED4B8
2020,cand158494,29075801285.0,"whatley, thomas m",whatley,200,AL,state:upper,AL-27,1.085,31,,,,,,,,senate,27,R,WHATLEY THOMAS M,DIME-2851EEFDB8CBAEB8060E
2022,cand69022161,26301456159.0,"joly, fred",joly,200,AL,state:lower,AL-3,1.86,27,,,,,,,,house,3,R,JOLY FRED,DIME-E16781CF5738ABBDB7E4
2022,cand130204,5000004643045864.0,"meadows, charlotte",meadows,200,AL,state:lower,AL-74,1.11,160,,,,,,,,house,74,R,MEADOWS CHARLOTTE,DIME-8CC9C9D718470171882D
2020,cand69022347,3192122617.0,"sells, chris",sells,200,AL,state:lower,AL-90,1.078,40,,,,,,,,house,90,R,SELLS CHRIS,DIME-F61105630B1BC1B6E44E
2020,cand69022250,2937985157.0,"whorton, ritchie",whorton,200,AL,state:lower,AL-22,1.104,24,,,,,,,,house,22,R,WHORTON RITCHIE,DIME-026B9183217631C6A627
2022,cand69032435,35234006052.0,"robbins, ben",robbins,200,AL,state:lower,AL-33,0.621,141,,,,,,,,house,33,R,ROBBINS BEN,DIME-EC1FB6811641AB1EADF9
2022,cand4885,4101316085.0,"scofield, clay",scofield,200,AL,state:upper,AL-9,1.154,109,,,,,,,,senate,9,R,SCOFIELD CLAY,DIME-0A7D409BA6644D3856D2
2022,cand4259,26622112406.0,"allen, gerald",allen,200,AL,state:upper,AL-21,1.15,129,,,,,,,,senate,21,R,ALLEN GERALD,DIME-4709DE0A9E9BA1BBF0D1
2022,cand4173,3787916774.0,"barfoot, will",barfoot,200,AL,state:upper,AL-25,1.09,55,,,,,,,,senate,25,R,BARFOOT WILL,DIME-B96B9A13F017DF29282D
2022,cand69036569,112336336.0,"reynolds, rex",reynolds,200,AL,state:lower,AL-21,1.071,42,,,,,,,,house,21,R,REYNOLDS REX,DIME-A0BF1C5DA94D0EA660AC
2022,cand69022186,111848439.0,"harbison, corey",harbison,200,AL,state:lower,AL-12,1.083,66,,,,,,,,house,12,R,HARBISON COREY,DIME-6475D11810590A07A96B
2022,cand69022250,2937985157.0,"whorton, ritchie",whorton,200,AL,state:lower,AL-22,1.104,31,,,,,,,,house,22,R,WHORTON RITCHIE,DIME-F6DBEBDE78C50C3D6B09
2022,cand69022782,5000031417815344.0,"hollis, rolanda",hollis,100,AL,state:lower,AL-58,0.202,41,,,,,,,,house,58,D,HOLLIS ROLANDA,DIME-108F9EB0B3E220CD7414
2022,cand69032409,35865120299.0,"stringer, shane",stringer,200,AL,state:lower,AL-102,1.066,62,,,,,,,,house,102,R,STRINGER SHANE,DIME-C69B63F2083E5DEF1BBB
2022,cand4220,3816419780.0,"brown, chip",brown,200,AL,state:lower,AL-105,1.06,63,,,,,,,,house,105,R,BROWN CHIP,DIME-D366DC0DC36B96921950
2022,cand218172,5000002887964779.0,"givan, juandalynn lee lee",givan,100,AL,state:lower,AL-60,0.122,50,,,,,,,,house,60,D,GIVAN JUANDALYNN LEE LEE,DIME-7441CE5059080DF6CACD
2022,cand69022771,2390715723.0,"ellis, corley",ellis,200,AL,state:lower,AL-41,1.125,95,,,,,,,,house,41,R,ELLIS CORLEY,DIME-A2BD6073B953B5B0AB8F
2022,cand69022347,3192122617.0,"sells, chris",sells,200,AL,state:lower,AL-90,1.078,55,,,,,,,,house,90,R,SELLS CHRIS,DIME-164C7D3068A727399D94
2022,cand69036574,36122831792.0,"sorrells, jeff",sorrells,200,AL,state:lower,AL-87,1.089,79,,,,,,,,house,87,R,SORRELLS JEFF,DIME-2A901CDF4420E81A18BA
2022,cand4270,3820449016.0,"clouse, steve",clouse,200,AL,state:lower,AL-93,1.09,87,,,,,,,,house,93,R,CLOUSE STEVE,DIME-46C09376084D0F25D18E
2022,cand135321,5000000111887835.0,"shaver, ginny",shaver,200,AL,state:lower,AL-39,1.061,92,,,,,,,,house,39,R,SHAVER GINNY,DIME-7981A91E4EDE9D0235E7
2022,cand4756,34363616115.0,"ledbetter, nathaniel",ledbetter,200,AL,state:lower,AL-24,-0.224,186,,,,,,,,house,24,R,LEDBETTER NATHANIEL,DIME-7946A97AC058DE883BA2
2022,cand69022780,3285167906.0,"chestnut, prince",chestnut,100,AL,state:lower,AL-67,-0.374,70,,,,,,,,house,67,D,CHESTNUT PRINCE,DIME-43A70DC1BE0825445772
2022,cand4786,3150111038.0,"forte, berry",forte,100,AL,state:lower,AL-84,-0.37,23,,,,,,,,house,84,D,FORTE BERRY,DIME-F119E7A895229E92CA06
2022,cand218169,103749777.0,"daniels, anthony",daniels,100,AL,state:lower,AL-53,-0.395,76,,,,,,,,house,53,D,DANIELS ANTHONY,DIME-11B0B89E5E42553DBD78
2022,cand4278,5000004109318685.0,"hall, laura",hall,100,AL,state:lower,AL-19,-0.17,48,,,,,,,,house,19,D,HALL LAURA,DIME-17DFBE66907A6F955AB1
2022,cand5063,26692307838.0,"england, christopher john",england,100,AL,state:lower,AL-70,-0.213,49,,,,,,,,house,70,D,ENGLAND CHRISTOPHER JOHN,DIME-0B2A035E5C45BEEAD105
2022,cand5060,29175859497.0,"mccampbell, artis a j",mccampbell,100,AL,state:lower,AL-71,-0.136,31,,,,,,,,house,71,D,MCCAMPBELL ARTIS A J,DIME-E2CA6B821BA5E610D3B9
2022,cand5055,3822458506.0,"treadaway, allen",treadaway,200,AL,state:lower,AL-51,1.088,19,,,,,,,,house,51,R,TREADAWAY ALLEN,DIME-78B05883F939F50F0488
2022,cand5044,3818435922.0,"scott, roderick rod",scott,100,AL,state:lower,AL-55,-0.059,44,,,,,,,,house,55,D,SCOTT RODERICK ROD,DIME-A2CD8773CA60924388A4
2022,cand5030,5000003818433180.0,"warren, pebblin w",warren,100,AL,state:lower,AL-82,-0.152,96,,,,,,,,house,82,D,WARREN PEBBLIN W,DIME-2A066F55437D9F563018
2022,cand4851,29065823723.0,"fincher, robert bob",fincher,200,AL,state:lower,AL-37,1.088,14,,,,,,,,house,37,R,FINCHER ROBERT BOB,DIME-63BA63AA376AFF922883
2022,cand69032460,,"paramore, marcus",paramore,200,AL,state:lower,AL-89,1.08,110,,,,,,,,house,89,R,PARAMORE MARCUS,DIME-EB0E799476B0505BCB7D
2022,cand4154,5000037608033585.0,"alexander, louise lulu",alexander,100,AL,state:upper,AL-19,0.092,23,,,,,,,,senate,19,D,ALEXANDER LOUISE LULU,DIME-4733618ACAD5F9CC1953
2022,cand69022376,111927935.0,"sellers, patrick",sellers,100,AL,state:lower,AL-57,0.219,46,,,,,,,,house,57,D,SELLERS PATRICK,DIME-8B641A08F5B195A42F06
2020,cand69022141,2323651260.0,"price, randy",price,200,AL,state:upper,AL-13,1.07,6,,,,,,,,senate,13,R,PRICE RANDY,DIME-203E53BAB881901CD32B
2020,cand69032435,35234006052.0,"robbins, ben",robbins,200,AL,state:lower,AL-33,0.621,127,,,,,,,,house,33,R,ROBBINS BEN,DIME-95A6CE2FD6F8B7A3D49F
2022,cand69032455,35759100699.0,"simpson, matt",simpson,200,AL,state:lower,AL-96,0.573,131,,,,,,,,house,96,R,SIMPSON MATT,DIME-91DEB48C9278A859271C
2020,cand4154,5000037608033585.0,"alexander, louise lulu",alexander,100,AL,state:upper,AL-19,0.092,1,,,,,,,,senate,19,D,ALEXANDER LOUISE LULU,DIME-2E01C59740DFE1857224
2020,cand5026,3820451816.0,"wood, randy",wood,200,AL,state:lower,AL-36,1.123,2,,,,,,,,house,36,R,WOOD RANDY,DIME-1CAF6B7A1820EFF999F2
2020,cand69036569,112336336.0,"reynolds, rex",reynolds,200,AL,state:lower,AL-21,1.071,7,,,,,,,,house,21,R,REYNOLDS REX,DIME-1BD8202C65C808329C00
2020,cand69032455,35759100699.0,"simpson, matt",simpson,200,AL,state:lower,AL-96,0.573,15,,,,,,,,house,96,R,SIMPSON MATT,DIME-724E3855E5F19597B348
2020,cand133196,27444908774.0,"standridge, david",standridge,200,AL,state:lower,AL-34,1.129,8,,,,,,,,house,34,R,STANDRIDGE DAVID,DIME-EB7081BFA675B46E2ED0
2020,cand793808,32558873601.0,"pettus, phillip",pettus,200,AL,state:lower,AL-1,1.075,18,,,,,,,,house,1,R,PETTUS PHILLIP,DIME-F92FD66C03AAAB019271
2022,cand69022096,5000000111940106.0,"wilcox, julia margie",wilcox,200,AL,state:lower,AL-104,1.087,113,,,,,,,,house,104,R,WILCOX JULIA MARGIE,DIME-FDFFCC8CEA00D7ECBAA4
2022,cand148250,2898977677.0,"pringle, chris",pringle,200,AL,state:lower,AL-101,1.133,47,,,,,,,,house,101,R,PRINGLE CHRIS,DIME-B3DFB8D24DF0345303C2
2022,cand5026,3820451816.0,"wood, randy",wood,200,AL,state:lower,AL-36,1.123,42,,,,,,,,house,36,R,WOOD RANDY,DIME-B5FFD147F4BF2B211D6A
2022,cand69022138,2610839471.0,"south, kyle",south,200,AL,state:lower,AL-16,1.03,73,,,,,,,,house,16,R,SOUTH KYLE,DIME-B881CE02D194DEF14DE6
2022,cand5025,112344358.0,"howard, ralph a",howard,100,AL,state:lower,AL-72,-0.253,18,,,,,,,,house,72,D,HOWARD RALPH A,DIME-F9DDD26FE4D0CE523624
2022,cand5059,112357111.0,"baker, alan",baker,200,AL,state:lower,AL-66,1.106,45,,,,,,,,house,66,R,BAKER ALAN,DIME-BA561FF13DC4638D917D
2022,cand69022542,2364692407.0,"crawford, danny",crawford,200,AL,state:lower,AL-5,1.091,103,,,,,,,,house,5,R,CRAWFORD DANNY,DIME-9A0C95B73736D1FA6368
2022,cand157541,111930006.0,"sexton, stephen",sexton,200,AL,state:upper,AL-22,5.204,4,,,,,,,,senate,22,R,SEXTON STEPHEN,DIME-D31CB80E717E21C1B233
2020,cand4259,26622112406.0,"allen, gerald",allen,200,AL,state:upper,AL-21,1.15,7,,,,,,,,senate,21,R,ALLEN GERALD,DIME-76FAE88899A1C0435B91
2020,cand5030,5000003818433180.0,"warren, pebblin w",warren,100,AL,state:lower,AL-82,-0.152,3,,,,,,,,house,82,D,WARREN PEBBLIN W,DIME-342C2C0BF5E6EA2B5EEC
2020,cand69036565,3784690857.0,"whitt, andy",whitt,200,AL,state:lower,AL-6,1.063,6,,,,,,,,house,6,R,WHITT ANDY,DIME-C4D9E4996C06F8F19E0A
2020,cand69022096,5000000111940106.0,"wilcox, julia margie",wilcox,200,AL,state:lower,AL-104,1.087,3,,,,,,,,house,104,R,WILCOX JULIA MARGIE,DIME-DCFA12C4E75DFF3DA568
2020,cand69022780,3285167906.0,"chestnut, prince",chestnut,100,AL,state:lower,AL-67,-0.374,1,,,,,,,,house,67,D,CHESTNUT PRINCE,DIME-856628453EF8E7721612
2022,cand4266,4087303009.0,"carns, jim",carns,200,AL,state:lower,AL-48,1.053,56,,,,,,,,house,48,R,CARNS JIM,DIME-24637331AB1FA39B8EE5
2022,cand4825,5000004073307645.0,"collins, terri",collins,200,AL,state:lower,AL-8,1.168,102,,,,,,,,house,8,R,COLLINS TERRI,DIME-F792B97D045638122C1A
2020,cand69032403,29225965021.0,"givhan, sam",givhan,200,AL,state:upper,AL-7,1.081,9,,,,,,,,senate,7,R,GIVHAN SAM,DIME-06899AD0A2CB1F1C3165
2020,cand4247,26642150372.0,"butler, tom",butler,200,AL,state:upper,AL-2,0.025,7,,,,,,,,senate,2,R,BUTLER TOM,DIME-23038DFFAE8BC3E66935
2020,cand135321,5000000111887835.0,"shaver, ginny",shaver,200,AL,state:lower,AL-39,1.061,9,,,,,,,,house,39,R,SHAVER GINNY,DIME-90278AF71579472CFDBE
2022,cand69022163,,"hill, jim",hill,200,AL,state:lower,AL-50,1.136,22,,,,,,,,house,50,R,HILL JIM,DIME-7FBB86EA1E9B52E6EBF8
2022,cand69021963,5000032557875492.0,"adetunji, tijuanna",adetunji,328,AL,state:lower,AL-78,2.083,15,,,,,,,,house,78,,ADETUNJI TIJUANNA,DIME-9BDEE0C383CE0DDBF767
2020,cand4264,5000003818426867.0,"boyd, barbara bigsby",boyd,100,AL,state:lower,AL-32,-0.338,1,,,,,,,,house,32,D,BOYD BARBARA BIGSBY,DIME-46CC90834B1A6EC77D05
2022,cand69032463,35195295953.0,"willis, wayne",willis,200,AL,state:upper,AL-12,1.277,39,,,,,,,,senate,12,R,WILLIS WAYNE,DIME-F8107195BCCA24AF3F61
2022,cand4398,5000032561898211.0,"grant, loretta g",grant,200,AL,state:lower,AL-78,1.478,19,,,,,,,,house,78,R,GRANT LORETTA G,DIME-1C58C636E21B499F7EB8
2020,cand69032409,35865120299.0,"stringer, shane",stringer,200,AL,state:lower,AL-102,1.066,1,,,,,,,,house,102,R,STRINGER SHANE,DIME-8A4EDBBAED39E218F9CC
2018,cand157869,,"sanders, hank",sanders,100,AL,state:upper,AL-23,-0.35,5,,,,,,,,senate,23,D,SANDERS HANK,DIME-B27A995FD2CBBBC3393B
2004,cand4981,3944969402.0,"lee, curt",lee,200,AL,state:upper,AL-5,1.074,34,,,,,,,,senate,5,R,LEE CURT,DIME-3F2932CBDF46D6E30C25
2020,cand4309,4021294489.0,"sanderford, howard",sanderford,200,AL,state:lower,AL-20,1.081,2,,,,,,,,house,20,R,SANDERFORD HOWARD,DIME-1B2B9BEB9ED76A0A2788
2018,cand4987,3818426726.0,"boothe, alan c",boothe,200,AL,state:lower,AL-89,-0.094,1,,,,,,,,house,89,R,BOOTHE ALAN C,DIME-748AC6FB18CA88377EC0
2006,cand4269,108220250.0,"clark, william bill",clark,100,AL,state:lower,AL-98,-0.45,26,,,,,,,,house,98,D,CLARK WILLIAM BILL,DIME-29E5E220B25EFC8DB0CC
2016,cand5038,3820453138.0,"ford, craig",ford,100,AL,state:lower,AL-28,-0.25,41,,,,,,,,house,28,D,FORD CRAIG,DIME-F14432A1988E843D6E65
