state_code,cycle,chamber,district,dem_incumbent,rep_incumbent,incumbency_balance,open_seat,incumbency_method,incumbency_quality,strict_incumbency_eligible,evidence_count,review_status
SC,2022,lower,52,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
SC,2022,lower,54,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
SC,2022,lower,55,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
SC,2022,lower,61,,,,,,missing,0,0,review
SC,2022,lower,63,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
SC,2022,lower,64,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
SC,2022,lower,66,,,,,,missing,0,0,review
SC,2022,lower,68,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
SC,2022,lower,7,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
SC,2022,lower,70,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
SC,2022,lower,75,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
SC,2022,lower,77,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
SC,2022,lower,79,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
SC,2022,lower,8,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
SC,2022,lower,80,,,,,,missing,0,0,review
SC,2022,lower,83,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
SC,2022,lower,88,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
SC,2022,lower,9,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
SC,2022,lower,90,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
SC,2022,lower,93,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
SC,2022,lower,94,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
SC,2022,lower,95,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
SC,2022,lower,97,,,,,,missing,0,0,review
SC,2022,lower,98,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
SC,2024,lower,102,,,,,,missing,0,0,review
SC,2024,lower,110,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,112,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,114,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,115,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,116,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
SC,2024,lower,118,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,119,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,12,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,120,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,121,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,122,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,123,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,124,,,,,,missing,0,0,review
SC,2024,lower,13,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,15,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,20,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
SC,2024,lower,22,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
SC,2024,lower,24,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,25,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,26,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
SC,2024,lower,27,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,28,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
SC,2024,lower,3,,,,,,missing,0,0,review
SC,2024,lower,30,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,33,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,38,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,42,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,44,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,45,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,46,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,53,,,,,,missing,0,0,review
SC,2024,lower,54,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
SC,2024,lower,57,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,6,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,63,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,64,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,75,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,79,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
SC,2024,lower,80,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,81,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
SC,2024,lower,82,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,89,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,90,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,91,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,lower,93,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
SC,2024,lower,98,,,,,,missing,0,0,review
SC,2024,upper,10,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,upper,11,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,upper,12,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
SC,2024,upper,17,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,upper,24,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,upper,26,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
SC,2024,upper,27,,,,,,missing,0,0,review
SC,2024,upper,29,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,upper,3,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,upper,30,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,upper,31,,,,,,missing,0,0,review
SC,2024,upper,33,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,upper,35,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
SC,2024,upper,36,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,upper,39,,,,,,missing,0,0,review
SC,2024,upper,40,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,upper,41,,,,,,missing,0,0,review
SC,2024,upper,43,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,upper,44,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,upper,46,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,upper,8,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
SC,2024,upper,9,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
TN,2016,lower,11,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,13,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,14,,,,,,missing,0,0,review
TN,2016,lower,18,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,2,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,21,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,22,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,25,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,27,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,30,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,32,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,33,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,34,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2016,lower,36,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,37,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,38,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,39,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,40,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,41,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,42,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,43,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,44,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,46,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,48,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,49,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,50,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,53,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,56,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,57,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,6,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,60,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,62,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,63,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,65,,,,,,missing,0,0,review
TN,2016,lower,66,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,69,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2016,lower,7,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,70,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,74,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,75,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,76,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,78,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,81,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,82,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,83,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,86,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,89,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,91,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,lower,92,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2016,lower,94,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2016,lower,96,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,upper,10,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,upper,14,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,upper,16,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,upper,20,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2016,upper,22,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,10,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,11,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,12,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,13,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,14,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,16,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,17,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,18,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,19,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,2,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,20,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,21,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,23,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,24,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,25,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,26,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,27,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,28,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,29,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,30,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,31,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,32,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,33,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,34,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,36,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,37,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,38,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,39,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,41,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,42,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,43,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,44,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,45,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,46,,,,,,missing,0,0,review
TN,2018,lower,47,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,48,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,49,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,5,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,50,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,53,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,56,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,57,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,59,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,61,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,62,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,63,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,64,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,65,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,66,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,67,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,68,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,69,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,7,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,70,,,,,,missing,0,0,review
TN,2018,lower,71,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,72,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,73,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,74,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,75,,,,,,missing,0,0,review
TN,2018,lower,76,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,78,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,79,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,8,,,,,,missing,0,0,review
TN,2018,lower,82,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,83,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,89,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,lower,9,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,92,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,94,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,95,,,,,,missing,0,0,review
TN,2018,lower,96,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,97,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,lower,99,,,,,,missing,0,0,review
TN,2018,upper,11,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,upper,13,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,upper,15,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,upper,17,,,,,,missing,0,0,review
TN,2018,upper,23,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,upper,25,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,upper,27,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,upper,29,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2018,upper,31,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,upper,5,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,upper,7,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2018,upper,9,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,12,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,13,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,14,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,16,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2020,lower,17,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,18,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2020,lower,2,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,20,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,24,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,25,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,26,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,30,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,31,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,34,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,36,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,37,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,38,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,4,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,48,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,49,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,52,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,56,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,6,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2020,lower,61,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,63,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,64,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,65,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,66,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,67,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,69,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,78,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,8,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,82,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,83,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,86,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,95,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,96,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,lower,97,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
TN,2020,upper,10,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,upper,14,,,,,,missing,0,0,review
TN,2020,upper,16,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
TN,2020,upper,20,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
