canonical_candidate_id,person_id,candidate,cycle,chamber,district,party,candidate_cmo,cmo_tail,cmo_extremity,cmo_priority_valid,identity_researchable,missing_core_issues,missing_all_issues,prior_attempts,latest_result_status,social_query,economic_query,archive_query,search_url,priority_score,tail_rank
AL-2006-senate-5-R-CHARLES-BISHOP,ALPERSON-CHARLES-BISHOP,CHARLES BISHOP,2006,senate,5,R,-45.44007096764527,low,45.44007096764527,True,True,20,80,2,new_evidence_added,"""CHARLES BISHOP"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""CHARLES BISHOP"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""CHARLES BISHOP"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22CHARLES+BISHOP%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,58.44007096764527,407
AL-2002-house-26-D-MCDANIEL-FRANK,ALPERSON-MCDANIEL-FRANK,Frank McDaniel,2002,house,26,D,48.75982983015919,high,48.75982983015919,True,True,9,66,2,searched_no_new_same_cycle_evidence,"""Frank McDaniel"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Frank McDaniel"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Frank McDaniel"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Frank+McDaniel%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,58.30982983015919,415
AL-2010-house-27-R-WES-LONG,ALPERSON-WES-LONG,WES LONG,2010,house,27,R,-45.95548415816762,low,45.95548415816762,True,True,18,76,2,searched_existing_structured_evidence_no_new_manual_position,"""WES LONG"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""WES LONG"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""WES LONG"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22WES+LONG%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,58.25548415816762,408
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Patrick F Owens,1998,senate,30,R,-49.56757491103384,low,49.56757491103384,True,True,6,62,2,searched_existing_structured_evidence_no_new_manual_position,"""Patrick F Owens"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Patrick F Owens"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Patrick F Owens"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Patrick+F+Owens%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,58.16757491103384,409
AL-2014-house-74-D-ZACK-BUCKNER,ALPERSON-ZACK-BUCKNER,Zack Buckner,2014,house,74,D,-49.81471895357026,low,49.81471895357026,True,True,6,57,2,searched_no_new_evidence,"""Zack Buckner"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Zack Buckner"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Zack Buckner"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22Zack+Buckner%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,58.16471895357026,410
AL-2002-senate-4-R-HUNT-GUY,ALPERSON-HUNT-GUY,H Guy Hunt,2002,senate,4,R,-44.82532356275687,low,44.82532356275687,True,True,21,81,2,searched_no_new_same_cycle_evidence,"""H Guy Hunt"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""H Guy Hunt"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""H Guy Hunt"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22H+Guy+Hunt%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,58.12532356275687,411
AL-2006-senate-11-D-JIM-PREUITT,ALPERSON-JIM-PREUITT,JIM PREUITT,2006,senate,11,D,45.468155494700966,high,45.468155494700966,True,True,19,77,2,new_evidence_added,"""JIM PREUITT"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""JIM PREUITT"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""JIM PREUITT"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22JIM+PREUITT%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,58.06815549470097,416
AL-2002-house-26-R-PATTERSON-JEFFREY,ALPERSON-PATTERSON-JEFFREY,Patterson Jeffrey,2002,house,26,R,-48.75982983015919,low,48.75982983015919,True,True,8,65,2,searched_no_new_evidence,"""Patterson Jeffrey"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Patterson Jeffrey"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Patterson Jeffrey"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Patterson+Jeffrey%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,58.00982983015919,412
AL-2002-house-102-R-TURNER-J-E,ALPERSON-TURNER-J-E,Turner J E,2002,house,102,R,45.21294443606138,high,45.21294443606138,True,True,19,79,2,searched_no_new_evidence,"""Turner J E"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Turner J E"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Turner J E"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Turner+J+E%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,57.91294443606138,417
AL-2010-house-27-D-JEFF-MCLAUGHLIN,ALPERSON-JEFF-MCLAUGHLIN,JEFF McLAUGHLIN,2010,house,27,D,45.95548415816762,high,45.95548415816762,True,True,17,74,2,searched_existing_evidence_no_new_manual_position,"""JEFF McLAUGHLIN"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""JEFF McLAUGHLIN"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""JEFF McLAUGHLIN"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22JEFF+McLAUGHLIN%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,57.905484158167624,418
AL-2002-senate-4-D-LITTLE-ZEB,ALPERSON-LITTLE-ZEB,Little Zeb,2002,senate,4,D,44.82532356275687,high,44.82532356275687,True,True,20,79,2,new_evidence_added,"""Little Zeb"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Little Zeb"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Little Zeb"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Little+Zeb%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,57.775323562756874,419
AL-1994-senate-23-R-CURL,ALPERSON-CURL,Curl,1994,senate,23,R,-52.37185580211187,low,52.37185580211187,True,False,21,81,2,identity_unresolved_no_issue_evidence,"""Curl"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Curl"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Curl"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Curl%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,57.671855802111864,413
AL-2010-house-32-D-BARBARA-BIGSBY-BOYD,ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Boyd,2010,house,32,D,44.58836372222364,high,44.58836372222364,True,True,20,78,2,new_evidence_added,"""Barbara Boyd"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Barbara Boyd"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Barbara Boyd"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22Barbara+Boyd%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,57.48836372222364,420
AL-1998-house-54-R-LATIMORE,ALPERSON-LATIMORE,Mary L Latimore,1998,house,54,R,-44.07096723344888,low,44.07096723344888,True,True,21,81,2,searched_no_new_evidence,"""Mary L Latimore"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Mary L Latimore"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Mary L Latimore"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Mary+L+Latimore%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,57.37096723344888,414
AL-2010-senate-25-D-DOUG-SMITTY-SMITH,ALPERSON-DOUG-SMITTY-SMITH,DOUG 'Smitty' SMITH,2010,senate,25,D,-44.05388856824448,low,44.05388856824448,True,True,21,81,2,searched_no_evidence,"""DOUG 'Smitty' SMITH"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""DOUG 'Smitty' SMITH"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""DOUG 'Smitty' SMITH"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22DOUG+%27Smitty%27+SMITH%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,57.35388856824448,415
AL-2006-senate-11-R-JIM-HETHCOX,ALPERSON-JIM-HETHCOX,JIM HETHCOX,2006,senate,11,R,-45.468155494700966,low,45.468155494700966,True,True,16,75,2,searched_no_new_evidence,"""JIM HETHCOX"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""JIM HETHCOX"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""JIM HETHCOX"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22JIM+HETHCOX%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,57.218155494700966,416
AL-2002-house-22-D-HALL-ALBERT,ALPERSON-HALL-ALBERT,Hall Albert,2002,house,22,D,44.26673501199534,high,44.26673501199534,True,True,19,79,2,searched_no_new_same_cycle_evidence,"""Hall Albert"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Hall Albert"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Hall Albert"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Hall+Albert%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,56.96673501199534,421
AL-2010-senate-25-R-DICK-L-BREWBAKER,ALPERSON-DICK-L-BREWBAKER,DICK L BREWBAKER,2010,senate,25,R,44.05388856824448,high,44.05388856824448,True,True,19,79,2,searched_no_new_evidence,"""DICK L BREWBAKER"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""DICK L BREWBAKER"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""DICK L BREWBAKER"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22DICK+L+BREWBAKER%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,56.753888568244484,422
AL-2002-senate-3-D-ROBERTS-TOMMY-ED,ALPERSON-ROBERTS-TOMMY-ED,Tommy Ed Roberts,2002,senate,3,D,44.13759605224583,high,44.13759605224583,True,True,18,75,2,new_evidence_added,"""Tommy Ed Roberts"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Tommy Ed Roberts"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Tommy Ed Roberts"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Tommy+Ed+Roberts%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,56.38759605224583,423
AL-1998-house-54-D-PERDUE,ALPERSON-PERDUE,George Perdue,1998,house,54,D,44.07096723344888,high,44.07096723344888,True,True,18,76,2,new_evidence_added,"""George Perdue"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""George Perdue"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""George Perdue"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22George+Perdue%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,56.37096723344888,424
AL-2002-house-14-D-GUIN-KEN,ALPERSON-GUIN-KEN,James Kenneth Ken Guin Jr,2002,house,14,D,43.3956640413729,high,43.3956640413729,True,True,19,79,2,searched_no_new_specific_ontology_position,"""James Kenneth Ken Guin Jr"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""James Kenneth Ken Guin Jr"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""James Kenneth Ken Guin Jr"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22James+Kenneth+Ken+Guin+Jr%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,56.095664041372906,425
AL-1998-house-31-D-VENABLE,ALPERSON-VENABLE,Jack B Venable,1998,house,31,D,47.34958886774277,high,47.34958886774277,True,True,6,59,2,new_evidence_added,"""Jack B Venable"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Jack B Venable"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Jack B Venable"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Jack+B+Venable%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,55.79958886774277,426
AL-2006-senate-9-R-BILL-INGRAM,ALPERSON-BILL-INGRAM,BILL INGRAM,2006,senate,9,R,-47.23510844002797,low,47.23510844002797,True,True,5,61,2,searched_existing_structured_evidence_no_new_manual_position,"""BILL INGRAM"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""BILL INGRAM"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""BILL INGRAM"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22BILL+INGRAM%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,55.53510844002797,417
AL-2010-house-24-D-NATHANIEL-LEDBETTER,ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,house,24,D,42.395873386410976,high,42.395873386410976,True,True,20,80,2,searched_no_new_same_cycle_evidence,"""Nathaniel Ledbetter"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Nathaniel Ledbetter"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Nathaniel Ledbetter"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22Nathaniel+Ledbetter%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,55.395873386410976,427
AL-2006-house-11-D-JIM-BOYD,ALPERSON-JIM-BOYD,Jim Boyd,2006,house,11,D,42.08092140211418,high,42.08092140211418,True,True,21,80,2,new_evidence_added,"""Jim Boyd"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Jim Boyd"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Jim Boyd"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22Jim+Boyd%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,55.33092140211418,428
AL-1998-house-31-R-BOWEN,ALPERSON-BOWEN,David Bowen,1998,house,31,R,-47.34958886774277,low,47.34958886774277,True,True,4,58,2,searched_existing_structured_evidence_no_new_manual_position,"""David Bowen"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""David Bowen"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""David Bowen"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22David+Bowen%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,55.249588867742766,418
AL-2006-senate-27-D-T-D-TED-LITTLE,ALPERSON-T-D-TED-LITTLE,T D TED LITTLE,2006,senate,27,D,46.12597995765709,high,46.12597995765709,True,True,7,64,2,evidence_found,"""T D TED LITTLE"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""T D TED LITTLE"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""T D TED LITTLE"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22T+D+TED+LITTLE%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,55.07597995765709,429
AL-2010-house-24-R-TODD-GREESON,ALPERSON-TODD-GREESON,TODD GREESON,2010,house,24,R,-42.395873386410976,low,42.395873386410976,True,True,19,77,2,new_evidence_added,"""TODD GREESON"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""TODD GREESON"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""TODD GREESON"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22TODD+GREESON%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,54.99587338641098,419
AL-1994-house-86-R-SHUEMAKE,ALPERSON-SHUEMAKE,Shuemake,1994,house,86,R,-49.65351511828655,low,49.65351511828655,True,False,21,81,2,identity_still_unresolved_no_issue_evidence,"""Shuemake"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Shuemake"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Shuemake"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Shuemake%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,54.953515118286546,420
AL-2010-house-37-R-BOB-FINCHER,ALPERSON-BOB-FINCHER,BOB FINCHER,2010,house,37,R,-41.82289759224755,low,41.82289759224755,True,True,20,80,2,searched_no_new_same_cycle_evidence,"""BOB FINCHER"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""BOB FINCHER"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""BOB FINCHER"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22BOB+FINCHER%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,54.82289759224755,421
AL-1998-house-17-D-MILLICAN,ALPERSON-MILLICAN,Mike Millican,1998,house,17,D,42.11370434594326,high,42.11370434594326,True,True,19,79,2,searched_no_new_same_cycle_evidence,"""Mike Millican"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Mike Millican"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Mike Millican"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Mike+Millican%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,54.813704345943265,430
AL-2002-senate-10-R-WILLIAMS-DAVID-L,ALPERSON-WILLIAMS-DAVID-L,David L Williams,2002,senate,10,R,-41.495247650298026,low,41.495247650298026,True,True,21,81,2,searched_no_new_specific_ontology_position,"""David L Williams"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""David L Williams"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""David L Williams"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22David+L+Williams%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,54.79524765029802,422
AL-2006-house-40-D-LEA-FITE,ALPERSON-LEA-FITE,LEA FITE,2006,house,40,D,42.26293494232404,high,42.26293494232404,True,True,18,78,2,new_evidence_added,"""LEA FITE"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""LEA FITE"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""LEA FITE"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22LEA+FITE%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,54.662934942324036,431
AL-2006-house-6-R-JOHN-TONY-STILES,ALPERSON-JOHN-TONY-STILES,JOHN TONY STILES,2006,house,6,R,-41.283132330708725,low,41.283132330708725,True,True,21,81,2,searched_no_new_specific_ontology_position,"""JOHN TONY STILES"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""JOHN TONY STILES"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""JOHN TONY STILES"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22JOHN+TONY+STILES%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,54.58313233070872,423
AL-2002-senate-27-D-LITTLE-T-D-TED,ALPERSON-LITTLE-T-D-TED,T D 'Ted' Little,2002,senate,27,D,42.14346762847109,high,42.14346762847109,True,True,18,78,2,new_evidence_added,"""T D 'Ted' Little"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""T D 'Ted' Little"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""T D 'Ted' Little"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22T+D+%27Ted%27+Little%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,54.54346762847109,432
AL-2006-house-11-R-JEREMY-H-ODEN,ALPERSON-JEREMY-H-ODEN,Jeremy H Oden,2006,house,11,R,-42.08092140211418,low,42.08092140211418,True,True,18,78,2,new_evidence_added,"""Jeremy H Oden"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Jeremy H Oden"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Jeremy H Oden"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22Jeremy+H+Oden%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,54.48092140211418,424
AL-2006-senate-27-R-PEGGY-MARTIN,ALPERSON-PEGGY-MARTIN,PEGGY MARTIN,2006,senate,27,R,-46.12597995765709,low,46.12597995765709,True,True,5,62,2,searched_no_new_same_cycle_evidence,"""PEGGY MARTIN"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""PEGGY MARTIN"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""PEGGY MARTIN"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22PEGGY+MARTIN%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,54.47597995765709,425
AL-2002-senate-11-R-BRADFORD-RALPH-SR,ALPERSON-BRADFORD-RALPH-SR,Bradford Ralph Sr,2002,senate,11,R,-40.9974916645605,low,40.9974916645605,True,True,21,81,2,searched_no_new_specific_ontology_position,"""Bradford Ralph Sr"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Bradford Ralph Sr"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Bradford Ralph Sr"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Bradford+Ralph+Sr%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,54.297491664560496,426
AL-2002-senate-10-D-MEANS-LARRY,ALPERSON-MEANS-LARRY,Larry Means,2002,senate,10,D,41.495247650298026,high,41.495247650298026,True,True,19,79,2,new_evidence_added,"""Larry Means"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Larry Means"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Larry Means"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Larry+Means%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,54.19524765029803,433
