result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,openelections_unit_found,house_inferred_districts,senate_inferred_districts,house_inferred_district_count,senate_inferred_district_count,house_largest_activity_share,senate_largest_activity_share,house_spatial_districts,senate_spatial_districts,house_largest_spatial_share,senate_largest_spatial_share,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_unvalidated,accepted_conflict,recommended_vtd_geoid,recommended_vtd_name,recommended_score,recommended_margin,recommendation_method,constrained_candidate_count,vest16_vtd_geoid,vest16_vtd_name,vest16_match_method,vest16_match_score,vest16_score_margin,vest16_accepted_match,vest16_validated_match,vest16_accepted_conflict,vest16_district_validation,vest16_relationship_note,selected_geometry_source,selected_geoid,selected_name,selection_status,manual_override_reason,manual_override_evidence,relationship_class,distinct_result_names_for_geometry
2156,JEFFERSON,5170 - EDGEWOOD ELEMENTA,5170 EDGEWOOD ELEMENTA,EDGEWOOD ELEMENTA,Jefferson 2014 General Precinct.xls,contest_rows,False,010734605,4605,Edgewood Elementary School,EDGEWOOD ELEMENTARY SCHOOL,fuzzy_medium,90.0,21.18,1,INGLENOOK ELEMENTARY SCHOOL,68.82,JONESBORO ELEMENTARY SCHOOL,63.53,True,False,,1.0,,True,,,,,,,46,18,1.0000000000000009,0.9999999673493152,,,no_election_evidence,False,True,False,,,,,,,01073005170,Edgewood Elementary,fuzzy_high,94.44,24.17,True,False,False,no_election_evidence,,vest16,01073005170,Edgewood Elementary,name_accepted_unvalidated,,,one_to_one,1.0
2157,JEFFERSON,5180 - SAINT LUKE'S EPIS,5180 SAINT LUKE S EPIS,SAINT LUKE S EPIS,Jefferson 2014 General Precinct.xls,contest_rows,False,010734608,4608,Saint. Luke's Episcopal Church,SAINT LUKE S EPISCOPAL CHURCH,review,90.0,4.5,1,FULTONDALE SENIOR CITIZEN S CENTER,85.5,SAINT MARK UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,46,15,0.9999999999999994,0.9999999999999994,,,no_election_evidence,False,False,False,010734608,Saint. Luke's Episcopal Church,90.0,4.5,district_constrained_review,186.0,01073005180,Saint Luke's Episcopal,review,87.18,1.68,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2158,JEFFERSON,5190 - CHEROKEE BEND ELE,5190 CHEROKEE BEND ELE,CHEROKEE BEND ELE,Jefferson 2014 General Precinct.xls,contest_rows,False,010734502,4502,Cherokee Bend Elementary School,CHEROKEE BEND ELEMENTARY SCHOOL,fuzzy_medium,90.0,34.68,1,CHARLES A BROWN ELEMENTARY SCHOOL,55.32,ROBINSON ELEMENTARY SCHOOL,49.66,True,False,,1.0,,True,,,,,,,46;48,15,0.9737585949177248,0.999999922341759,,,no_election_evidence,False,True,False,,,,,,,01073005190,Cherokee Bend Elementary,review,82.93,29.27,False,False,False,no_election_evidence,,vtd10,010734502,Cherokee Bend Elementary School,name_accepted_unvalidated,,,one_to_one,1.0
2159,JEFFERSON,5200 - MOUNTAINTOP COMMU,5200 MOUNTAINTOP COMMU,MOUNTAINTOP COMMU,Jefferson 2014 General Precinct.xls,contest_rows,False,010734706,4706,Mountaintop Community Church,MOUNTAINTOP COMMUNITY CHURCH,fuzzy_medium,90.0,19.09,1,MOUNT ZION COMMUNITY CHURCH,70.91,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,66.67,True,False,,1.0,,True,,,,,,,47,16,1.0,1.0,,,no_election_evidence,False,True,False,,,,,,,01073005200,Mountaintop Comm Church,fuzzy_medium,90.0,19.09,True,False,False,no_election_evidence,,vest16,01073005200,Mountaintop Comm Church,name_accepted_unvalidated,,,one_to_one,1.0
2160,JEFFERSON,5210 - HOMEWOOD EXCEPTIO,5210 HOMEWOOD EXCEPTIO,HOMEWOOD EXCEPTIO,Jefferson 2014 General Precinct.xls,contest_rows,False,010735213,5213,Homewood Exceptional Foundation,HOMEWOOD EXCEPTIONAL FOUNDATION,review,90.0,4.5,1,HOMEWOOD SATELLITE COURTHOUSE,85.5,WILLOW WOOD RECREATION CENTER,63.53,False,True,low_or_ambiguous_score,,,True,,,,,,,52,18,1.0000000000000002,0.9999999977190492,,,no_election_evidence,False,False,False,010735213,Homewood Exceptional Foundation,90.0,4.5,district_constrained_review,186.0,01073005210,Homewood Excpt Foundation,review,76.19,7.99,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2161,JEFFERSON,5220 - TOWN VILLAGE VEST,5220 TOWN VILLAGE VEST,TOWN VILLAGE VEST,Jefferson 2014 General Precinct.xls,contest_rows,False,010734707,4707,Town Village-Vestavia Hills,TOWN VILLAGE VESTAVIA HILLS,review,90.0,4.5,1,ROSS BRIDGE WELCOME CENTER TOWN HALL,85.5,VESTAVIA HILLS UNITED METHODIST CHURCH,53.07,False,True,low_or_ambiguous_score,,,True,,,,,,,47;48,16,0.6656431239732031,1.0000000000000004,,,no_election_evidence,False,False,False,010734707,Town Village-Vestavia Hills,90.0,4.5,district_constrained_review,186.0,01073005220,Town Village Vestavia Hills,fuzzy_medium,90.0,34.14,True,False,False,no_election_evidence,,vest16,01073005220,Town Village Vestavia Hills,name_accepted_unvalidated,,,one_to_one,1.0
2162,JEFFERSON,5230 - HOOVER PUBLIC LIB,5230 HOOVER PUBLIC LIB,HOOVER PUBLIC LIB,Jefferson 2014 General Precinct.xls,contest_rows,False,010734801,4801,Hoover Public Library,HOOVER PUBLIC LIBRARY,review,89.47,3.97,1,FIVE POINTS WEST PUBLIC LIBRARY,85.5,HOOVER PARK AND RECREATION CENTER,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,47,16,0.9999991066514172,1.0,,,no_election_evidence,False,False,False,010734801,Hoover Public Library,89.47,3.97,district_constrained_review,186.0,01073005010,Hoover Park & Rec Ctr,review,85.5,0.0,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2163,JEFFERSON,5240 - SHADES CAHABA ELE,5240 SHADES CAHABA ELE,SHADES CAHABA ELE,Jefferson 2014 General Precinct.xls,contest_rows,False,010735214,5214,Shades Cahaba Elementary School,SHADES CAHABA ELEMENTARY SCHOOL,review,90.0,4.5,1,NEW MERKLE CAHABA HEIGHTS CENTER,85.5,SHADES CREST BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,46;52,15;16,0.6553158395704614,0.6338444791123957,,,no_election_evidence,False,False,False,010735214,Shades Cahaba Elementary School,90.0,4.5,district_constrained_review,186.0,01073005070,New Merkel Cahaba Hts Ctr,review,85.5,2.57,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2164,JEFFERSON,5250 - CHURCH OF THE HIG,5250 CHURCH OF THE HIG,CHURCH OF THE HIG,Jefferson 2014 General Precinct.xls,contest_rows,False,010734802,4802,Mountain Chapel United Methodist Church,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,review,85.5,0.0,3,MOUNTAINTOP COMMUNITY CHURCH,85.5,CALVARY RESURRECTION CHRISTIAN CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,48,16,0.9999999826639844,0.9999999704699102,,,no_election_evidence,False,False,False,010734802,Mountain Chapel United Methodist Church,85.5,0.0,district_constrained_review,186.0,01073005130,Mountain Brook Comm Church,review,85.5,0.0,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2165,JEFFERSON,5260 - MOUNTAIN BROOK EL,5260 MOUNTAIN BROOK EL,MOUNTAIN BROOK EL,Jefferson 2014 General Precinct.xls,contest_rows,False,010734607,4607,Mountain Brook Elementary School Community Room,MOUNTAIN BROOK ELEMENTARY SCHOOL COMMUNITY ROOM,review,90.0,4.19,1,MOUNTAIN BROOK CITY HALL,85.81,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,46,15,1.0000000000000009,0.9999999980689452,,,no_election_evidence,False,False,False,010734607,Mountain Brook Elementary School Community Room,90.0,4.19,district_constrained_review,186.0,01073005110,Mountain Brook City Hall,review,85.81,0.0,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2166,JEFFERSON,5270 - ELECTION SYSTEMS,5270 ELECTION SYSTEMS,ELECTION SYSTEMS,Jefferson 2014 General Precinct.xls,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,,,,,,,,,,,,,no_election_evidence,False,False,False,,,,,,,,,non_geographic,,,False,False,False,no_election_evidence,,,,,non_geographic,,,non_geographic,
2167,JEFFERSON,5280 - BIRMINGHAM BOTANI,5280 BIRMINGHAM BOTANI,BIRMINGHAM BOTANI,Jefferson 2014 General Precinct.xls,contest_rows,False,010735216,5216,Birmingham Botanical Gardens,BIRMINGHAM BOTANICAL GARDENS,review,90.0,4.5,1,BIRMINGHAM FIRE STATION 29,85.5,BIRMINGHAM FIRE STATION 17,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,46;52,15;18,0.5909611632897059,0.902521924534402,,,no_election_evidence,False,False,False,010735216,Birmingham Botanical Gardens,90.0,4.5,district_constrained_review,186.0,01073005280,Birmingham Botanical Gardens,review,90.0,4.5,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2168,JEFFERSON,5290 - AFTON LEE COMMUNI,5290 AFTON LEE COMMUNI,AFTON LEE COMMUNI,Jefferson 2014 General Precinct.xls,contest_rows,False,010735215,5215,Afton Lee Community Center,AFTON LEE COMMUNITY CENTER,fuzzy_medium,90.0,26.47,1,LAWSON STATE COMMUNITY COLLEGE,63.53,MOUNTAIN BROOK ELEMENTARY SCHOOL COMMUNITY ROOM,60.35,True,False,,1.0,,True,,,,,,,52,18,1.0,0.9999999842507488,,,no_election_evidence,False,True,False,,,,,,,01073005290,Afton Lee Comm Ctr,fuzzy_medium,90.0,26.47,True,False,False,no_election_evidence,,vest16,01073005290,Afton Lee Comm Ctr,name_accepted_unvalidated,,,one_to_one,1.0
2169,JEFFERSON,BESSEMER ABSENTEE,BESSEMER ABSENTEE,BESSEMER ABSENTEE,Jefferson 2014 General Precinct.xls,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,,,,,,,,,,,,,no_election_evidence,False,False,False,,,,,,,,,non_geographic,,,False,False,False,no_election_evidence,,,,,non_geographic,,,non_geographic,
2170,JEFFERSON,BIRMINGHAM ABSENTEE,BIRMINGHAM ABSENTEE,BIRMINGHAM ABSENTEE,Jefferson 2014 General Precinct.xls,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,,,,,,,,,,,,,no_election_evidence,False,False,False,,,,,,,,,non_geographic,,,False,False,False,no_election_evidence,,,,,non_geographic,,,non_geographic,
2171,JEFFERSON,PROVISIONAL,PROVISIONAL,PROVISIONAL,Jefferson 2014 General Precinct.xls,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,,,,,,,,,,,,,no_election_evidence,False,False,False,,,,,,,,,non_geographic,,,False,False,False,no_election_evidence,,,,,non_geographic,,,non_geographic,
2172,LAMAR,VERNON ARMORY WEST,VERNON ARMORY WEST,VERNON ARMORY WEST,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010751W,1W,Vernon West,VERNON WEST,review,85.5,0.0,2,VERNON NATIONAL GUARD ARMORY,85.5,STAR,60.0,False,True,low_or_ambiguous_score,,,True,17,21,1.0,1.0,1.0,1.0,17,21,1.0000000000000009,1.0000000000000009,True,True,compatible,False,False,False,010751W,Vernon West,85.5,0.0,district_constrained_review,15.0,01075000101,Vernon Armory West,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075000101,Vernon Armory West,district_validated,,,one_to_one,1.0
2173,LAMAR,VERNON ARMORY EAST,VERNON ARMORY EAST,VERNON ARMORY EAST,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010751W,1W,Vernon West,VERNON WEST,review,85.5,0.0,2,VERNON NATIONAL GUARD ARMORY,85.5,STAR,60.0,False,True,low_or_ambiguous_score,,,True,17,21,1.0,1.0,1.0,1.0,17,21,1.0000000000000009,1.0000000000000009,True,True,compatible,False,False,False,010751W,Vernon West,85.5,0.0,district_constrained_review,15.0,01075000102,Vernon Armory East,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075000102,Vernon Armory East,district_validated,,,one_to_one,1.0
2174,LAMAR,CROSSVILLE LAWR.,CROSSVILLE LAWR,CROSSVILLE LAWR,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010752,2,Crossville-Lawrence,CROSSVILLE LAWRENCE,fuzzy_medium,88.24,34.24,1,VAILS,54.0,STAR,51.43,True,False,,1.0,,True,17,21,1.0,1.0,1.0,1.0,17,21,1.0000000000000009,0.9999999989049964,True,True,compatible,True,False,False,,,,,,,01075000201,Crossville Lawrence,fuzzy_medium,88.24,34.24,True,True,False,compatible,,vest16,01075000201,Crossville Lawrence,district_validated,,,one_to_one,1.0
2175,LAMAR,FAIRVIEW SIZEMORE,FAIRVIEW SIZEMORE,FAIRVIEW SIZEMORE,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010753,3,Fairview-Sizemore,FAIRVIEW SIZEMORE,exact_normalized,100.0,100.0,1,VAILS,54.0,STAR,51.43,True,False,,1.0,,True,17,21,1.0,1.0,1.0,1.0,17,21,1.0000000000000002,0.9999999992370447,True,True,compatible,True,False,False,,,,,,,01075000301,Fairview Sizemore,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075000301,Fairview Sizemore,district_validated,,,one_to_one,1.0
2176,LAMAR,BEAVERTON CITY HALL NORTH,BEAVERTON CITY HALL NORTH,BEAVERTON CITY HALL NORTH,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010754N,4N,Beaverton-City Hall,BEAVERTON CITY HALL,fuzzy_high,95.0,7.6,1,BEAVERTON SOUTH CITY HALL,87.4,VERNON WEST,57.27,True,False,,1.0,,True,17,21,1.0,1.0,1.0,1.0,17,21,1.0000000000000009,0.9999999990735,True,True,compatible,True,False,False,,,,,,,01075000401,Beaverton City Hall North,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075000401,Beaverton City Hall North,district_validated,,,one_to_one,1.0
2177,LAMAR,BEAVERTON CITY HALL SOUTH,BEAVERTON CITY HALL SOUTH,BEAVERTON CITY HALL SOUTH,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010754S,4S,Beaverton South City Hall,BEAVERTON SOUTH CITY HALL,review,95.0,0.0,2,BEAVERTON CITY HALL,95.0,MOSCOW SOUTH,85.5,False,True,low_or_ambiguous_score,,,True,17,21,1.0,1.0,1.0,1.0,17,21,1.0000000000000004,0.9999999913860456,True,True,compatible,False,False,False,010754S,Beaverton South City Hall,95.0,0.0,district_constrained_review,15.0,01075000402,Beaverton City Hall South,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075000402,Beaverton City Hall South,district_validated,,,one_to_one,1.0
2178,LAMAR,CREWS METHODIST CHURCH,CREWS METHODIST CHURCH,CREWS METHODIST CHURCH,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010755,5,Crews-Goode-Methodist Church,CREWS GOODE METHODIST CHURCH,fuzzy_high,95.0,38.0,1,STAR,57.0,PINE SPRINGS BEHIND CHURCH,54.17,True,False,,1.0,,True,17,21,1.0,1.0,1.0,1.0,17,21,0.9999999999999966,0.9999999999999966,True,True,compatible,True,False,False,,,,,,,01075000501,Crews Methodist,fuzzy_high,95.0,52.25,True,True,False,compatible,,vest16,01075000501,Crews Methodist,district_validated,,,one_to_one,1.0
2179,LAMAR,HENSON SPRINGS FIRE STAT,HENSON SPRINGS FIRE STAT,HENSON SPRINGS FIRE STAT,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010756,6,Henson Springs-Fire Station,HENSON SPRINGS FIRE STATION,fuzzy_high,94.12,26.62,1,STAR,67.5,VERNON WEST,56.84,True,False,,1.0,,True,17,21,1.0,1.0,1.0,1.0,17,21,0.9999999999999976,0.999999986699309,True,True,compatible,True,False,False,,,,,,,01075000601,Henson Springs FS,review,85.81,0.31,False,False,False,compatible,,vtd10,010756,Henson Springs-Fire Station,district_validated,,,one_to_one,1.0
2180,LAMAR,DETROIT CITY HALL,DETROIT CITY HALL,DETROIT CITY HALL,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010759N,9N,Sulligent-Moscow-City Hall,SULLIGENT MOSCOW CITY HALL,review,85.5,0.0,2,DETROIT MILLVILLE CITY HALL,85.5,BEAVERTON CITY HALL,72.22,False,True,low_or_ambiguous_score,,,True,17,21,1.0,1.0,1.0,1.0,16,21,1.000000000000001,0.9999999990050148,False,True,conflict,False,False,False,010757,Detroit-Millville-City Hall,85.5,13.28,district_constrained_review,15.0,01075000701,Detroit City Hall,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075000701,Detroit City Hall,district_validated,,,one_to_one,1.0
2181,LAMAR,PINE SPRINGS,PINE SPRINGS,PINE SPRINGS,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010758,8,Pine Springs-Behind Church,PINE SPRINGS BEHIND CHURCH,review,90.0,4.5,1,HENSON SPRINGS FIRE STATION,85.5,KENNEDY STEENS,46.15,False,True,low_or_ambiguous_score,,,True,17,21,1.0,1.0,1.0,1.0,17,21,1.0000000000000002,0.9999999983299572,True,True,compatible,False,False,False,010758,Pine Springs-Behind Church,90.0,4.5,district_constrained_review,15.0,01075000801,Pine Springs,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075000801,Pine Springs,district_validated,,,one_to_one,1.0
2182,LAMAR,SULLIGENT CITY HALL NORTH,SULLIGENT CITY HALL NORTH,SULLIGENT CITY HALL NORTH,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010759N,9N,Sulligent-Moscow-City Hall,SULLIGENT MOSCOW CITY HALL,review,82.05,19.93,1,DETROIT MILLVILLE CITY HALL,62.12,BEAVERTON CITY HALL,61.07,False,True,low_or_ambiguous_score,,,True,16,21,1.0,1.0,1.0,1.0,16,21,1.000000000000001,0.9999999990050148,True,True,compatible,False,False,False,010759N,Sulligent-Moscow-City Hall,82.05,22.05,district_constrained_review,10.0,01075000901,Sulligent City Hall North,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075000901,Sulligent City Hall North,district_validated,,,one_to_one,1.0
2183,LAMAR,SULLIGENT CITY HALL SOUTH,SULLIGENT CITY HALL SOUTH,SULLIGENT CITY HALL SOUTH,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010759S,9S,Moscow South,MOSCOW SOUTH,review,85.5,3.45,1,SULLIGENT MOSCOW CITY HALL,82.05,BEAVERTON SOUTH CITY HALL,71.25,False,True,low_or_ambiguous_score,,,True,16,21,1.0,1.0,1.0,1.0,16,21,0.9999999999999992,0.9999999999999992,True,True,compatible,False,False,False,010759S,Moscow South,85.5,3.45,district_constrained_review,10.0,01075000902,Sulligent City Hall South,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075000902,Sulligent City Hall South,district_validated,,,one_to_one,1.0
2184,LAMAR,BEDFORD MILITARY,BEDFORD MILITARY,BEDFORD MILITARY,Lamar 2014 General Precinct.xlsx,precinct_rows,False,0107510,10,Bedford-Military,BEDFORD MILITARY,exact_normalized,100.0,100.0,1,SULLIGENT MOSCOW CITY HALL,82.05,BEAVERTON SOUTH CITY HALL,71.25,True,False,,1.0,,True,16,21,1.0,1.0,1.0,1.0,16,21,1.0000000000000009,0.999999996438177,True,True,compatible,True,False,False,,,,,,,01075001001,Bedford-Military,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075001001,Bedford-Military,district_validated,,,one_to_one,1.0
2185,LAMAR,MOLLOY BETTS,MOLLOY BETTS,MOLLOY BETTS,Lamar 2014 General Precinct.xlsx,precinct_rows,False,0107511,11,Molloy-Betts,MOLLOY BETTS,exact_normalized,100.0,100.0,1,SULLIGENT MOSCOW CITY HALL,82.05,BEAVERTON SOUTH CITY HALL,71.25,True,False,,1.0,,True,16,21,1.0,1.0,1.0,1.0,16,21,1.0000000000000004,0.9999999965137748,True,True,compatible,True,False,False,,,,,,,01075001101,Molloy Betts,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075001101,Molloy Betts,district_validated,,,one_to_one,1.0
2186,LAMAR,TRULL,TRULL,TRULL,Lamar 2014 General Precinct.xlsx,precinct_rows,False,0107512,12,Trull,TRULL,exact_normalized,100.0,100.0,1,SULLIGENT MOSCOW CITY HALL,82.05,BEAVERTON SOUTH CITY HALL,71.25,True,False,,1.0,,True,16,21,1.0,1.0,1.0,1.0,16,21,1.0,0.9999999983271438,True,True,compatible,True,False,False,,,,,,,01075001201,Trull,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075001201,Trull,district_validated,,,one_to_one,1.0
2187,LAMAR,VAILS,VAILS,VAILS,Lamar 2014 General Precinct.xlsx,precinct_rows,False,0107513,13,Vails,VAILS,exact_normalized,100.0,100.0,1,SULLIGENT MOSCOW CITY HALL,82.05,BEAVERTON SOUTH CITY HALL,71.25,True,False,,1.0,,True,16,21,1.0,1.0,1.0,1.0,16,21,1.0,0.9999999990716484,True,True,compatible,True,False,False,,,,,,,01075001301,Vails,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075001301,Vails,district_validated,,,one_to_one,1.0
2188,LAMAR,MILLPORT LIBRARY,MILLPORT LIBRARY,MILLPORT LIBRARY,Lamar 2014 General Precinct.xlsx,precinct_rows,False,0107514,14,Millport-Library,MILLPORT LIBRARY,exact_normalized,100.0,100.0,1,SULLIGENT MOSCOW CITY HALL,82.05,BEAVERTON SOUTH CITY HALL,71.25,True,False,,1.0,,True,16,21,1.0,1.0,1.0,1.0,16,21,0.9999999999999998,0.9999999999999998,True,True,compatible,True,False,False,,,,,,,01075001401,Millport Library,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075001401,Millport Library,district_validated,,,one_to_one,1.0
2189,LAMAR,KENNEDY COMMUNITY CENTER,KENNEDY COMMUNITY CENTER,KENNEDY COMMUNITY CENTER,Lamar 2014 General Precinct.xlsx,precinct_rows,False,0107515,15,Kennedy-Steens,KENNEDY STEENS,review,85.5,34.07,1,STAR,51.43,VERNON WEST,45.0,False,True,low_or_ambiguous_score,,,True,16,21,1.0,1.0,1.0,1.0,16,21,0.9999999999999992,0.999999998666202,True,True,compatible,False,False,False,0107515,Kennedy-Steens,85.5,40.5,district_constrained_review,10.0,01075001501,Kennedy Comm Ctr,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075001501,Kennedy Comm Ctr,district_validated,,,one_to_one,1.0
2190,LAMAR,STRICKLAND KINGVILLE,STRICKLAND KINGVILLE,STRICKLAND KINGVILLE,Lamar 2014 General Precinct.xlsx,precinct_rows,False,0107516,16,Strickland-Kingville,STRICKLAND KINGVILLE,exact_normalized,100.0,100.0,1,STAR,51.43,VERNON WEST,45.0,True,False,,1.0,,True,16;17,21,2.0,1.0,0.6502732240437158,1.0,17,21,0.9999999999999988,0.9999999998183478,True,True,compatible,True,False,False,,,,,,,01075001601,Strickland-Kingville,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075001601,Strickland-Kingville,district_validated,,,one_to_one,1.0
2191,LAMAR,FERNBANK COMMUNITY CENTER,FERNBANK COMMUNITY CENTER,FERNBANK COMMUNITY CENTER,Lamar 2014 General Precinct.xlsx,precinct_rows,False,0107517,17,Fernbank-Wilson,FERNBANK WILSON,review,85.5,34.07,1,STAR,51.43,MOUNT PLEASANT CURRY,46.44,False,True,low_or_ambiguous_score,,,True,,21,,1.0,,1.0,16,21,0.9999999999999992,0.9999999995361198,,True,compatible,False,False,False,0107517,Fernbank-Wilson,85.5,34.07,district_constrained_review,25.0,01075001701,Fernbank Comm Ctr,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075001701,Fernbank Comm Ctr,district_validated,,,one_to_one,1.0
2192,LAMAR,HIGHTOGY RIDGE,HIGHTOGY RIDGE,HIGHTOGY RIDGE,Lamar 2014 General Precinct.xlsx,precinct_rows,False,0107518,18,Hightogy-Ridge,HIGHTOGY RIDGE,exact_normalized,100.0,100.0,1,STAR,51.43,MOUNT PLEASANT CURRY,46.44,True,False,,1.0,,True,17,21,1.0,1.0,1.0,1.0,17,21,1.000000000000001,1.000000000000001,True,True,compatible,True,False,False,,,,,,,01075001801,Hightogy Ridge,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075001801,Hightogy Ridge,district_validated,,,one_to_one,1.0
2193,LAMAR,MT. PLEASANT CURRY,MOUNT PLEASANT CURRY,MOUNT PLEASANT CURRY,Lamar 2014 General Precinct.xlsx,precinct_rows,False,0107520,20,Mt. Pleasant-Curry,MOUNT PLEASANT CURRY,exact_normalized,100.0,100.0,1,STAR,51.43,MOUNT PLEASANT CURRY,46.44,True,False,,1.0,,True,16,21,1.0,1.0,1.0,1.0,16,21,0.9999999999999998,0.9999999999999998,True,True,compatible,True,False,False,,,,,,,01075002001,Mt Pleasant-Curry,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075002001,Mt Pleasant-Curry,district_validated,,,one_to_one,1.0
2194,LAMAR,GUIN MT OLIVE,GUIN MOUNT OLIVE,GUIN MOUNT OLIVE,Lamar 2014 General Precinct.xlsx,precinct_rows,False,0107521,21,Mt. Olive-Guin,MOUNT OLIVE GUIN,fuzzy_high,95.0,42.22,1,MOUNT PLEASANT CURRY,52.78,SULLIGENT MOSCOW CITY HALL,42.86,True,False,,1.0,,True,17,21,1.0,1.0,1.0,1.0,17,21,0.9999999999999994,0.9999999999999994,True,True,compatible,True,False,False,,,,,,,01075002101,Guin Mt Olive,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075002101,Guin Mt Olive,district_validated,,,one_to_one,1.0
2195,LAMAR,BLOOMING GROVE,BLOOMING GROVE,BLOOMING GROVE,Lamar 2014 General Precinct.xlsx,precinct_rows,False,0107522,22,Blooming Grove,BLOOMING GROVE,exact_normalized,100.0,100.0,1,MOUNT PLEASANT CURRY,52.78,SULLIGENT MOSCOW CITY HALL,42.86,True,False,,1.0,,True,17,21,1.0,1.0,1.0,1.0,17,21,1.0000000000000016,0.9999999987299988,True,True,compatible,True,False,False,,,,,,,01075002201,Blooming Grove,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075002201,Blooming Grove,district_validated,,,one_to_one,1.0
2196,LAMAR,STAR. COMMUNITY CENTER,STAR COMMUNITY CENTER,STAR COMMUNITY CENTER,Lamar 2014 General Precinct.xlsx,precinct_rows,False,0107523,23,Star,STAR,fuzzy_medium,90.0,42.5,1,BEAVERTON CITY HALL,47.5,MOUNT PLEASANT CURRY,46.34,True,False,,1.0,,True,17,21,1.0,1.0,1.0,1.0,17,21,0.9999999999999988,0.9999999999999988,True,True,compatible,True,False,False,,,,,,,01075002301,Star Comm Ctr,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01075002301,Star Comm Ctr,district_validated,,,one_to_one,1.0
2197,LAMAR,ABSENTEE,ABSENTEE,ABSENTEE,Lamar 2014 General Precinct.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,16;17,21,2.0,1.0,0.6105263157894737,1.0,,,,,False,False,conflict,False,False,False,,,,,,,,,non_geographic,,,False,False,False,conflict,,,,,non_geographic,,,non_geographic,
2198,LAMAR,PROVISIONAL,PROVISIONAL,PROVISIONAL,Lamar 2014 General Precinct.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,17,21,1.0,1.0,1.0,1.0,,,,,False,False,conflict,False,False,False,,,,,,,,,non_geographic,,,False,False,False,conflict,,,,,non_geographic,,,non_geographic,
