result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,openelections_unit_found,house_inferred_districts,senate_inferred_districts,house_inferred_district_count,senate_inferred_district_count,house_largest_activity_share,senate_largest_activity_share,house_spatial_districts,senate_spatial_districts,house_largest_spatial_share,senate_largest_spatial_share,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_unvalidated,accepted_conflict,recommended_vtd_geoid,recommended_vtd_name,recommended_score,recommended_margin,recommendation_method,constrained_candidate_count
1621,WASHINGTON,DEER PARK FIRE HOUSE,DEER PARK FIRE HOUSE,DEER PARK FIRE HOUSE,2014-General-Washington.xlsx,contest_rows,False,0112911,11,Deer Park/Epworth Fire House,DEER PARK EPWORTH FIRE HOUSE,fuzzy_high,95.0,9.5,1,MILLRY FIRE HOUSE MILLRY CITY HALL,85.5,YELLOW PINE VOTING HOUSE DISTRICT,85.5,True,False,,1.0,,True,65,22,1.0,1.0,1.0,1.0,65,22,1.0000000000000013,0.9999999607441247,True,True,compatible,True,False,False,,,,,,
1622,WASHINGTON,FAIRFORD FIRE HOUSE,FAIRFORD FIRE HOUSE,FAIRFORD FIRE HOUSE,2014-General-Washington.xlsx,contest_rows,False,0112914,14,Fairford Fire House Voting District,FAIRFORD FIRE HOUSE,exact_normalized,100.0,100.0,1,MILLRY FIRE HOUSE MILLRY CITY HALL,85.5,YELLOW PINE VOTING HOUSE DISTRICT,85.5,True,False,,1.0,,True,65;68,22,2.0,1.0,0.8904109589041096,1.0,65,22,1.000000000000001,0.9999999951037967,True,True,compatible,True,False,False,,,,,,
1623,WASHINGTON,FRANKVILLE FIRE HOUSE,FRANKVILLE FIRE HOUSE,FRANKVILLE FIRE HOUSE,2014-General-Washington.xlsx,contest_rows,False,011294,4,Millry Fire House/Millry City Hall Voting District,MILLRY FIRE HOUSE MILLRY CITY HALL,review,85.5,0.0,2,YELLOW PINE VOTING HOUSE DISTRICT,85.5,WAGARVILLE FIRE HOUSE,80.95,False,True,low_or_ambiguous_score,,,True,65,22,1.0,1.0,1.0,1.0,65,22,1.0000000000000009,0.9999999880787173,True,True,compatible,False,False,False,011294,Millry Fire House/Millry City Hall Voting District,85.5,0.0,district_constrained_review,23
1624,WASHINGTON,FRUITDALE FIRE HOUSE,FRUITDALE FIRE HOUSE,FRUITDALE FIRE HOUSE,2014-General-Washington.xlsx,contest_rows,False,0112910,10,Fruitdale Fire House Voting District,FRUITDALE FIRE HOUSE,exact_normalized,100.0,100.0,1,YELLOW PINE VOTING HOUSE DISTRICT,85.5,WAGARVILLE FIRE HOUSE,80.95,True,False,,1.0,,True,65,22,1.0,1.0,1.0,1.0,65,22,0.9999999999999989,0.9999999988635236,True,True,compatible,True,False,False,,,,,,
1625,WASHINGTON,HOBSON FIRE HOUSE,HOBSON FIRE HOUSE,HOBSON FIRE HOUSE,2014-General-Washington.xlsx,contest_rows,False,011291,1,Hobson Fire House Voting District,HOBSON FIRE HOUSE,exact_normalized,100.0,100.0,1,YELLOW PINE VOTING HOUSE DISTRICT,85.5,WAGARVILLE FIRE HOUSE,80.95,True,False,,1.0,,True,65,22,1.0,1.0,1.0,1.0,65,22,0.9999999999999994,0.9999999999999994,True,True,compatible,True,False,False,,,,,,
1626,WASHINGTON,LATON HILL FIRE HOUSE,LATON HILL FIRE HOUSE,LATON HILL FIRE HOUSE,2014-General-Washington.xlsx,contest_rows,False,011298,8,Laton Hill Fire House Voting District,LATON HILL FIRE HOUSE,exact_normalized,100.0,100.0,1,YELLOW PINE VOTING HOUSE DISTRICT,85.5,WAGARVILLE FIRE HOUSE,80.95,True,False,,1.0,,True,65,22,1.0,1.0,1.0,1.0,65,22,0.9999999999999998,0.9999999996242557,True,True,compatible,True,False,False,,,,,,
1627,WASHINGTON,LEROY FIRE HOUSE,LEROY FIRE HOUSE,LEROY FIRE HOUSE,2014-General-Washington.xlsx,contest_rows,False,0112920,20,Leroy Fire House,LEROY FIRE HOUSE,exact_normalized,100.0,100.0,1,YELLOW PINE VOTING HOUSE DISTRICT,85.5,WAGARVILLE FIRE HOUSE,80.95,True,False,,1.0,,True,65;68,22;23,2.0,2.0,0.8489583333333334,0.8489583333333334,65,22,1.0000000000000007,0.9999999958844604,True,True,compatible,True,False,False,,,,,,
1628,WASHINGTON,McINTOSH COMMUNITY,MCINTOSH COMMUNITY,MCINTOSH COMMUNITY,2014-General-Washington.xlsx,contest_rows,False,0112916,16,McIntosh Community Center Voting District,MCINTOSH COMMUNITY CENTER,fuzzy_high,95.0,9.5,1,DEES COMMUNITY SIMSCHAPEL CHARITY CHAPEL,85.5,MCINTOSH VOTING HOUSE,58.46,True,False,,1.0,,True,65;68,22;23,2.0,2.0,0.9750623441396509,0.7755610972568578,65;68,23,0.7687573052185181,0.9983043547438544,True,True,compatible,True,False,False,,,,,,
1629,WASHINGTON,MILLRY FIRE HOUSE,MILLRY FIRE HOUSE,MILLRY FIRE HOUSE,2014-General-Washington.xlsx,contest_rows,False,011294,4,Millry Fire House/Millry City Hall Voting District,MILLRY FIRE HOUSE MILLRY CITY HALL,review,90.0,4.5,1,DEER PARK EPWORTH FIRE HOUSE,85.5,YELLOW PINE VOTING HOUSE DISTRICT,85.5,False,True,low_or_ambiguous_score,,,True,65,22,1.0,1.0,1.0,1.0,65,22,1.0000000000000009,0.9999999880787173,True,True,compatible,False,False,False,011294,Millry Fire House/Millry City Hall Voting District,90.0,4.5,district_constrained_review,23
1630,WASHINGTON,MOWA CHOCTAW COMM_ CENTER,MOWA CHOCTAW COMMUNITY CENTER,MOWA CHOCTAW COMMUNITY CENTER,2014-General-Washington.xlsx,contest_rows,False,0112916,16,McIntosh Community Center Voting District,MCINTOSH COMMUNITY CENTER,review,74.15,21.83,1,DEES COMMUNITY SIMSCHAPEL CHARITY CHAPEL,52.32,CHATOM COURTHOUSE,42.35,False,True,low_or_ambiguous_score,,,True,65;68,22;23,2.0,2.0,0.7314814814814815,0.7083333333333334,65;68,23,0.7687573052185181,0.9983043547438544,True,True,compatible,False,False,False,0112916,McIntosh Community Center Voting District,74.15,21.83,district_constrained_review,25
1631,WASHINGTON,PROVISIONAL,PROVISIONAL,PROVISIONAL,2014-General-Washington.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,65;68,22;23,2.0,2.0,0.9285714285714286,0.9333333333333333,,,,,False,False,conflict,False,False,False,,,,,,
1632,WASHINGTON,RED CREEK FIRE HOUSE,RED CREEK FIRE HOUSE,RED CREEK FIRE HOUSE,2014-General-Washington.xlsx,contest_rows,False,011295,5,Red Creek Fire House Voting District,RED CREEK FIRE HOUSE,exact_normalized,100.0,100.0,1,DEES COMMUNITY SIMSCHAPEL CHARITY CHAPEL,52.32,CHATOM COURTHOUSE,42.35,True,False,,1.0,,True,65,22,1.0,1.0,1.0,1.0,65,22,1.0000000000000004,0.9999999883245901,True,True,compatible,True,False,False,,,,,,
1633,WASHINGTON,ST_ STEPHENS FIRE HOUSE,SAINT STEPHENS FIRE HOUSE,SAINT STEPHENS FIRE HOUSE,2014-General-Washington.xlsx,contest_rows,False,0112922,22,St. Stephens Fire House,SAINT STEPHENS FIRE HOUSE,exact_normalized,100.0,100.0,1,DEES COMMUNITY SIMSCHAPEL CHARITY CHAPEL,52.32,CHATOM COURTHOUSE,42.35,True,False,,1.0,,True,65,22,1.0,1.0,1.0,1.0,65,22,1.0000000000000009,1.0000000000000009,True,True,compatible,True,False,False,,,,,,
1634,WASHINGTON,TIBBIE FIRE HOUSE,TIBBIE FIRE HOUSE,TIBBIE FIRE HOUSE,2014-General-Washington.xlsx,contest_rows,False,0112913,13,Tibbie Fire House,TIBBIE FIRE HOUSE,exact_normalized,100.0,100.0,1,DEES COMMUNITY SIMSCHAPEL CHARITY CHAPEL,52.32,CHATOM COURTHOUSE,42.35,True,False,,1.0,,True,65,22,1.0,1.0,1.0,1.0,65,22,0.9999999999999998,0.9999999999999998,True,True,compatible,True,False,False,,,,,,
1635,WASHINGTON,WAGARVILLE FIRE HOUSE,WAGARVILLE FIRE HOUSE,WAGARVILLE FIRE HOUSE,2014-General-Washington.xlsx,contest_rows,False,0112918,18,Wagarville Fire House,WAGARVILLE FIRE HOUSE,exact_normalized,100.0,100.0,1,DEES COMMUNITY SIMSCHAPEL CHARITY CHAPEL,52.32,CHATOM COURTHOUSE,42.35,True,False,,1.0,,True,65;68,22;23,2.0,2.0,0.8403614457831325,0.6325301204819277,65,22,0.9999999999999989,0.999999999652912,True,True,compatible,True,False,False,,,,,,
1636,WASHINGTON,YARBO FIRE HOUSE,YARBO FIRE HOUSE,YARBO FIRE HOUSE,2014-General-Washington.xlsx,contest_rows,False,011297,7,Yarbo Fire House Voting District,YARBO FIRE HOUSE,exact_normalized,100.0,100.0,1,DEES COMMUNITY SIMSCHAPEL CHARITY CHAPEL,52.32,CHATOM COURTHOUSE,42.35,True,False,,1.0,,True,65,22,1.0,1.0,1.0,1.0,65,22,0.9999999999999986,0.9999999999999986,True,True,compatible,True,False,False,,,,,,
1637,BUTLER,PROVIDENCE-VOTING HOUSE,PROVIDENCE VOTING HOUSE,PROVIDENCE VOTING HOUSE,Butler 2014 General Precinct.xlsx,precinct_rows,False,010130010,0010,PROVIDENCE,PROVIDENCE,fuzzy_medium,90.0,33.0,1,BOILING,57.0,FRIENDSHIP SCHOOL HOUSE,52.17,True,False,,1.0,,True,90,23,1.0,1.0,1.0,1.0,90,23,0.9999999999999989,0.9999999999999989,True,True,compatible,True,False,False,,,,,,
1638,BUTLER,INDUSTRY,INDUSTRY,INDUSTRY,Butler 2014 General Precinct.xlsx,precinct_rows,False,010130020,0020,INDUSTRY SCHOOL HOUSE,INDUSTRY SCHOOL HOUSE,fuzzy_medium,90.0,42.0,1,FRIENDSHIP SCHOOL HOUSE,48.0,MONTEREY SCHOOL HOUSE,45.0,True,False,,1.0,,True,90,23,1.0,1.0,1.0,1.0,90,23,0.9999999999999994,0.9999999999999994,True,True,compatible,True,False,False,,,,,,
1639,BUTLER,STEINERS STORE,STEINERS STORE,STEINERS STORE,Butler 2014 General Precinct.xlsx,precinct_rows,False,010130050,0050,STEINER'S STORE,STEINER S STORE,fuzzy_high,96.55,51.55,1,SEARCY VOLUNTEER FIRE DEPARTMENT,45.0,CENTRAL VOLUNTEER FIRE DEPARTMENT,45.0,True,False,,1.0,,True,90,23,1.0,1.0,1.0,1.0,90,23,0.9999999999999993,0.9999999967741672,True,True,compatible,True,False,False,,,,,,
1640,BUTLER,MIDWAY - VOTING HOUSE,MIDWAY VOTING HOUSE,MIDWAY VOTING HOUSE,Butler 2014 General Precinct.xlsx,precinct_rows,False,010130060,0060,MIDWAY,MIDWAY,fuzzy_medium,90.0,33.0,1,BOILING,57.0,INDUSTRY SCHOOL HOUSE,55.0,True,False,,1.0,,True,90,23,1.0,1.0,1.0,1.0,90,23,0.9999999999999998,0.999999953655075,True,True,compatible,True,False,False,,,,,,
1641,BUTLER,HARRISON - VOTING HOUSE,HARRISON VOTING HOUSE,HARRISON VOTING HOUSE,Butler 2014 General Precinct.xlsx,precinct_rows,False,010130070,0070,HARRISON'S,HARRISON S,review,85.5,28.5,1,BOILING,57.0,FRIENDSHIP SCHOOL HOUSE,50.0,False,True,low_or_ambiguous_score,,,True,90,23,1.0,1.0,1.0,1.0,90,23,0.9999999999999978,0.9999999898737145,True,True,compatible,False,False,False,010130070,HARRISON'S,85.5,28.5,district_constrained_review,22
1642,BUTLER,SEARCY - VOLUNTEER FIRE,SEARCY VOLUNTEER FIRE,SEARCY VOLUNTEER FIRE,Butler 2014 General Precinct.xlsx,precinct_rows,False,010130080,0080,SEARCY VOLUNTEER FIRE DEPT.,SEARCY VOLUNTEER FIRE DEPARTMENT,review,90.0,4.5,1,CENTRAL VOLUNTEER FIRE DEPARTMENT,85.5,FOREST HOME,47.5,False,True,low_or_ambiguous_score,,,True,90,23,1.0,1.0,1.0,1.0,90,23,1.000000000000001,1.000000000000001,True,True,compatible,False,False,False,010130080,SEARCY VOLUNTEER FIRE DEPT.,90.0,4.5,district_constrained_review,22
1643,BUTLER,MANNINGHAM - VOTING HOUSE,MANNINGHAM VOTING HOUSE,MANNINGHAM VOTING HOUSE,Butler 2014 General Precinct.xlsx,precinct_rows,False,010130090,0090,MANNINGHAM,MANNINGHAM,fuzzy_medium,90.0,33.0,1,BOILING,57.0,MCLAIN S,51.43,True,False,,1.0,,True,90,23,1.0,1.0,1.0,1.0,90,23,1.0000000000000004,1.0000000000000004,True,True,compatible,True,False,False,,,,,,
1644,BUTLER,MONTEREY - OLD SCHOOL HOU,MONTEREY OLD SCHOOL HOU,MONTEREY OLD SCHOOL HOU,Butler 2014 General Precinct.xlsx,precinct_rows,False,010131000,1000,MONTEREY SCHOOL HOUSE,MONTEREY SCHOOL HOUSE,review,86.36,18.18,1,INDUSTRY SCHOOL HOUSE,68.18,FRIENDSHIP SCHOOL HOUSE,60.87,False,True,low_or_ambiguous_score,,,True,90,23,1.0,1.0,1.0,1.0,90,23,1.000000000000001,1.000000000000001,True,True,compatible,False,False,False,010131000,MONTEREY SCHOOL HOUSE,86.36,18.18,district_constrained_review,22
1645,BUTLER,FOREST HOME - VOTING HOUS,FOREST HOME VOTING HOUS,FOREST HOME VOTING HOUS,Butler 2014 General Precinct.xlsx,precinct_rows,False,010131100,1100,FOREST HOME,FOREST HOME,fuzzy_medium,90.0,33.0,1,BOILING,57.0,FRIENDSHIP SCHOOL HOUSE,56.52,True,False,,1.0,,True,90,23,1.0,1.0,1.0,1.0,90,23,1.0000000000000002,1.0000000000000002,True,True,compatible,True,False,False,,,,,,
1646,BUTLER,GREENVILLE POLICE DEPT.,GREENVILLE POLICE DEPARTMENT,GREENVILLE POLICE DEPARTMENT,Butler 2014 General Precinct.xlsx,precinct_rows,False,010131203,1203,Office of the Butler County Health Department,OFFICE OF THE BUTLER COUNTY HEALTH DEPARTMENT,review,85.5,23.2,1,CENTRAL VOLUNTEER FIRE DEPARTMENT,62.3,GREENVILLE NATIONAL GUARD ARMORY,60.0,False,True,low_or_ambiguous_score,,,True,90,23,1.0,1.0,1.0,1.0,90,23,1.000000000000001,1.000000000000001,True,True,compatible,False,False,False,010131203,Office of the Butler County Health Department,85.5,23.2,district_constrained_review,22
1647,BUTLER,HEALTH DEPARTMENT,HEALTH DEPARTMENT,HEALTH DEPARTMENT,Butler 2014 General Precinct.xlsx,precinct_rows,False,010131203,1203,Office of the Butler County Health Department,OFFICE OF THE BUTLER COUNTY HEALTH DEPARTMENT,review,90.0,4.5,1,SEARCY VOLUNTEER FIRE DEPARTMENT,85.5,CENTRAL VOLUNTEER FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,,True,90,23,1.0,1.0,1.0,1.0,90,23,1.000000000000001,1.000000000000001,True,True,compatible,False,False,False,010131203,Office of the Butler County Health Department,90.0,4.5,district_constrained_review,22
1648,BUTLER,CENTRAL VOL. FIRE DEPT.,CENTRAL VOLUNTEER FIRE DEPARTMENT,CENTRAL VOLUNTEER FIRE DEPARTMENT,Butler 2014 General Precinct.xlsx,precinct_rows,False,0101312-4A,12-4A,CENTRAL VOLUNTEER FIRE DEPT.,CENTRAL VOLUNTEER FIRE DEPARTMENT,exact_normalized,100.0,100.0,1,SEARCY VOLUNTEER FIRE DEPARTMENT,85.5,CENTRAL VOLUNTEER FIRE DEPARTMENT,85.5,True,False,,1.0,,True,90,23,1.0,1.0,1.0,1.0,90,23,0.9999999999999998,0.9999999999999998,True,True,compatible,True,False,False,,,,,,
1649,BUTLER,DUNBAR COMMUNITY CTR.,DUNBAR COMMUNITY CENTER,DUNBAR COMMUNITY CENTER,Butler 2014 General Precinct.xlsx,precinct_rows,False,0101312-4B,12-4B,DUNBAR COMMUNITY CENTER,DUNBAR COMMUNITY CENTER,exact_normalized,100.0,100.0,1,SEARCY VOLUNTEER FIRE DEPARTMENT,85.5,CENTRAL VOLUNTEER FIRE DEPARTMENT,85.5,True,False,,1.0,,True,90,23,1.0,1.0,1.0,1.0,90,23,1.0000000000000013,1.0000000000000013,True,True,compatible,True,False,False,,,,,,
1650,BUTLER,GARLAND-VOTING HOUSE,GARLAND VOTING HOUSE,GARLAND VOTING HOUSE,Butler 2014 General Precinct.xlsx,precinct_rows,False,010131300,1300,GARLAND,GARLAND,fuzzy_medium,90.0,33.0,1,BOILING,57.0,FRIENDSHIP SCHOOL HOUSE,51.16,True,False,,1.0,,True,90,23,1.0,1.0,1.0,1.0,90,23,0.9999999999999954,0.999999980853487,True,True,compatible,True,False,False,,,,,,
1651,BUTLER,SR. MULTI PURPOSE CTR5,SR MULTI PURPOSE CTR5,SR MULTI PURPOSE CTR5,Butler 2014 General Precinct.xlsx,precinct_rows,False,010130010,0010,PROVIDENCE,PROVIDENCE,review,45.0,0.0,3,MCLAIN S,45.0,STEINER S STORE,44.44,False,True,low_or_ambiguous_score,,,True,90,23,1.0,1.0,1.0,1.0,90,23,0.9999999999999989,0.9999999999999989,True,True,compatible,False,False,False,010130010,PROVIDENCE,45.0,0.0,district_constrained_review,22
1652,BUTLER,CHAPMAN POST OFFICE,CHAPMAN POST OFFICE,CHAPMAN POST OFFICE,Butler 2014 General Precinct.xlsx,precinct_rows,False,010131401,1401,CHAPMAN POST OFFICE,CHAPMAN POST OFFICE,exact_normalized,100.0,100.0,1,MCLAIN S,45.0,STEINER S STORE,44.44,True,False,,1.0,,True,90,23,1.0,1.0,1.0,1.0,90,23,1.0000000000000009,1.0000000000000009,True,True,compatible,True,False,False,,,,,,
1653,BUTLER,FRIENDSHIP,FRIENDSHIP,FRIENDSHIP,Butler 2014 General Precinct.xlsx,precinct_rows,False,010131500,1500,FRIENDSHIP SCHOOL HOUSE,FRIENDSHIP SCHOOL HOUSE,fuzzy_medium,90.0,42.0,1,INDUSTRY SCHOOL HOUSE,48.0,FOREST HOME,47.62,True,False,,1.0,,True,90,23,1.0,1.0,1.0,1.0,90,23,0.9999999999999991,0.9999999999999991,True,True,compatible,True,False,False,,,,,,
1654,BUTLER,ROCKY CREEK-VOTING HOUSE,ROCKY CREEK VOTING HOUSE,ROCKY CREEK VOTING HOUSE,Butler 2014 General Precinct.xlsx,precinct_rows,False,010131600,1600,ROCKY CREEK,ROCKY CREEK,fuzzy_medium,90.0,33.0,1,BOILING,57.0,FOREST HOME,49.09,True,False,,1.0,,True,90,23,1.0,1.0,1.0,1.0,90,23,1.0000000000000033,1.0000000000000033,True,True,compatible,True,False,False,,,,,,
1655,BUTLER,CENTER HILL-VOTING HOUSE,CENTER HILL VOTING HOUSE,CENTER HILL VOTING HOUSE,Butler 2014 General Precinct.xlsx,precinct_rows,False,010131700,1700,CENTRAL HILL,CENTRAL HILL,review,85.5,27.72,1,MONTEREY SCHOOL HOUSE,57.78,BOILING,57.0,False,True,low_or_ambiguous_score,,,True,90,23,1.0,1.0,1.0,1.0,90,23,0.9999999999999994,0.9999999976280225,True,True,compatible,False,False,False,010131700,CENTRAL HILL,85.5,27.72,district_constrained_review,22
1656,BUTLER,BOLLING-VOTING HOUSE,BOLLING VOTING HOUSE,BOLLING VOTING HOUSE,Butler 2014 General Precinct.xlsx,precinct_rows,False,010132000,2000,BOILING,BOILING,review,77.14,28.05,1,FOREST HOME,49.09,MONTEREY SCHOOL HOUSE,48.78,False,True,low_or_ambiguous_score,,,True,90,23,1.0,1.0,1.0,1.0,90,23,1.0000000000000002,1.0000000000000002,True,True,compatible,False,False,False,010132000,BOILING,77.14,28.05,district_constrained_review,22
1657,BUTLER,McLAINS - VOTING HOUSE,MCLAINS VOTING HOUSE,MCLAINS VOTING HOUSE,Butler 2014 General Precinct.xlsx,precinct_rows,False,010131800,1800,MCLAIN'S,MCLAIN S,review,84.0,27.0,1,BOILING,57.0,INDUSTRY SCHOOL HOUSE,53.66,False,True,low_or_ambiguous_score,,,True,90,23,1.0,1.0,1.0,1.0,90,23,0.9999999999999988,0.9999999999999988,True,True,compatible,False,False,False,010131800,MCLAIN'S,84.0,27.0,district_constrained_review,22
1658,BUTLER,McKENZIE TOWN HALL,MCKENZIE TOWN HALL,MCKENZIE TOWN HALL,Butler 2014 General Precinct.xlsx,precinct_rows,False,010131900,1900,MCKENZIE CITY HALL,MCKENZIE CITY HALL,review,83.33,30.0,1,CENTRAL HILL,53.33,GREENVILLE NATIONAL GUARD ARMORY,50.0,False,True,low_or_ambiguous_score,,,True,90,23,1.0,1.0,1.0,1.0,90,23,1.0,0.999999877825963,True,True,compatible,False,False,False,010131900,MCKENZIE CITY HALL,83.33,30.0,district_constrained_review,22
1659,BUTLER,ABSENTEE,ABSENTEE,ABSENTEE,Butler 2014 General Precinct.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,90,23,1.0,1.0,1.0,1.0,,,,,False,False,conflict,False,False,False,,,,,,
1660,BUTLER,PROVISIONAL,PROVISIONAL,PROVISIONAL,Butler 2014 General Precinct.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,90,23,1.0,1.0,1.0,1.0,,,,,False,False,conflict,False,False,False,,,,,,
1661,BUTLER,Calculated totals,CALCULATED TOTALS,CALCULATED TOTALS,Butler 2014 General Precinct.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,90,23,1.0,1.0,1.0,1.0,,,,,False,False,conflict,False,False,False,,,,,,
1662,BUTLER,Reported totals,REPORTED TOTALS,REPORTED TOTALS,Butler 2014 General Precinct.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,90,23,1.0,1.0,1.0,1.0,,,,,False,False,conflict,False,False,False,,,,,,
1663,CALHOUN,GLENWOOD MEADOWS MTG. RM.,GLENWOOD MEADOWS MTG RM,GLENWOOD MEADOWS MTG RM,Calhoun 2014 General Precinct.xlsx,precinct_rows,False,0101522,22,1st Presby/Mental Health/Golden Springs/Donoho Voting District,FIRST PRESBY MENTAL HEALTH GOLDEN SPRINGS DONOHO,review,44.61,1.57,3,WEAVER FIRST UNITED METHODIST ANGEL FIRE DEPARTMENT,43.04,DEARMANVILLE UNITED METHODIST CHOCCOLOCCO,43.04,False,True,low_or_ambiguous_score,,,True,40,12,1.0,1.0,1.0,1.0,32;36,12,0.9288518045116377,0.9999999999999966,False,True,conflict,False,False,False,010155,Weaver First United Methodist/Angel Fire Dept. Voting District,43.04,0.0,district_constrained_review,15
1664,CALHOUN,EAGLEPOINT CHURCH,EAGLEPOINT CHURCH,EAGLEPOINT CHURCH,Calhoun 2014 General Precinct.xlsx,precinct_rows,False,010153,3,Four Mile Methodist Church,FOUR MILE METHODIST CHURCH,review,85.5,0.0,2,BETHEL UNITED METHODIST CHURCH,85.5,ASBERRY BAPTIST CHURCH,61.54,False,True,low_or_ambiguous_score,,,True,40,12,1.0,1.0,1.0,1.0,40,12,1.0000000000000007,1.0000000000000007,True,True,compatible,False,False,False,010153,Four Mile Methodist Church,85.5,28.36,district_constrained_review,15
1665,CALHOUN,JACKSONVILLE WESTSIDE BAP,JACKSONVILLE WESTSIDE BAP,JACKSONVILLE WESTSIDE BAP,Calhoun 2014 General Precinct.xlsx,precinct_rows,False,010151,1,Jacksonville,JACKSONVILLE,fuzzy_medium,90.0,38.57,1,WEBSTER S CHAPEL,51.43,ANNISTON,48.0,True,False,,1.0,,True,40,12,1.0,1.0,1.0,1.0,40,12,1.0000000000000002,1.0000000000000002,True,True,compatible,True,False,False,,,,,,
1666,CALHOUN,JACKSONVILLE 1ST BAPTIST,JACKSONVILLE FIRST BAPTIST,JACKSONVILLE FIRST BAPTIST,Calhoun 2014 General Precinct.xlsx,precinct_rows,False,010151,1,Jacksonville,JACKSONVILLE,review,90.0,4.5,1,WEAVER FIRST UNITED METHODIST ANGEL FIRE DEPARTMENT,85.5,FIRST PRESBY MENTAL HEALTH GOLDEN SPRINGS DONOHO,85.5,False,True,low_or_ambiguous_score,,,True,40,12,1.0,1.0,1.0,1.0,40,12,1.0000000000000002,1.0000000000000002,True,True,compatible,False,False,False,010151,Jacksonville,90.0,4.5,district_constrained_review,15
1667,CALHOUN,ALEXANDRIA CIVITAN CLUB,ALEXANDRIA CIVITAN CLUB,ALEXANDRIA CIVITAN CLUB,Calhoun 2014 General Precinct.xlsx,precinct_rows,False,010152,2,Alexandria Civitan Club,ALEXANDRIA CIVITAN CLUB,exact_normalized,100.0,100.0,1,WEAVER FIRST UNITED METHODIST ANGEL FIRE DEPARTMENT,85.5,FIRST PRESBY MENTAL HEALTH GOLDEN SPRINGS DONOHO,85.5,True,False,,1.0,,True,40,12,1.0,1.0,1.0,1.0,40,12,1.0000000000000007,1.0000000000000007,True,True,compatible,True,False,False,,,,,,
1668,CALHOUN,FOUR MILE METHODIST CH.,FOUR MILE METHODIST CHURCH,FOUR MILE METHODIST CHURCH,Calhoun 2014 General Precinct.xlsx,precinct_rows,False,010153,3,Four Mile Methodist Church,FOUR MILE METHODIST CHURCH,exact_normalized,100.0,100.0,1,WEAVER FIRST UNITED METHODIST ANGEL FIRE DEPARTMENT,85.5,FIRST PRESBY MENTAL HEALTH GOLDEN SPRINGS DONOHO,85.5,True,False,,1.0,,True,40,12,1.0,1.0,1.0,1.0,40,12,1.0000000000000007,1.0000000000000007,True,True,compatible,True,False,False,,,,,,
1669,CALHOUN,EULATON UNITED METHODIST,EULATON UNITED METHODIST,EULATON UNITED METHODIST,Calhoun 2014 General Precinct.xlsx,precinct_rows,False,010155,5,Weaver First United Methodist/Angel Fire Dept. Voting District,WEAVER FIRST UNITED METHODIST ANGEL FIRE DEPARTMENT,review,85.5,0.0,3,DEARMANVILLE UNITED METHODIST CHOCCOLOCCO,85.5,EULATON BYNUM WEST PARK HEIGHTS BAPTIST,85.5,False,True,low_or_ambiguous_score,,,True,32;36,12,2.0,1.0,0.914396887159533,1.0,36;40,12,0.6471095698515669,0.9999999999999984,True,True,compatible,False,False,False,010155,Weaver First United Methodist/Angel Fire Dept. Voting District,85.5,0.0,district_constrained_review,6
1670,CALHOUN,BYNUM SCHOOL,BYNUM SCHOOL,BYNUM SCHOOL,Calhoun 2014 General Precinct.xlsx,precinct_rows,False,0101511,11,White Plains High School,WHITE PLAINS HIGH SCHOOL,review,85.5,0.0,2,EULATON BYNUM WEST PARK HEIGHTS BAPTIST,85.5,DEARMANVILLE UNITED METHODIST CHOCCOLOCCO,45.0,False,True,low_or_ambiguous_score,,,True,32,12,1.0,1.0,1.0,1.0,40,12,0.9999999999999988,0.9999999993465412,False,True,conflict,False,False,False,010154,Eulaton/Bynum/West Park Heights Bapt. Voting District,85.5,48.0,district_constrained_review,3
1671,CALHOUN,WEST PARK HEIGHTS BAPTIST,WEST PARK HEIGHTS BAPTIST,WEST PARK HEIGHTS BAPTIST,Calhoun 2014 General Precinct.xlsx,precinct_rows,False,010154,4,Eulaton/Bynum/West Park Heights Bapt. Voting District,EULATON BYNUM WEST PARK HEIGHTS BAPTIST,fuzzy_medium,90.0,31.67,1,BOILING SPRINGS BAPTIST,58.33,OAK GROVE BAPTIST,57.14,True,False,,1.0,,True,,12,,1.0,,1.0,32;35;36;40,12,0.3684094983031402,0.9999994395226527,,True,compatible,True,False,False,,,,,,
