district,total,white,black,hispanic,chamber,cycle,cvap_method,total_moe,cvap_nonwhite_share,cvap_black_share,cvap_hispanic_share,cvap_other_nonwhite_share,cvap_moe_ratio
26,30115.0,25910.0,1060.0,2590.0,house,2022,direct_RDH_Census_SLD_tabulation,956.0,0.13963141291715098,0.035198406109912005,0.08600365266478499,0.018429354142453974,0.03174497758592064
27,38560.0,35530.0,824.0,1190.0,house,2022,direct_RDH_Census_SLD_tabulation,1046.0,0.07857883817427391,0.02136929460580913,0.030860995850622408,0.026348547717842376,0.02712655601659751
28,38410.0,25375.0,10995.0,1265.0,house,2022,direct_RDH_Census_SLD_tabulation,962.0,0.3393647487633429,0.2862535797969279,0.03293413173652695,0.02017703722988804,0.025045561051809426
29,38435.0,35225.0,1980.0,425.0,house,2022,direct_RDH_Census_SLD_tabulation,1405.0,0.08351762716274225,0.05151554572655132,0.011057629764537532,0.020944451671653395,0.03655522310394172
30,32860.0,30230.0,1415.0,645.0,house,2022,direct_RDH_Census_SLD_tabulation,1250.0,0.08003651856360317,0.04306147291539866,0.019628727936701156,0.017346317711503346,0.03804017041996348
31,37130.0,27405.0,9125.0,315.0,house,2022,direct_RDH_Census_SLD_tabulation,1016.0,0.26191758685698896,0.24575814705090224,0.00848370589819553,0.007675733907891193,0.027363318071640184
32,34870.0,13830.0,19930.0,545.0,house,2022,direct_RDH_Census_SLD_tabulation,1355.0,0.6033839977057642,0.5715514769142529,0.01562948092916547,0.01620303986234586,0.038858617722971035
33,35425.0,24715.0,9770.0,360.0,house,2022,direct_RDH_Census_SLD_tabulation,917.0,0.3023288637967537,0.2757939308398024,0.010162314749470713,0.016372618207480594,0.025885673959068455
34,33175.0,30780.0,485.0,1435.0,house,2022,direct_RDH_Census_SLD_tabulation,1031.0,0.07219291635267522,0.014619442351168048,0.043255463451394124,0.014318010550113044,0.031077618688771666
35,37030.0,29535.0,5705.0,985.0,house,2022,direct_RDH_Census_SLD_tabulation,1235.0,0.20240345665676474,0.15406427221172023,0.02660005401026195,0.02173913043478256,0.03335133675398326
36,39920.0,32270.0,5835.0,860.0,house,2022,direct_RDH_Census_SLD_tabulation,1511.0,0.19163326653306612,0.14616733466933868,0.02154308617234469,0.023922845691382748,0.03785070140280561
37,36770.0,26405.0,9125.0,685.0,house,2022,direct_RDH_Census_SLD_tabulation,1106.0,0.28188740821321734,0.2481642643459342,0.018629317378297525,0.01509382648898562,0.03007886864291542
38,37060.0,25470.0,10615.0,525.0,house,2022,direct_RDH_Census_SLD_tabulation,1426.0,0.3127361036157582,0.2864274150026983,0.014166216945493793,0.012142471667566112,0.03847814355099838
39,34840.0,31520.0,1130.0,1445.0,house,2022,direct_RDH_Census_SLD_tabulation,911.0,0.09529276693455802,0.03243398392652124,0.04147531572904707,0.021383467278989696,0.026148105625717566
40,37740.0,32075.0,4299.0,685.0,house,2022,direct_RDH_Census_SLD_tabulation,1033.0,0.15010598834128241,0.11391096979332273,0.018150503444621092,0.018044515103338595,0.02737148913619502
41,36560.0,29045.0,6334.0,800.0,house,2022,direct_RDH_Census_SLD_tabulation,1156.0,0.2055525164113785,0.17324945295404814,0.02188183807439825,0.010421225382932112,0.03161925601750547
42,38165.0,32610.0,4305.0,810.0,house,2022,direct_RDH_Census_SLD_tabulation,1108.0,0.145552207519979,0.11279968557578933,0.021223634219834926,0.011528887724354737,0.029031835451329754
43,38785.0,31960.0,4235.0,780.0,house,2022,direct_RDH_Census_SLD_tabulation,1435.0,0.1759700915302308,0.10919169782132268,0.020110867603454943,0.046667526105453175,0.03699883975763826
44,36760.0,27190.0,8295.0,370.0,house,2022,direct_RDH_Census_SLD_tabulation,1284.0,0.2603373231773667,0.22565288356909685,0.010065288356909684,0.02461915125136015,0.034929270946681176
45,36115.0,30195.0,4665.0,700.0,house,2022,direct_RDH_Census_SLD_tabulation,1750.0,0.16392080852831237,0.12917070469334072,0.019382528035442336,0.015367575799529316,0.04845632008860584
46,36205.0,31070.0,3530.0,595.0,house,2022,direct_RDH_Census_SLD_tabulation,1200.0,0.14183123877917414,0.09750034525618008,0.01643419417207568,0.02789669935091838,0.03314459328821986
47,35780.0,25150.0,8230.0,725.0,house,2022,direct_RDH_Census_SLD_tabulation,1732.0,0.29709334823923983,0.23001676914477362,0.020262716601453325,0.046813862493012885,0.04840693124650643
48,33065.0,29145.0,2665.0,470.0,house,2022,direct_RDH_Census_SLD_tabulation,1510.0,0.11855436261908359,0.08059882050506578,0.014214426130349312,0.023741115983668494,0.04566762437622864
49,37380.0,29435.0,5920.0,1230.0,house,2022,direct_RDH_Census_SLD_tabulation,1276.0,0.21254681647940077,0.15837346174424827,0.03290529695024077,0.021268057784911733,0.03413590155163189
50,37480.0,32095.0,4175.0,605.0,house,2022,direct_RDH_Census_SLD_tabulation,962.0,0.14367662753468513,0.11139274279615795,0.01614194236926361,0.016141942369263574,0.025667022411953042
51,34505.0,29880.0,3600.0,360.0,house,2022,direct_RDH_Census_SLD_tabulation,1407.0,0.13403854513838576,0.10433270540501377,0.010433270540501376,0.01927256919287061,0.040776699029126215
52,38195.0,11255.0,25335.0,745.0,house,2022,direct_RDH_Census_SLD_tabulation,2297.0,0.7053279225029454,0.663306715538683,0.01950517083387878,0.02251603613038359,0.06013876161801283
53,36900.0,13540.0,21040.0,1365.0,house,2022,direct_RDH_Census_SLD_tabulation,1431.0,0.6330623306233063,0.570189701897019,0.03699186991869919,0.025880758807588104,0.03878048780487805
54,35910.0,15025.0,20030.0,535.0,house,2022,direct_RDH_Census_SLD_tabulation,1468.0,0.5815928710665552,0.5577833472570315,0.01489835700362016,0.008911166805903564,0.04087997772208299
55,34340.0,12095.0,20735.0,490.0,house,2022,direct_RDH_Census_SLD_tabulation,2267.0,0.6477868375072802,0.6038147932440303,0.014269073966220151,0.0297029702970297,0.06601630751310425
56,35190.0,10300.0,23495.0,700.0,house,2022,direct_RDH_Census_SLD_tabulation,1872.0,0.7073032111395283,0.6676612674055129,0.019892014776925263,0.019749928957090154,0.05319693094629156
57,33815.0,12090.0,21260.0,235.0,house,2022,direct_RDH_Census_SLD_tabulation,1382.0,0.6424663610823599,0.6287150672778353,0.00694957858938341,0.006801715215141146,0.04086943664054414
58,31855.0,9860.0,20765.0,750.0,house,2022,direct_RDH_Census_SLD_tabulation,1453.0,0.6904724533040338,0.6518599905823261,0.023544184586407158,0.01506827813530055,0.04561293360539947
59,32025.0,7245.0,23904.0,495.0,house,2022,direct_RDH_Census_SLD_tabulation,1783.0,0.7737704918032787,0.7464168618266979,0.015456674473067917,0.011896955503512946,0.05567525370804059
60,38495.0,11680.0,26085.0,365.0,house,2022,direct_RDH_Census_SLD_tabulation,2194.0,0.6965839719444084,0.6776204701909339,0.009481750876737239,0.00948175087673726,0.056994414859072605
61,34705.0,27935.0,6150.0,260.0,house,2022,direct_RDH_Census_SLD_tabulation,1238.0,0.19507275608701913,0.17720789511597754,0.007491715891081977,0.010373145079959614,0.03567209335830572
62,37515.0,27595.0,8855.0,495.0,house,2022,direct_RDH_Census_SLD_tabulation,1836.0,0.26442756230841,0.23603891776622685,0.013194722111155539,0.01519392243102764,0.048940423830467816
63,40175.0,29060.0,8315.0,1740.0,house,2022,direct_RDH_Census_SLD_tabulation,1713.0,0.27666459240821406,0.20696950840074674,0.0433105164903547,0.02638456751711262,0.04263845675171126
64,40935.0,32930.0,5224.0,1800.0,house,2022,direct_RDH_Census_SLD_tabulation,2622.0,0.1955539269573714,0.1276169537070966,0.043972150971051664,0.02396482227922312,0.06405276658116527
65,37145.0,24430.0,10924.0,260.0,house,2022,direct_RDH_Census_SLD_tabulation,992.0,0.3423071745860816,0.29409072553506527,0.0069995961771436264,0.04121685287387272,0.02670615156817876
66,38705.0,28495.0,7985.0,575.0,house,2022,direct_RDH_Census_SLD_tabulation,1293.0,0.26379020798346464,0.20630409507815528,0.014855961762046246,0.042630151143263115,0.033406536623175304
67,34670.0,10565.0,23265.0,395.0,house,2022,direct_RDH_Census_SLD_tabulation,334.0,0.6952696856071532,0.6710412460340351,0.011393135275454283,0.01283530429766376,0.009633689068358813
68,36190.0,16505.0,19070.0,60.0,house,2022,direct_RDH_Census_SLD_tabulation,1082.0,0.5439347886156396,0.5269411439624205,0.0016579165515335729,0.015335728101685491,0.02989776181265543
69,37440.0,17095.0,19480.0,425.0,house,2022,direct_RDH_Census_SLD_tabulation,1316.0,0.5434027777777778,0.5202991452991453,0.011351495726495726,0.011752136752136726,0.03514957264957265
70,37650.0,15410.0,20679.0,1020.0,house,2022,direct_RDH_Census_SLD_tabulation,1679.0,0.5907038512616202,0.5492430278884463,0.027091633466135457,0.01436918990703846,0.04459495351925631
71,37700.0,16100.0,20785.0,450.0,house,2022,direct_RDH_Census_SLD_tabulation,1366.0,0.572944297082228,0.5513262599469496,0.011936339522546418,0.009681697612732016,0.03623342175066313
72,38930.0,14990.0,23180.0,150.0,house,2022,direct_RDH_Census_SLD_tabulation,1452.0,0.6149499100950424,0.5954276907269458,0.003853069612124326,0.015669149755972292,0.03729771384536347
73,35130.0,27145.0,5090.0,1995.0,house,2022,direct_RDH_Census_SLD_tabulation,1544.0,0.22729860518075717,0.1448904070594933,0.056789069171648165,0.02561912894961571,0.043951038998007404
74,35325.0,13435.0,20620.0,575.0,house,2022,direct_RDH_Census_SLD_tabulation,1597.0,0.6196744515215853,0.583722576079264,0.01627742392073602,0.019674451521585236,0.045208775654635526
75,33595.0,24635.0,7269.0,330.0,house,2022,direct_RDH_Census_SLD_tabulation,1416.0,0.26670635511236795,0.21637148385176366,0.009822890311058194,0.0405119809495461,0.04214912933472243
76,32680.0,7405.0,24225.0,325.0,house,2022,direct_RDH_Census_SLD_tabulation,1781.0,0.7734088127294981,0.7412790697674418,0.009944920440636475,0.02218482252141981,0.054498164014687885
77,34935.0,11935.0,22165.0,495.0,house,2022,direct_RDH_Census_SLD_tabulation,1318.0,0.6583655359954201,0.6344640045799341,0.014169171318162302,0.009732360097323709,0.03772720767138972
78,34655.0,10265.0,22995.0,470.0,house,2022,direct_RDH_Census_SLD_tabulation,1742.0,0.7037945462415236,0.6635406146299235,0.013562256528639446,0.026691675082960623,0.05026691675082961
79,39010.0,29895.0,6360.0,1045.0,house,2022,direct_RDH_Census_SLD_tabulation,1581.0,0.23365803640092286,0.16303511920020508,0.026788003076134326,0.04383491412458346,0.04052806972571136
80,39315.0,28390.0,8210.0,1460.0,house,2022,direct_RDH_Census_SLD_tabulation,1637.0,0.2778837593793717,0.20882614778074526,0.03713595319852474,0.03192165840010171,0.0416380516342363
81,36210.0,26175.0,8980.0,530.0,house,2022,direct_RDH_Census_SLD_tabulation,662.0,0.27713338856669434,0.247997790665562,0.01463684065175366,0.014498757249378689,0.01828224247445457
82,36345.0,16035.0,18505.0,1090.0,house,2022,direct_RDH_Census_SLD_tabulation,1488.0,0.5588113908378044,0.5091484385747695,0.02999037006465814,0.019672582198376715,0.04094098225340487
83,35885.0,15315.0,19070.0,820.0,house,2022,direct_RDH_Census_SLD_tabulation,1695.0,0.573220008360039,0.531419813292462,0.02285077330360875,0.018949421763968178,0.04723422042636199
84,36785.0,15245.0,19490.0,1525.0,house,2022,direct_RDH_Census_SLD_tabulation,659.0,0.5855647682479271,0.5298355307870056,0.04145711567214897,0.014272121788772539,0.01791491096914503
85,35630.0,19395.0,14905.0,675.0,house,2022,direct_RDH_Census_SLD_tabulation,597.0,0.45565534661801854,0.41832725231546447,0.018944709514454112,0.01838338478809996,0.016755543081672746
86,35315.0,26870.0,7130.0,630.0,house,2022,direct_RDH_Census_SLD_tabulation,816.0,0.23913351267166927,0.20189721081693332,0.017839444995044598,0.01939685685969135,0.023106328755486336
87,37255.0,31875.0,3499.0,975.0,house,2022,direct_RDH_Census_SLD_tabulation,675.0,0.14441014628908866,0.09392027915716011,0.02617098376056905,0.024318883371359495,0.01811837337270165
88,35105.0,25035.0,7545.0,1155.0,house,2022,direct_RDH_Census_SLD_tabulation,1181.0,0.2868537245406637,0.2149266486255519,0.03290129611166501,0.03902577980344679,0.03364193134881071
89,35450.0,22060.0,11110.0,1325.0,house,2022,direct_RDH_Census_SLD_tabulation,579.0,0.3777150916784203,0.3133991537376587,0.03737658674188998,0.02693935119887164,0.016332863187588153
90,35940.0,23435.0,11450.0,335.0,house,2022,direct_RDH_Census_SLD_tabulation,906.0,0.3479410127991096,0.31858653311074014,0.009321090706733445,0.020033388981636015,0.025208681135225376
91,34435.0,24210.0,6890.0,2000.0,house,2022,direct_RDH_Census_SLD_tabulation,502.0,0.296936256715551,0.20008712066211704,0.058080441411354725,0.03876869464207926,0.014578190794250037
92,35810.0,29885.0,4395.0,630.0,house,2022,direct_RDH_Census_SLD_tabulation,551.0,0.1654565763753142,0.12273108070371405,0.017592851158894165,0.025132644512705974,0.015386763473889975
93,35270.0,25395.0,7715.0,1080.0,house,2022,direct_RDH_Census_SLD_tabulation,684.0,0.2799829883753898,0.21874113977884888,0.030620924298270485,0.030620924298270458,0.019393252055571308
94,37435.0,33535.0,2130.0,1375.0,house,2022,direct_RDH_Census_SLD_tabulation,2061.0,0.10418057967143046,0.05689862428208895,0.03673033257646587,0.010551622812875638,0.05505542941097903
95,40170.0,37530.0,710.0,800.0,house,2022,direct_RDH_Census_SLD_tabulation,1970.0,0.06572068707991041,0.017674881752551656,0.019915359721184963,0.028130445606173792,0.04904157331341797
96,34995.0,27850.0,4445.0,820.0,house,2022,direct_RDH_Census_SLD_tabulation,1670.0,0.20417202457493933,0.12701814544934992,0.023431918845549363,0.053721960280040046,0.04772110301471639
97,35285.0,14595.0,19465.0,405.0,house,2022,direct_RDH_Census_SLD_tabulation,1436.0,0.5863681451041519,0.5516508431344764,0.011477965140994757,0.023239336828680728,0.040697180104860425
98,36450.0,15255.0,20115.0,440.0,house,2022,direct_RDH_Census_SLD_tabulation,1433.0,0.5814814814814815,0.5518518518518518,0.012071330589849109,0.017558299039780564,0.039314128943758575
99,34465.0,12975.0,20505.0,485.0,house,2022,direct_RDH_Census_SLD_tabulation,1839.0,0.6235311185260409,0.594951399970985,0.014072247207311766,0.014507471347744156,0.053358479617002755
100,33555.0,26335.0,5050.0,1220.0,house,2022,direct_RDH_Census_SLD_tabulation,1913.0,0.21516912531664434,0.15049918045000746,0.036358217851288926,0.028311727015347954,0.057010877663537476
101,34125.0,22795.0,8805.0,1105.0,house,2022,direct_RDH_Census_SLD_tabulation,1490.0,0.33201465201465197,0.258021978021978,0.03238095238095238,0.041611721611721574,0.043663003663003665
102,38225.0,31140.0,5094.0,585.0,house,2022,direct_RDH_Census_SLD_tabulation,2097.0,0.18534990189666445,0.1332635709614127,0.015304120340091563,0.03678221059516019,0.05485938521909745
103,34080.0,12820.0,19310.0,1135.0,house,2022,direct_RDH_Census_SLD_tabulation,1720.0,0.6238262910798122,0.5666079812206573,0.03330399061032864,0.023914319248826352,0.05046948356807512
104,37425.0,25735.0,8945.0,1080.0,house,2022,direct_RDH_Census_SLD_tabulation,1493.0,0.3123580494321977,0.23901135604542417,0.028857715430861724,0.04448897795591179,0.03989311957247829
105,35920.0,29050.0,4525.0,485.0,house,2022,direct_RDH_Census_SLD_tabulation,1788.0,0.1912583518930958,0.12597438752783965,0.013502227171492204,0.05178173719376396,0.04977728285077951
1,115035.0,100650.0,9884.0,2245.0,senate,2022,direct_RDH_Census_SLD_tabulation,1490.0,0.12504889816142917,0.08592167601164863,0.019515799539270656,0.019611422610509882,0.01295257964967184
2,114855.0,72320.0,33465.0,4405.0,senate,2022,direct_RDH_Census_SLD_tabulation,2616.0,0.37033651125331946,0.2913673762570197,0.03835270558530321,0.04061642941099655,0.02277654433851378
3,111565.0,85600.0,18245.0,4055.0,senate,2022,direct_RDH_Census_SLD_tabulation,1581.0,0.23273428046430333,0.16353695155290637,0.03634652444763142,0.03285080446376554,0.01417111101151795
4,108870.0,102850.0,2009.0,2025.0,senate,2022,direct_RDH_Census_SLD_tabulation,293.0,0.055295306328648874,0.018453201065490952,0.018600165334802975,0.01824193992835495,0.0026912831817764308
5,104540.0,94955.0,7315.0,865.0,senate,2022,direct_RDH_Census_SLD_tabulation,1783.0,0.09168739238568968,0.06997321599387794,0.008274344748421657,0.01343983164339008,0.017055672469867993
6,111440.0,87595.0,15580.0,3920.0,senate,2022,direct_RDH_Census_SLD_tabulation,1302.0,0.2139716439339555,0.13980617372577173,0.035175879396984924,0.03898959081119886,0.011683417085427136
7,115405.0,78825.0,29870.0,2675.0,senate,2022,direct_RDH_Census_SLD_tabulation,2547.0,0.3169706685152289,0.25882760712274167,0.023179238334560894,0.03496382305792636,0.022070100948832373
8,113600.0,97750.0,8950.0,2475.0,senate,2022,direct_RDH_Census_SLD_tabulation,1921.0,0.139524647887324,0.07878521126760564,0.021786971830985914,0.03895246478873244,0.016910211267605633
9,107050.0,92225.0,5660.0,5650.0,senate,2022,direct_RDH_Census_SLD_tabulation,1744.0,0.1384866884633349,0.052872489490892106,0.052779075198505374,0.03283512377393742,0.016291452592246614
10,114925.0,95980.0,13530.0,3235.0,senate,2022,direct_RDH_Census_SLD_tabulation,946.0,0.16484663911246467,0.11772895366543398,0.02814879269088536,0.01896889275614532,0.008231455296932783
11,115365.0,87815.0,24000.0,1655.0,senate,2022,direct_RDH_Census_SLD_tabulation,1707.0,0.23880726390152995,0.20803536601222208,0.014345772114592814,0.016426125774715056,0.014796515407619296
12,115410.0,84610.0,26070.0,2185.0,senate,2022,direct_RDH_Census_SLD_tabulation,963.0,0.26687462091673164,0.22589030413309072,0.018932501516333074,0.02205181526730785,0.008344164283857551
13,116335.0,84735.0,27120.0,2450.0,senate,2022,direct_RDH_Census_SLD_tabulation,1366.0,0.27162934628443713,0.2331198693428461,0.02105987020243263,0.01744960673915841,0.011741952121029785
14,104040.0,81815.0,16145.0,3840.0,senate,2022,direct_RDH_Census_SLD_tabulation,1858.0,0.2136197616301423,0.15518069973087273,0.03690888119953864,0.021530180699730922,0.01785851595540177
15,99055.0,86030.0,9575.0,1675.0,senate,2022,direct_RDH_Census_SLD_tabulation,2307.0,0.13149260511836858,0.09666346978951088,0.01690979758719903,0.017919337741658672,0.023290091363383978
16,107660.0,82350.0,17780.0,2335.0,senate,2022,direct_RDH_Census_SLD_tabulation,2719.0,0.23509195615827605,0.16514954486345904,0.021688649451978452,0.04825376184283856,0.025255433772989038
17,101620.0,89650.0,7915.0,2025.0,senate,2022,direct_RDH_Census_SLD_tabulation,2265.0,0.11779177327297774,0.07788821098209014,0.01992717968903759,0.019976382601850005,0.022288919504034638
18,108675.0,43420.0,60500.0,1940.0,senate,2022,direct_RDH_Census_SLD_tabulation,2690.0,0.6004600874166092,0.5567057740970784,0.017851391764435242,0.025902921555095482,0.024752703013572578
19,105670.0,37735.0,66045.0,990.0,senate,2022,direct_RDH_Census_SLD_tabulation,2268.0,0.6428977003880003,0.6250118292798335,0.009368789628087442,0.00851708148007942,0.021463045329800323
20,100525.0,30290.0,67175.0,1785.0,senate,2022,direct_RDH_Census_SLD_tabulation,2479.0,0.6986819199204177,0.6682417309127083,0.01775677692116389,0.012683412086545505,0.024660532205918927
21,113790.0,82240.0,26605.0,2775.0,senate,2022,direct_RDH_Census_SLD_tabulation,2100.0,0.2772651375340539,0.23380789173038052,0.024387028737147376,0.019070217066526007,0.018455048774057473
22,107645.0,81500.0,19450.0,2375.0,senate,2022,direct_RDH_Census_SLD_tabulation,2226.0,0.24288169445863717,0.18068651586232523,0.022063263505039715,0.040131915091272216,0.020679084026197222
23,108820.0,45995.0,60720.0,700.0,senate,2022,direct_RDH_Census_SLD_tabulation,251.0,0.5773295350119463,0.5579856643999265,0.006432641058628928,0.012911229553390881,0.0023065612938798015
24,112735.0,44455.0,65600.0,1300.0,senate,2022,direct_RDH_Census_SLD_tabulation,2254.0,0.6056681598438817,0.5818955958664124,0.011531467601011222,0.012241096376458075,0.01999379074821484
25,108815.0,72860.0,31985.0,1025.0,senate,2022,direct_RDH_Census_SLD_tabulation,1953.0,0.330423195331526,0.2939392546983412,0.009419657216376418,0.027064283416808357,0.01794789321325185
26,110875.0,28970.0,78840.0,1570.0,senate,2022,direct_RDH_Census_SLD_tabulation,1741.0,0.7387147688838782,0.7110710259301015,0.014160090191657272,0.013483652762119424,0.015702367531003382
27,113400.0,82365.0,25025.0,2800.0,senate,2022,direct_RDH_Census_SLD_tabulation,1866.0,0.27367724867724863,0.22067901234567902,0.024691358024691357,0.028306878306878253,0.016455026455026455
28,112645.0,47260.0,60105.0,3225.0,senate,2022,direct_RDH_Census_SLD_tabulation,921.0,0.5804518620444761,0.5335789426960806,0.0286297660792756,0.018243153269119836,0.008176128545430334
29,109280.0,83635.0,19500.0,3385.0,senate,2022,direct_RDH_Census_SLD_tabulation,893.0,0.23467240117130306,0.1784407027818448,0.030975475841874087,0.02525622254758418,0.008171669106881406
30,104925.0,74080.0,26175.0,2440.0,senate,2022,direct_RDH_Census_SLD_tabulation,1454.0,0.29397188467953295,0.2494639027877055,0.023254705742196808,0.02125327614963064,0.013857517274243508
31,103915.0,76430.0,21325.0,3200.0,senate,2022,direct_RDH_Census_SLD_tabulation,702.0,0.2644950199682433,0.20521580137612472,0.03079439926863302,0.02848481932348558,0.006755521339556368
32,115760.0,100485.0,8530.0,3575.0,senate,2022,direct_RDH_Census_SLD_tabulation,2334.0,0.1319540428472702,0.07368693849343469,0.030882861091914307,0.027384243261921196,0.020162404975812023
33,103940.0,34430.0,65620.0,1940.0,senate,2022,direct_RDH_Census_SLD_tabulation,2144.0,0.6687512026168944,0.6313257648643448,0.01866461420050029,0.018760823552049295,0.02062728497209929
34,103670.0,72630.0,24790.0,2455.0,senate,2022,direct_RDH_Census_SLD_tabulation,2524.0,0.29941159448249255,0.239124143918202,0.023680910581653322,0.03660653998263723,0.02434648403588309
35,102185.0,77185.0,18120.0,2365.0,senate,2022,direct_RDH_Census_SLD_tabulation,2577.0,0.24465430346919803,0.17732543915447474,0.02314429710818613,0.044184567206537156,0.025218965601604932
